"diagnostic_id","diagnostic_kind","normalized_message","relative_path","line","script_line","object","object_type","suspected_api_or_reference","raw_excerpt","family","runtime_current","fork_context","source_context","vanilla_context","fork_file_present","source_file_present","vanilla_file_present","existing_report","existing_block","existing_classification","protected_area","intentional_divergence","post_merge_backlog","semantic_rewrite_required","bounded_exception","already_accounted_for","final_classification","classification_reason","merge_blocker","recommended_action","fresh_log_file","fresh_log_line","raw_log_excerpt"
"6A28-0326","PostValidate_trigger","PostValidate of trigger 'has_journal_entry' returned false","events/iberia_events/iberian_union_events.txt","32","32","iberia.1","event","has_journal_entry","has_journal_entry = je_iberia","API_HAS_JOURNAL_ENTRY","true","has_journal_entry = je_iberia","has_journal_entry = je_iberia","has_journal_entry = je_iberia","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","events","FAMILY_E","","true","false","false","false","false","INTENTIONAL_FORK_DIVERGENCE","The canonical registry identifies this path as an intentional fork divergence.","false","PRESERVE_INTENTIONAL_DIVERGENCE","debug.log","3039","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_journal_entry' returned false at events/iberia_events/iberian_union_events.txt:32"
"6A28-0327","PostValidate_trigger","PostValidate of trigger 'is_involved_in_journal_entry' returned false","events/iberia_events/iberian_union_events.txt","246","246","iberia.11","event","is_involved_in_journal_entry","is_involved_in_journal_entry = je_iberia","API_IS_INVOLVED_IN_JOURNAL_ENTRY","true","is_involved_in_journal_entry = je_iberia","is_involved_in_journal_entry = je_iberia","is_involved_in_journal_entry = je_iberia","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","events","FAMILY_E","","true","false","false","false","false","INTENTIONAL_FORK_DIVERGENCE","The canonical registry identifies this path as an intentional fork divergence.","false","PRESERVE_INTENTIONAL_DIVERGENCE","debug.log","3040","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'is_involved_in_journal_entry' returned false at events/iberia_events/iberian_union_events.txt:246"
"6A28-0328","PostValidate_trigger","PostValidate of trigger 'is_involved_in_journal_entry' returned false","events/iberia_events/iberian_union_events.txt","310","310","iberia.11","event","is_involved_in_journal_entry","is_involved_in_journal_entry = je_iberia","API_IS_INVOLVED_IN_JOURNAL_ENTRY","true","is_involved_in_journal_entry = je_iberia","is_involved_in_journal_entry = je_iberia","is_involved_in_journal_entry = je_iberia","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","events","FAMILY_E","","true","false","false","false","false","INTENTIONAL_FORK_DIVERGENCE","The canonical registry identifies this path as an intentional fork divergence.","false","PRESERVE_INTENTIONAL_DIVERGENCE","debug.log","3041","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'is_involved_in_journal_entry' returned false at events/iberia_events/iberian_union_events.txt:310"
"6A28-0329","PostValidate_trigger","PostValidate of trigger 'is_involved_in_journal_entry' returned false","events/iberia_events/iberian_union_events.txt","552","552","iberia.3","event","is_involved_in_journal_entry","is_involved_in_journal_entry = je_iberia","API_IS_INVOLVED_IN_JOURNAL_ENTRY","true","is_involved_in_journal_entry = je_iberia","is_involved_in_journal_entry = je_iberia","is_involved_in_journal_entry = je_iberia","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","events","FAMILY_E","","true","false","false","false","false","INTENTIONAL_FORK_DIVERGENCE","The canonical registry identifies this path as an intentional fork divergence.","false","PRESERVE_INTENTIONAL_DIVERGENCE","debug.log","3042","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'is_involved_in_journal_entry' returned false at events/iberia_events/iberian_union_events.txt:552"
"6A28-0330","PostValidate_trigger","PostValidate of trigger 'has_template' returned false","events/iberia_events/ip4_spanish_political_events.txt","797","797","spain_provisional_government.2","event","has_template","has_template = SPA_baldomero_espartero","API_HAS_TEMPLATE","true","has_template = SPA_baldomero_espartero","has_template = SPA_baldomero_espartero || has_template = HOH_leopold_von_hohenzollern","has_template = SPA_baldomero_espartero || has_template = HOH_leopold_von_hohenzollern","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","events","FAMILY_E","","true","false","false","false","false","INTENTIONAL_FORK_DIVERGENCE","The canonical registry identifies this path as an intentional fork divergence.","false","PRESERVE_INTENTIONAL_DIVERGENCE","debug.log","3043","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_template' returned false at events/iberia_events/ip4_spanish_political_events.txt:797"
"6A28-0331","PostValidate_trigger","PostValidate of trigger 'has_template' returned false","events/iberia_events/ip4_spanish_political_events.txt","802","802","spain_provisional_government.2","event","has_template","has_template = SPA_baldomero_espartero","API_HAS_TEMPLATE","true","has_template = SPA_baldomero_espartero","has_template = SPA_baldomero_espartero || has_template = HOH_leopold_von_hohenzollern","has_template = SPA_baldomero_espartero || has_template = HOH_leopold_von_hohenzollern","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","events","FAMILY_E","","true","false","false","false","false","INTENTIONAL_FORK_DIVERGENCE","The canonical registry identifies this path as an intentional fork divergence.","false","PRESERVE_INTENTIONAL_DIVERGENCE","debug.log","3044","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_template' returned false at events/iberia_events/ip4_spanish_political_events.txt:802"
"6A28-0332","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/india_nationalism_events.txt","339","339","india_nationalism_events.3","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3045","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/india_nationalism_events.txt:339"
"6A28-0333","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/india_nationalism_events.txt","372","372","india_nationalism_events.3","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3046","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/india_nationalism_events.txt:372"
"6A28-0334","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/india_non_cooperation.txt","82","82","india_non_cooperation.1","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3047","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/india_non_cooperation.txt:82"
"6A28-0335","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/india_non_cooperation.txt","92","92","india_non_cooperation.1","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3048","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/india_non_cooperation.txt:92"
"6A28-0336","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/india_non_cooperation.txt","410","410","india_non_cooperation.5","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3049","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/india_non_cooperation.txt:410"
"6A28-0337","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/india_non_cooperation.txt","411","411","india_non_cooperation.5","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3050","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/india_non_cooperation.txt:411"
"6A28-0338","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/india_non_cooperation.txt","453","453","india_non_cooperation.5","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3051","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/india_non_cooperation.txt:453"
"6A28-0339","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/india_non_cooperation.txt","454","454","india_non_cooperation.5","event","has_role","NOT = { has_role = politician }","API_HAS_ROLE","true","NOT = { has_role = politician }","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3052","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/india_non_cooperation.txt:454"
"6A28-0340","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/india_non_cooperation.txt","499","499","india_non_cooperation.5","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3053","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/india_non_cooperation.txt:499"
"6A28-0341","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/indian_famines.txt","143","143","indian_famines.2","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3054","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/indian_famines.txt:143"
"6A28-0342","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/indian_famines.txt","171","171","indian_famines.2","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3055","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/indian_famines.txt:171"
"6A28-0343","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/indian_famines.txt","310","310","indian_famines.3","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator","has_role_of_type = agitator","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3056","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/indian_famines.txt:310"
"6A28-0344","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/mughal_events.txt","482","482","mughal.6","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = politician","has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3057","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/mughal_events.txt:482"
"6A28-0345","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/mughal_events.txt","507","507","mughal.6","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = politician","has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3058","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/mughal_events.txt:507"
"6A28-0346","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/princely_states.txt","371","371","princely_states.4","event","has_role","has_role = general","API_HAS_ROLE","true","has_role = general","has_role_of_type = general","has_role_of_type = general","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3059","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/princely_states.txt:371"
"6A28-0347","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/princely_states.txt","385","385","princely_states.4","event","has_role","has_role = general","API_HAS_ROLE","true","has_role = general","has_role_of_type = general","has_role_of_type = general","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3060","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/princely_states.txt:385"
"6A28-0348","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/sikh_empire.txt","300","300","sikh_empire.4","event","has_role","has_role = general","API_HAS_ROLE","true","has_role = general","has_role_of_type = general || has_role_of_type = politician","has_role_of_type = general || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3061","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:300"
"6A28-0349","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/sikh_empire.txt","309","309","sikh_empire.4","event","has_role","has_role = general","API_HAS_ROLE","true","has_role = general","has_role_of_type = general || has_role_of_type = politician","has_role_of_type = general || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3062","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:309"
"6A28-0350","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/sikh_empire.txt","926","926","sikh_empire.10","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = general || has_role_of_type = politician","has_role_of_type = general || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3063","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:926"
"6A28-0351","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/sikh_empire.txt","970","970","sikh_empire.10","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = general || has_role_of_type = politician","has_role_of_type = general || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3064","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:970"
"6A28-0352","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/sikh_empire.txt","1120","1120","sikh_empire.11","event","has_role","has_role = general","API_HAS_ROLE","true","has_role = general","has_role_of_type = general || has_role_of_type = politician","has_role_of_type = general || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3065","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:1120"
"6A28-0353","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/sikh_empire.txt","1125","1125","sikh_empire.11","event","has_role","has_role = general","API_HAS_ROLE","true","has_role = general","has_role_of_type = general || has_role_of_type = politician","has_role_of_type = general || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3066","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:1125"
"6A28-0354","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/sikh_empire.txt","1133","1133","sikh_empire.11","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = general || has_role_of_type = politician","has_role_of_type = general || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3067","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:1133"
"6A28-0355","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","94","94","utilitarian.1","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3068","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:94"
"6A28-0356","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","95","95","utilitarian.1","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3069","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:95"
"6A28-0357","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","182","182","utilitarian.2","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3070","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:182"
"6A28-0358","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","183","183","utilitarian.2","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3071","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:183"
"6A28-0359","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","336","336","utilitarian.3","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3072","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:336"
