"state_id"                    , "numeric_id", "source_file"                                    , "current_relevant_resources"                                                                                                                                                                                                                    , "candidate_limestone_potential", "potential_class", "evidence_status"  , "evidence_region"                      , "evidence_summary"                                                                                                                                                                                                                                                                                                                                                                                                            , "source_urls"                                                                                                                                                                                                                                                                                                                                                                                                                                                      , "implementation_status"            , "notes"
"STATE_WALLACHIA"             , "173"       , "map_data/state_regions/02_east_europe.txt"      , "building_coal_mine=68;building_iron_mine=21;building_sulfur_mine=15;building_logging_camp=8;building_oil_rig=discoverable"                                                                                                                     , "28"                           , "MEDIUM"         , "MEDIUM_CONFIDENCE", "German states and Central Europe"     , "STATE_WALLACHIA is classified MEDIUM because it represents meaningful but spatially mixed carbonate geology at state scale. Regional basis: Mesozoic limestone belts, Alpine carbonates and Carpathian units create broad quarry potential, while northern lowlands and crystalline cores are more discontinuous."                                                                                                           , "https://www.bgr.bund.de/DE/Themen/Sammlungen-Grundlagen/GG_geol_Info/Karten/Deutschland/GUEK250/guek250_inhalt.html?nn=1840614|https://www.bgr.bund.de/EN/Themen/Sammlungen-Grundlagen/GG_geol_Info/Karten/Deutschland/Bodenschatzkarte/bodenschatzkarte_node_en.html|https://gemas.eurogeosurveys.org/image/GEMAS_Brochure.pdf"                                                                                                                                  , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WALLONIA"              , "49"        , "map_data/state_regions/00_west_europe.txt"      , "building_coal_mine=80;building_iron_mine=60;building_lead_mine=30;building_sulfur_mine=30;building_logging_camp=17"                                                                                                                            , "80"                           , "VERY_HIGH"      , "HIGH_CONFIDENCE"  , "France and Benelux"                   , "STATE_WALLONIA is classified VERY_HIGH because it represents a major, well-exposed carbonate province or documented national concentration. Regional basis: The Paris and Anglo-Paris basins contain major chalk and limestone tracts, while Belgian Paleozoic belts add strong carbonate potential; lowland cover reduces direct access in parts of the Netherlands and Flanders."                                          , "https://www.brgm.fr/fr/reference-projet-acheve/premiere-version-carte-lithologique-france-metropolitaine-au-150-000e|https://sigessn.brgm.fr/spip.php?article46=|https://gsb.naturalsciences.be/maps/old-geological-maps-40k/|https://geologievannederland.nl/ondergrond/afzettingen-en-delfstoffen/kalksteen"                                                                                                                                                    , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WASHINGTON"            , "270"       , "map_data/state_regions/05_north_america.txt"    , "building_coal_mine=32;building_logging_camp=40;building_fishing_wharf=6;building_whaling_station=3"                                                                                                                                            , "8"                            , "LOW"            , "HIGH_CONFIDENCE"  , "North America"                        , "STATE_WASHINGTON is classified LOW because it represents only limited or poorly resolved carbonate occurrence amid unfavorable terrain or small land area. Regional basis: Limestone and dolomite are widespread across central and eastern North America and major western sedimentary basins; Canadian Shield and young volcanic provinces are substantially lower."                                                       , "https://www.usgs.gov/publications/natural-aggregates-conterminous-united-states|https://pubs.usgs.gov/bul/b1594/|https://pubs.usgs.gov/bul/1019e/report.pdf|https://geoappext.nrcan.gc.ca/arcgis/rest/services/MMS/GMRC_E/MapServer/0"                                                                                                                                                                                                                            , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WESTERN_AUSTRALIA"     , "562"       , "map_data/state_regions/13_australasia.txt"      , "building_coal_mine=40;building_iron_mine=30;building_logging_camp=4;building_whaling_station=3;building_fishing_wharf=9;building_salt_pan=45;building_gold_field=discoverable"                                                                 , "48"                           , "HIGH"           , "HIGH_CONFIDENCE"  , "Australia and New Zealand"            , "STATE_WESTERN_AUSTRALIA is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: Australian sedimentary provinces include the vast Nullarbor limestone plain, while New Zealand mapping shows important limestone basins including Canterbury; crystalline and volcanic provinces are lower."                                        , "https://services.ga.gov.au/gis/rest/services/Australian_Geological_Provinces/MapServer|https://www.ga.gov.au/scientific-topics/national-location-information/landforms/australian-landforms-and-their-history|https://gis.gns.cri.nz/server/rest/services/Geological_Map_of_New_Zealand_1_Million/NZL_GNS_1M_geology_FeatureService/MapServer/4|https://www.gns.cri.nz/data-and-resources/digital-qmap-geological-maps-at-1250000/|https://shop.gns.cri.nz/mqm15/", "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WESTERN_CUBA"          , "350"       , "map_data/state_regions/06_central_america.txt"  , "building_logging_camp=4;building_fishing_wharf=7;building_sulfur_mine=3;building_rubber_plantation=discoverable;building_oil_rig=discoverable"                                                                                                 , "28"                           , "MEDIUM"         , "MEDIUM_CONFIDENCE", "Mexico, Central America and Caribbean", "STATE_WESTERN_CUBA is classified MEDIUM because it represents meaningful but spatially mixed carbonate geology at state scale. Regional basis: Mexican and Greater Antillean sedimentary belts include major carbonate provinces, notably Yucatan and Cuba; volcanic Central America and small oceanic islands receive conservative values."                                                                                 , "https://www.sgm.gob.mx/GeoInfoMexGobMx/|https://www.usgs.gov/maps/geologic-map-greater-antilles-and-virgin-islands|https://onegeology.github.io/documentation/using/portal.html"                                                                                                                                                                                                                                                                                  , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WESTERN_HUBEI"         , "507"       , "map_data/state_regions/11_east_asia.txt"        , "building_logging_camp=9"                                                                                                                                                                                                                       , "28"                           , "MEDIUM"         , "HIGH_CONFIDENCE"  , "China"                                , "STATE_WESTERN_HUBEI is classified MEDIUM because it represents meaningful but spatially mixed carbonate geology at state scale. Regional basis: China Geological Survey sources identify enormous carbonate and karst provinces, particularly in the southwest and several northern basins; deserts, loess cover and crystalline plateaus reduce access elsewhere."                                                          , "https://en.cgs.gov.cn/Achievement/tci/gws/201603/t20160309_265903.html|https://en.cgs.gov.cn/Achievement/tci/gws/201603/t20160309_266042.html|https://m.cgs.gov.cn/cgkx/202108/t20210819_678423.html"                                                                                                                                                                                                                                                             , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WESTERN_MALI"          , "200"       , "map_data/state_regions/03_north_africa.txt"     , ""                                                                                                                                                                                                                                              , "16"                           , "MODEST"         , "LOW_CONFIDENCE"   , "Sahel and Nile transition"            , "STATE_WESTERN_MALI is classified MODEST because it represents localized carbonate units constrained by cover, crystalline terrain, or access. Regional basis: Carbonate basins and river-margin sedimentary units occur locally, but broad Precambrian, dune and unconsolidated cover plus coarse source resolution warrant conservative potentials."                                                                        , "https://www.brgm.fr/en/reference-completed-project/new-edition-110000000-geological-map-africa|https://infoterre.brgm.fr/rapports/RP-54404-FR.pdf|https://pubs.usgs.gov/publication/ofr97470A"                                                                                                                                                                                                                                                                    , "REVIEW_REQUIRED"                  , "Regional-scale evidence only; targeted geological-survey or deposit-level confirmation is required before editing state resources."
"STATE_WESTERN_NEW_GUINEA"    , "548"       , "map_data/state_regions/12_indonesia.txt"        , "building_iron_mine=18;building_logging_camp=20;building_fishing_wharf=9;building_whaling_station=2;building_rubber_plantation=discoverable;building_oil_rig=discoverable"                                                                      , "48"                           , "HIGH"           , "HIGH_CONFIDENCE"  , "Indonesia and Philippines"            , "STATE_WESTERN_NEW_GUINEA is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: Official Indonesian mapping records broad limestone distribution across the major islands; tectonic and volcanic areas make quality and accessibility variable, so not every island receives the same potential."                                  , "https://geologi.esdm.go.id/storage/publikasi/kcVEQXADi0eq4J94sT1N1Ri8BgnURtxdEFTrvwO7.pdf|https://psg.geologi.esdm.go.id/index.php/layanan-geomap/"                                                                                                                                                                                                                                                                                                               , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WESTERN_NORWAY"        , "8"         , "map_data/state_regions/00_west_europe.txt"      , "building_sulfur_mine=20;building_logging_camp=22;building_fishing_wharf=15"                                                                                                                                                                    , "16"                           , "MODEST"         , "MEDIUM_CONFIDENCE", "Scandinavia and North Atlantic"       , "STATE_WESTERN_NORWAY is classified MODEST because it represents localized carbonate units constrained by cover, crystalline terrain, or access. Regional basis: Danish chalk and Baltic carbonate islands contrast with widespread Scandinavian crystalline shield and North Atlantic volcanic terrain; Greenland includes carbonate successions but faces severe accessibility constraints."                                , "https://gemas.eurogeosurveys.org/image/GEMAS_Brochure.pdf|https://www.ni.is/en/resources/publications/maps/geological-maps|https://dataverse.geus.dk/dataverse/geological_maps_greenland%3Bjsessionid%3D151af2eba7d729abaef59babbf5c.proddataverse02?order=asc&page=1&q=&sort=nameSort&types=files|https://eng.geus.dk/media/13271/map1_p01-48.pdf"                                                                                                               , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WESTERN_SERBIA"        , "120"       , "map_data/state_regions/01_south_europe.txt"     , "building_iron_mine=24;building_logging_camp=13"                                                                                                                                                                                                , "48"                           , "HIGH"           , "MEDIUM_CONFIDENCE", "Balkans"                              , "STATE_WESTERN_SERBIA is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: The Dinaric, Hellenic and Balkan mountain systems contain extensive Mesozoic carbonate and karst belts, making limestone broadly abundant despite local basin or volcanic interruptions."                                                              , "https://onegeology.github.io/documentation/using/portal.html|https://www.usgs.gov/centers/central-energy-resources-science-center/science/world-geologic-maps"                                                                                                                                                                                                                                                                                                    , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WESTERN_THRACE"        , "128"       , "map_data/state_regions/01_south_europe.txt"     , "building_iron_mine=27;building_logging_camp=5;building_fishing_wharf=10;building_salt_pan=12"                                                                                                                                                  , "48"                           , "HIGH"           , "MEDIUM_CONFIDENCE", "Balkans"                              , "STATE_WESTERN_THRACE is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: The Dinaric, Hellenic and Balkan mountain systems contain extensive Mesozoic carbonate and karst belts, making limestone broadly abundant despite local basin or volcanic interruptions."                                                              , "https://onegeology.github.io/documentation/using/portal.html|https://www.usgs.gov/centers/central-energy-resources-science-center/science/world-geologic-maps"                                                                                                                                                                                                                                                                                                    , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WESTPHALIA"            , "61"        , "map_data/state_regions/00_west_europe.txt"      , "building_coal_mine=80;building_iron_mine=36;building_sulfur_mine=32;building_logging_camp=24"                                                                                                                                                  , "28"                           , "MEDIUM"         , "MEDIUM_CONFIDENCE", "German states and Central Europe"     , "STATE_WESTPHALIA is classified MEDIUM because it represents meaningful but spatially mixed carbonate geology at state scale. Regional basis: Mesozoic limestone belts, Alpine carbonates and Carpathian units create broad quarry potential, while northern lowlands and crystalline cores are more discontinuous."                                                                                                          , "https://www.bgr.bund.de/DE/Themen/Sammlungen-Grundlagen/GG_geol_Info/Karten/Deutschland/GUEK250/guek250_inhalt.html?nn=1840614|https://www.bgr.bund.de/EN/Themen/Sammlungen-Grundlagen/GG_geol_Info/Karten/Deutschland/Bodenschatzkarte/bodenschatzkarte_node_en.html|https://gemas.eurogeosurveys.org/image/GEMAS_Brochure.pdf"                                                                                                                                  , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_AEGEAN_ISLANDS"   , "123"       , "map_data/state_regions/01_south_europe.txt"     , "building_fishing_wharf=4"                                                                                                                                                                                                                      , "48"                           , "HIGH"           , "MEDIUM_CONFIDENCE", "Balkans"                              , "STATE_WEST_AEGEAN_ISLANDS is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: The Dinaric, Hellenic and Balkan mountain systems contain extensive Mesozoic carbonate and karst belts, making limestone broadly abundant despite local basin or volcanic interruptions."                                                         , "https://onegeology.github.io/documentation/using/portal.html|https://www.usgs.gov/centers/central-energy-resources-science-center/science/world-geologic-maps"                                                                                                                                                                                                                                                                                                    , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_BENGAL"           , "457"       , "map_data/state_regions/10_india.txt"            , "building_coal_mine=80;building_iron_mine=9;building_logging_camp=29;building_fishing_wharf=9"                                                                                                                                                  , "8"                            , "LOW"            , "HIGH_CONFIDENCE"  , "India"                                , "STATE_WEST_BENGAL is classified LOW because it represents only limited or poorly resolved carbonate occurrence amid unfavorable terrain or small land area. Regional basis: Indian Bureau of Mines state inventories document large cement-grade limestone resources, especially in Rajasthan, Gujarat, central and southern India; major delta and floodplain states are lower."                                            , "https://ibm.gov.in/writereaddata/files/08062019095529Limestone_2018.pdf|https://ibm.gov.in/writereaddata/files/174963836168495cd990ccdIMYB2022_Volume_III.pdf"                                                                                                                                                                                                                                                                                                    , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_BORNEO"           , "542"       , "map_data/state_regions/12_indonesia.txt"        , "building_lead_mine=30;building_logging_camp=17;building_fishing_wharf=7;building_gold_field=discoverable;building_rubber_plantation=discoverable"                                                                                              , "8"                            , "LOW"            , "HIGH_CONFIDENCE"  , "Indonesia and Philippines"            , "STATE_WEST_BORNEO is classified LOW because it represents only limited or poorly resolved carbonate occurrence amid unfavorable terrain or small land area. Regional basis: Official Indonesian mapping records broad limestone distribution across the major islands; tectonic and volcanic areas make quality and accessibility variable, so not every island receives the same potential."                                , "https://geologi.esdm.go.id/storage/publikasi/kcVEQXADi0eq4J94sT1N1Ri8BgnURtxdEFTrvwO7.pdf|https://psg.geologi.esdm.go.id/index.php/layanan-geomap/"                                                                                                                                                                                                                                                                                                               , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_COUNTRY"          , "22"        , "map_data/state_regions/00_west_europe.txt"      , "building_lead_mine=60;building_logging_camp=6;building_fishing_wharf=9"                                                                                                                                                                        , "48"                           , "HIGH"           , "HIGH_CONFIDENCE"  , "British Isles"                        , "STATE_WEST_COUNTRY is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: Chalk and other carbonate belts are extensive in southern and eastern England, with additional limestone provinces in Wales, northern England and Ireland; crystalline Highland terrain is less favorable."                                              , "https://www2.bgs.ac.uk/groundwater/shaleGas/aquifersAndShales/maps/aquifers/Chalk.html|https://onegeology.github.io/documentation/using/portal.html"                                                                                                                                                                                                                                                                                                              , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_GALICIA"          , "161"       , "map_data/state_regions/02_east_europe.txt"      , "building_coal_mine=140;building_iron_mine=33;building_logging_camp=17;building_oil_rig=discoverable;building_salt_mine=discoverable"                                                                                                           , "48"                           , "HIGH"           , "HIGH_CONFIDENCE"  , "Poland and Baltic"                    , "STATE_WEST_GALICIA is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: Polish resource mapping explicitly records limestone, marl and chalk, strongest in southern and central belts; thick Quaternary cover and crystalline terrain lower potential northward and eastward."                                                   , "https://www.pgi.gov.pl/en/mineral-resources/maps/|https://baza.pgi.gov.pl/en/cbdg/geoportal/uslugi/gis|https://gemas.eurogeosurveys.org/image/GEMAS_Brochure.pdf"                                                                                                                                                                                                                                                                                                 , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_INDIES"           , "348"       , "map_data/state_regions/06_central_america.txt"  , "building_fishing_wharf=8;building_oil_rig=discoverable"                                                                                                                                                                                        , "28"                           , "MEDIUM"         , "MEDIUM_CONFIDENCE", "Mexico, Central America and Caribbean", "STATE_WEST_INDIES is classified MEDIUM because it represents meaningful but spatially mixed carbonate geology at state scale. Regional basis: Mexican and Greater Antillean sedimentary belts include major carbonate provinces, notably Yucatan and Cuba; volcanic Central America and small oceanic islands receive conservative values."                                                                                  , "https://www.sgm.gob.mx/GeoInfoMexGobMx/|https://www.usgs.gov/maps/geologic-map-greater-antilles-and-virgin-islands|https://onegeology.github.io/documentation/using/portal.html"                                                                                                                                                                                                                                                                                  , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_JAVA"             , "544"       , "map_data/state_regions/12_indonesia.txt"        , "building_coal_mine=20;building_sulfur_mine=32;building_logging_camp=8;building_fishing_wharf=11;building_rubber_plantation=discoverable;building_oil_rig=discoverable"                                                                         , "48"                           , "HIGH"           , "HIGH_CONFIDENCE"  , "Indonesia and Philippines"            , "STATE_WEST_JAVA is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: Official Indonesian mapping records broad limestone distribution across the major islands; tectonic and volcanic areas make quality and accessibility variable, so not every island receives the same potential."                                           , "https://geologi.esdm.go.id/storage/publikasi/kcVEQXADi0eq4J94sT1N1Ri8BgnURtxdEFTrvwO7.pdf|https://psg.geologi.esdm.go.id/index.php/layanan-geomap/"                                                                                                                                                                                                                                                                                                               , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_KARELIA"          , "917"       , "map_data/state_regions/15_russia.txt"           , "building_iron_mine=18;building_logging_camp=28;building_fishing_wharf=2"                                                                                                                                                                       , "16"                           , "MODEST"         , "MEDIUM_CONFIDENCE", "Scandinavia and North Atlantic"       , "STATE_WEST_KARELIA is classified MODEST because it represents localized carbonate units constrained by cover, crystalline terrain, or access. Regional basis: Danish chalk and Baltic carbonate islands contrast with widespread Scandinavian crystalline shield and North Atlantic volcanic terrain; Greenland includes carbonate successions but faces severe accessibility constraints."                                  , "https://gemas.eurogeosurveys.org/image/GEMAS_Brochure.pdf|https://www.ni.is/en/resources/publications/maps/geological-maps|https://dataverse.geus.dk/dataverse/geological_maps_greenland%3Bjsessionid%3D151af2eba7d729abaef59babbf5c.proddataverse02?order=asc&page=1&q=&sort=nameSort&types=files|https://eng.geus.dk/media/13271/map1_p01-48.pdf"                                                                                                               , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_MICRONESIA"       , "555"       , "map_data/state_regions/12_indonesia.txt"        , "building_logging_camp=2;building_whaling_station=3;building_fishing_wharf=3"                                                                                                                                                                   , "8"                            , "LOW"            , "LOW_CONFIDENCE"   , "Pacific Islands"                      , "STATE_WEST_MICRONESIA is classified LOW because it represents only limited or poorly resolved carbonate occurrence amid unfavorable terrain or small land area. Regional basis: Reef and uplifted coral limestone can be important on individual islands, but volcanic basement, very small land area and coarse state aggregation require conservative assignments."                                                        , "https://onegeology.github.io/documentation/using/portal.html|https://www.usgs.gov/centers/central-energy-resources-science-center/science/world-geologic-maps"                                                                                                                                                                                                                                                                                                    , "REVIEW_REQUIRED"                  , "Regional-scale evidence only; targeted geological-survey or deposit-level confirmation is required before editing state resources."
"STATE_WEST_PRUSSIA"          , "158"       , "map_data/state_regions/02_east_europe.txt"      , "building_sulfur_mine=40;building_logging_camp=8;building_fishing_wharf=10;building_salt_mine=discoverable"                                                                                                                                     , "8"                            , "LOW"            , "HIGH_CONFIDENCE"  , "Poland and Baltic"                    , "STATE_WEST_PRUSSIA is classified LOW because it represents only limited or poorly resolved carbonate occurrence amid unfavorable terrain or small land area. Regional basis: Polish resource mapping explicitly records limestone, marl and chalk, strongest in southern and central belts; thick Quaternary cover and crystalline terrain lower potential northward and eastward."                                          , "https://www.pgi.gov.pl/en/mineral-resources/maps/|https://baza.pgi.gov.pl/en/cbdg/geoportal/uslugi/gis|https://gemas.eurogeosurveys.org/image/GEMAS_Brochure.pdf"                                                                                                                                                                                                                                                                                                 , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_SAHARA"           , "196"       , "map_data/state_regions/03_north_africa.txt"     , "building_sulfur_mine=36;building_fishing_wharf=11"                                                                                                                                                                                             , "28"                           , "MEDIUM"         , "MEDIUM_CONFIDENCE", "North Africa"                         , "STATE_WEST_SAHARA is classified MEDIUM because it represents meaningful but spatially mixed carbonate geology at state scale. Regional basis: Atlas belts, Mediterranean basins and Egypt contain widespread carbonate strata, while crystalline massifs, dunes and deep Saharan cover lower practical quarry potential inland."                                                                                             , "https://www.brgm.fr/en/reference-completed-project/new-edition-110000000-geological-map-africa|https://infoterre.brgm.fr/rapports/RP-54404-FR.pdf|https://emra.gov.eg/ca/geological-maps|https://cartesgeoscientifiques.mem.gov.ma/?tc=gp"                                                                                                                                                                                                                        , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_SWITZERLAND"      , "60"        , "map_data/state_regions/00_west_europe.txt"      , "building_coal_mine=48;building_iron_mine=24;building_lead_mine=24;building_logging_camp=6"                                                                                                                                                     , "48"                           , "HIGH"           , "MEDIUM_CONFIDENCE", "German states and Central Europe"     , "STATE_WEST_SWITZERLAND is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: Mesozoic limestone belts, Alpine carbonates and Carpathian units create broad quarry potential, while northern lowlands and crystalline cores are more discontinuous."                                                                               , "https://www.bgr.bund.de/DE/Themen/Sammlungen-Grundlagen/GG_geol_Info/Karten/Deutschland/GUEK250/guek250_inhalt.html?nn=1840614|https://www.bgr.bund.de/EN/Themen/Sammlungen-Grundlagen/GG_geol_Info/Karten/Deutschland/Bodenschatzkarte/bodenschatzkarte_node_en.html|https://gemas.eurogeosurveys.org/image/GEMAS_Brochure.pdf"                                                                                                                                  , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WEST_VIRGINIA"         , "295"       , "map_data/state_regions/05_north_america.txt"    , "building_coal_mine=80;building_iron_mine=24;building_logging_camp=17"                                                                                                                                                                          , "48"                           , "HIGH"           , "HIGH_CONFIDENCE"  , "North America"                        , "STATE_WEST_VIRGINIA is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: Limestone and dolomite are widespread across central and eastern North America and major western sedimentary basins; Canadian Shield and young volcanic provinces are substantially lower."                                                             , "https://www.usgs.gov/publications/natural-aggregates-conterminous-united-states|https://pubs.usgs.gov/bul/b1594/|https://pubs.usgs.gov/bul/1019e/report.pdf|https://geoappext.nrcan.gc.ca/arcgis/rest/services/MMS/GMRC_E/MapServer/0"                                                                                                                                                                                                                            , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WINDWARD_COAST"        , "205"       , "map_data/state_regions/04_subsaharan_africa.txt", "building_iron_mine=24;building_logging_camp=15;building_fishing_wharf=6;building_rubber_plantation=discoverable"                                                                                                                               , "16"                           , "MODEST"         , "MEDIUM_CONFIDENCE", "Sub-Saharan Africa"                   , "STATE_WINDWARD_COAST is classified MODEST because it represents localized carbonate units constrained by cover, crystalline terrain, or access. Regional basis: Local sedimentary basins and carbonate belts support limestone across the region, but large Precambrian shield areas make distribution discontinuous; South African mapping identifies major limestone and dolomite provinces."                              , "https://www.brgm.fr/en/reference-completed-project/new-edition-110000000-geological-map-africa|https://infoterre.brgm.fr/rapports/RP-54404-FR.pdf|https://www.geoscience.org.za/cgs/systems/publications/downloadable-material/|https://www.geoscience.org.za/cgs/systems/publications/cgs-geological-maps/"                                                                                                                                                      , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WISCONSIN"             , "285"       , "map_data/state_regions/05_north_america.txt"    , "building_iron_mine=24;building_sulfur_mine=32;building_logging_camp=35"                                                                                                                                                                        , "48"                           , "HIGH"           , "HIGH_CONFIDENCE"  , "North America"                        , "STATE_WISCONSIN is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: Limestone and dolomite are widespread across central and eastern North America and major western sedimentary basins; Canadian Shield and young volcanic provinces are substantially lower."                                                                 , "https://www.usgs.gov/publications/natural-aggregates-conterminous-united-states|https://pubs.usgs.gov/bul/b1594/|https://pubs.usgs.gov/bul/1019e/report.pdf|https://geoappext.nrcan.gc.ca/arcgis/rest/services/MMS/GMRC_E/MapServer/0"                                                                                                                                                                                                                            , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WURTTEMBERG"           , "67"        , "map_data/state_regions/00_west_europe.txt"      , "building_logging_camp=9"                                                                                                                                                                                                                       , "48"                           , "HIGH"           , "MEDIUM_CONFIDENCE", "German states and Central Europe"     , "STATE_WURTTEMBERG is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: Mesozoic limestone belts, Alpine carbonates and Carpathian units create broad quarry potential, while northern lowlands and crystalline cores are more discontinuous."                                                                                    , "https://www.bgr.bund.de/DE/Themen/Sammlungen-Grundlagen/GG_geol_Info/Karten/Deutschland/GUEK250/guek250_inhalt.html?nn=1840614|https://www.bgr.bund.de/EN/Themen/Sammlungen-Grundlagen/GG_geol_Info/Karten/Deutschland/Bodenschatzkarte/bodenschatzkarte_node_en.html|https://gemas.eurogeosurveys.org/image/GEMAS_Brochure.pdf"                                                                                                                                  , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
"STATE_WYOMING"               , "274"       , "map_data/state_regions/05_north_america.txt"    , "building_coal_mine=48;building_logging_camp=13;building_oil_rig=discoverable"                                                                                                                                                                  , "48"                           , "HIGH"           , "HIGH_CONFIDENCE"  , "North America"                        , "STATE_WYOMING is classified HIGH because it represents broad carbonate-bearing sedimentary or fold-belt geology with good quarry plausibility. Regional basis: Limestone and dolomite are widespread across central and eastern North America and major western sedimentary basins; Canadian Shield and young volcanic provinces are substantially lower."                                                                   , "https://www.usgs.gov/publications/natural-aggregates-conterminous-united-states|https://pubs.usgs.gov/bul/b1594/|https://pubs.usgs.gov/bul/1019e/report.pdf|https://geoappext.nrcan.gc.ca/arcgis/rest/services/MMS/GMRC_E/MapServer/0"                                                                                                                                                                                                                            , "RESEARCHED_PENDING_IMPLEMENTATION", "Audit recommendation only. The value is a future state resource cap, not a mine count, production amount, or current quarry deployment."
