state_id,state_region_file,potential,tier,reason,confidence,source_category,action
STATE_NICARAGUA,map_data/state_regions/06_central_america.txt,16,MODEST,STATE_NICARAGUA: Central American volcanic-arc copper systems.,MEDIUM,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_COSTA_RICA,map_data/state_regions/06_central_america.txt,16,MODEST,STATE_COSTA_RICA: Central American volcanic-arc copper systems.,MEDIUM,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_PANAMA,map_data/state_regions/06_central_america.txt,24,MEDIUM,STATE_PANAMA: Panamanian porphyry copper belt.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_HAITI,map_data/state_regions/06_central_america.txt,8,LOW,STATE_HAITI: Localized Caribbean island-arc copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_SANTO_DOMINGO,map_data/state_regions/06_central_america.txt,8,LOW,STATE_SANTO_DOMINGO: Localized Caribbean island-arc copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_PUERTO_RICO,map_data/state_regions/06_central_america.txt,8,LOW,STATE_PUERTO_RICO: Localized Caribbean island-arc copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_BAHAMAS,map_data/state_regions/06_central_america.txt,0,NONE,STATE_BAHAMAS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_WEST_INDIES,map_data/state_regions/06_central_america.txt,0,NONE,STATE_WEST_INDIES: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_JAMAICA,map_data/state_regions/06_central_america.txt,8,LOW,STATE_JAMAICA: Localized Caribbean island-arc copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_WESTERN_CUBA,map_data/state_regions/06_central_america.txt,16,MODEST,STATE_WESTERN_CUBA: Central American volcanic-arc copper systems.,MEDIUM,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_EASTERN_CUBA,map_data/state_regions/06_central_america.txt,16,MODEST,STATE_EASTERN_CUBA: Central American volcanic-arc copper systems.,MEDIUM,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_CENTRAL_CUBA,map_data/state_regions/06_central_america.txt,16,MODEST,STATE_CENTRAL_CUBA: Central American volcanic-arc copper systems.,MEDIUM,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_ECUADOR,map_data/state_regions/07_south_america.txt,36,HIGH,STATE_ECUADOR: Large northern and central Andean copper provinces.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_GUAYANA,map_data/state_regions/07_south_america.txt,0,NONE,STATE_GUAYANA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ZULIA,map_data/state_regions/07_south_america.txt,8,LOW,STATE_ZULIA: Localized South American copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_MIRANDA,map_data/state_regions/07_south_america.txt,8,LOW,STATE_MIRANDA: Localized South American copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_BOLIVAR,map_data/state_regions/07_south_america.txt,16,MODEST,"STATE_BOLIVAR: Secondary Andean, Patagonian and Brazilian copper potential.",MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_ANTIOQUIA,map_data/state_regions/07_south_america.txt,24,MEDIUM,STATE_ANTIOQUIA: Andean and Brazilian shield copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_GUAVIARE,map_data/state_regions/07_south_america.txt,0,NONE,STATE_GUAVIARE: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_CUNDINAMARCA,map_data/state_regions/07_south_america.txt,24,MEDIUM,STATE_CUNDINAMARCA: Andean and Brazilian shield copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_CAUCA,map_data/state_regions/07_south_america.txt,24,MEDIUM,STATE_CAUCA: Andean and Brazilian shield copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_PASTAZA,map_data/state_regions/07_south_america.txt,0,NONE,STATE_PASTAZA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_TARAPACA,map_data/state_regions/07_south_america.txt,48,VERY_HIGH,STATE_TARAPACA: Major Andean porphyry copper segments.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_ANTOFAGASTA,map_data/state_regions/07_south_america.txt,60,WORLD_CLASS,STATE_ANTOFAGASTA: World-class Central Andean porphyry copper belt.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_SANTA_CRUZ,map_data/state_regions/07_south_america.txt,0,NONE,STATE_SANTA_CRUZ: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_LA_PAZ,map_data/state_regions/07_south_america.txt,24,MEDIUM,STATE_LA_PAZ: Andean and Brazilian shield copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_POTOSI,map_data/state_regions/07_south_america.txt,36,HIGH,STATE_POTOSI: Large northern and central Andean copper provinces.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_CAJAMARCA,map_data/state_regions/07_south_america.txt,36,HIGH,STATE_CAJAMARCA: Large northern and central Andean copper provinces.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_LIMA,map_data/state_regions/07_south_america.txt,24,MEDIUM,STATE_LIMA: Andean and Brazilian shield copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_ICA,map_data/state_regions/07_south_america.txt,24,MEDIUM,STATE_ICA: Andean and Brazilian shield copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_AREQUIPA,map_data/state_regions/07_south_america.txt,48,VERY_HIGH,STATE_AREQUIPA: Major Andean porphyry copper segments.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_URUGUAY,map_data/state_regions/07_south_america.txt,0,NONE,STATE_URUGUAY: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_JUJUY,map_data/state_regions/07_south_america.txt,16,MODEST,"STATE_JUJUY: Secondary Andean, Patagonian and Brazilian copper potential.",MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_ALTO_PARAGUAY,map_data/state_regions/07_south_america.txt,0,NONE,STATE_ALTO_PARAGUAY: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_BAJO_PARAGUAY,map_data/state_regions/07_south_america.txt,0,NONE,STATE_BAJO_PARAGUAY: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_BUENOS_AIRES,map_data/state_regions/07_south_america.txt,0,NONE,STATE_BUENOS_AIRES: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_PATAGONIA,map_data/state_regions/07_south_america.txt,0,NONE,STATE_PATAGONIA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_RIO_NEGRO,map_data/state_regions/07_south_america.txt,0,NONE,STATE_RIO_NEGRO: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_LA_PAMPA,map_data/state_regions/07_south_america.txt,0,NONE,STATE_LA_PAMPA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_SANTA_FE,map_data/state_regions/07_south_america.txt,0,NONE,STATE_SANTA_FE: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_CORRIENTES,map_data/state_regions/07_south_america.txt,0,NONE,STATE_CORRIENTES: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_TUCUMAN,map_data/state_regions/07_south_america.txt,16,MODEST,"STATE_TUCUMAN: Secondary Andean, Patagonian and Brazilian copper potential.",MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_CHACO,map_data/state_regions/07_south_america.txt,0,NONE,STATE_CHACO: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_SANTIAGO,map_data/state_regions/07_south_america.txt,48,VERY_HIGH,STATE_SANTIAGO: Major Andean porphyry copper segments.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_LOS_RIOS,map_data/state_regions/07_south_america.txt,16,MODEST,"STATE_LOS_RIOS: Secondary Andean, Patagonian and Brazilian copper potential.",MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_ARAUCANIA,map_data/state_regions/07_south_america.txt,8,LOW,STATE_ARAUCANIA: Localized South American copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_SOUTH_ATLANTIC_ISLANDS,map_data/state_regions/07_south_america.txt,0,NONE,STATE_SOUTH_ATLANTIC_ISLANDS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_PARA,map_data/state_regions/07_south_america.txt,36,HIGH,STATE_PARA: Large northern and central Andean copper provinces.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_MARANHAO,map_data/state_regions/07_south_america.txt,0,NONE,STATE_MARANHAO: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_AMAZONAS,map_data/state_regions/07_south_america.txt,0,NONE,STATE_AMAZONAS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ACRE,map_data/state_regions/07_south_america.txt,0,NONE,STATE_ACRE: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_GOIAS,map_data/state_regions/07_south_america.txt,16,MODEST,"STATE_GOIAS: Secondary Andean, Patagonian and Brazilian copper potential.",MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_MATO_GROSSO,map_data/state_regions/07_south_america.txt,16,MODEST,"STATE_MATO_GROSSO: Secondary Andean, Patagonian and Brazilian copper potential.",MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_RIO_GRANDE_DO_SUL,map_data/state_regions/07_south_america.txt,8,LOW,STATE_RIO_GRANDE_DO_SUL: Localized South American copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_PARANA,map_data/state_regions/07_south_america.txt,0,NONE,STATE_PARANA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_SANTA_CATARINA,map_data/state_regions/07_south_america.txt,0,NONE,STATE_SANTA_CATARINA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_SAO_PAULO,map_data/state_regions/07_south_america.txt,0,NONE,STATE_SAO_PAULO: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MINAS_GERAIS,map_data/state_regions/07_south_america.txt,24,MEDIUM,STATE_MINAS_GERAIS: Andean and Brazilian shield copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_RIO_DE_JANEIRO,map_data/state_regions/07_south_america.txt,0,NONE,STATE_RIO_DE_JANEIRO: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_BAHIA,map_data/state_regions/07_south_america.txt,16,MODEST,"STATE_BAHIA: Secondary Andean, Patagonian and Brazilian copper potential.",MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_RIO_GRANDE_DO_NORTE,map_data/state_regions/07_south_america.txt,0,NONE,STATE_RIO_GRANDE_DO_NORTE: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_CEARA,map_data/state_regions/07_south_america.txt,0,NONE,STATE_CEARA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_PIAUI,map_data/state_regions/07_south_america.txt,0,NONE,STATE_PIAUI: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_PARAIBA,map_data/state_regions/07_south_america.txt,0,NONE,STATE_PARAIBA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_PERNAMBUCO,map_data/state_regions/07_south_america.txt,0,NONE,STATE_PERNAMBUCO: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_NEJD,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_NEJD: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_OMAN,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_OMAN: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_ABU_DHABI,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_ABU_DHABI: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_YEMEN,map_data/state_regions/08_middle_east.txt,8,LOW,STATE_YEMEN: Localized Middle Eastern copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_HEDJAZ,map_data/state_regions/08_middle_east.txt,8,LOW,STATE_HEDJAZ: Localized Middle Eastern copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_HAIL,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_HAIL: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_CYPRUS,map_data/state_regions/08_middle_east.txt,24,MEDIUM,STATE_CYPRUS: Cyprus-type volcanogenic massive-sulfide copper province.,HIGH,HISTORIC_DISTRICT_AND_GLOBAL_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_TRANSJORDAN,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_TRANSJORDAN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_PALESTINE,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_PALESTINE: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_LEBANON,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_LEBANON: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_SYRIA,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_SYRIA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ALEPPO,map_data/state_regions/08_middle_east.txt,8,LOW,STATE_ALEPPO: Localized Middle Eastern copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_BAGHDAD,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_BAGHDAD: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MOSUL,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_MOSUL: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_DEIR_EZ_ZOR,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_DEIR_EZ_ZOR: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_BASRA,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_BASRA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_FARS,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_FARS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_LARISTAN,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_LARISTAN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_KERMAN,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_KERMAN: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_SISTAN,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_SISTAN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_KHORASAN,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_KHORASAN: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_KHUZESTAN,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_KHUZESTAN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ISFAHAN,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_ISFAHAN: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_MAZANDARAN,map_data/state_regions/08_middle_east.txt,8,LOW,STATE_MAZANDARAN: Localized Middle Eastern copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_IRAKAJEMI,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_IRAKAJEMI: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_SEMNAN,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_SEMNAN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_TABRIZ,map_data/state_regions/08_middle_east.txt,24,MEDIUM,STATE_TABRIZ: Iranian-Armenian-Tethyan porphyry copper belt.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_URMIA,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_URMIA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_LURISTAN,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_LURISTAN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_PERSIAN_KURDISTAN,map_data/state_regions/08_middle_east.txt,8,LOW,STATE_PERSIAN_KURDISTAN: Localized Middle Eastern copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_HUDAVENDIGAR,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_HUDAVENDIGAR: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_AYDIN,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_AYDIN: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_KONYA,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_KONYA: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_KASTAMONU,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_KASTAMONU: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_DIYARBAKIR,map_data/state_regions/08_middle_east.txt,0,NONE,STATE_DIYARBAKIR: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ADANA,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_ADANA: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_TRABZON,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_TRABZON: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_ERZURUM,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_ERZURUM: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_ANKARA,map_data/state_regions/08_middle_east.txt,24,MEDIUM,STATE_ANKARA: Iranian-Armenian-Tethyan porphyry copper belt.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_KARS,map_data/state_regions/08_middle_east.txt,16,MODEST,STATE_KARS: Tethyan and Arabian Shield copper provinces.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_DAGESTAN,map_data/state_regions/09_central_asia.txt,8,LOW,"STATE_DAGESTAN: Localized Caucasus, Turkmen or Himalayan copper occurrences.",MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_KUBAN,map_data/state_regions/09_central_asia.txt,0,NONE,STATE_KUBAN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ARMENIA,map_data/state_regions/09_central_asia.txt,24,MEDIUM,"STATE_ARMENIA: Caucasus, Central Asian and Himalayan copper districts.",HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_AZERBAIJAN,map_data/state_regions/09_central_asia.txt,16,MODEST,STATE_AZERBAIJAN: Secondary Central Asian and Afghan metallogenic belts.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_GREATER_CAUCASUS,map_data/state_regions/09_central_asia.txt,16,MODEST,STATE_GREATER_CAUCASUS: Secondary Central Asian and Afghan metallogenic belts.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_SAMARA,map_data/state_regions/09_central_asia.txt,0,NONE,STATE_SAMARA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_TARTARIA,map_data/state_regions/09_central_asia.txt,0,NONE,STATE_TARTARIA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ASTRAKHAN,map_data/state_regions/09_central_asia.txt,0,NONE,STATE_ASTRAKHAN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_UZBEKIA,map_data/state_regions/09_central_asia.txt,24,MEDIUM,"STATE_UZBEKIA: Caucasus, Central Asian and Himalayan copper districts.",HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_TAJIKISTAN,map_data/state_regions/09_central_asia.txt,16,MODEST,STATE_TAJIKISTAN: Secondary Central Asian and Afghan metallogenic belts.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
