state_id                    , numeric_id, source_file                                    , current_relevant_resources                                                                                                                                                                                                                    , candidate_limestone_potential, evidence_status, implementation_status, notes
STATE_SEOUL                 ,        536, map_data/state_regions/11_east_asia.txt        , building_iron_mine=15;building_coal_mine=12;building_lead_mine=27;building_logging_camp=19;building_whaling_station=3;building_fishing_wharf=6;building_gold_mine=2;building_salt_pan=8                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SHANDONG              ,        511, map_data/state_regions/11_east_asia.txt        , building_sulfur_mine=32;building_logging_camp=6;building_fishing_wharf=15;building_oil_rig=discoverable                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SHANXI                ,        491, map_data/state_regions/11_east_asia.txt        , building_coal_mine=116;building_iron_mine=96;building_sulfur_mine=48;building_logging_camp=7;building_oil_rig=discoverable;building_salt_mine=discoverable                                                                                    ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SHAN_STATES           ,        525, map_data/state_regions/10_india.txt            , building_iron_mine=8;building_coal_mine=5;building_lead_mine=34;building_logging_camp=17;building_rubber_plantation=discoverable                                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SHAOZHOU              ,        483, map_data/state_regions/11_east_asia.txt        , building_iron_mine=36;building_logging_camp=11;building_fishing_wharf=10;building_salt_pan=12                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SHENGJING             ,        680, map_data/state_regions/11_east_asia.txt        , building_coal_mine=97;building_lead_mine=68;building_iron_mine=104;building_logging_camp=12;building_fishing_wharf=3;building_oil_rig=discoverable                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SHIKOKU               ,        535, map_data/state_regions/11_east_asia.txt        , building_iron_mine=4;building_lead_mine=38;building_logging_camp=11;building_fishing_wharf=9                                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SICHUAN               ,        480, map_data/state_regions/11_east_asia.txt        , building_coal_mine=60;building_sulfur_mine=40;building_logging_camp=23;building_salt_mine=discoverable                                                                                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SICILY                ,         92, map_data/state_regions/01_south_europe.txt     , building_sulfur_mine=100;building_logging_camp=6;building_fishing_wharf=10;building_salt_pan=35                                                                                                                                               ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SIERRA_LEONE          ,        208, map_data/state_regions/04_subsaharan_africa.txt, building_iron_mine=36;building_logging_camp=11;building_fishing_wharf=6;building_salt_pan=15;building_rubber_plantation=discoverable                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SINAI                 ,        180, map_data/state_regions/03_north_africa.txt     , building_fishing_wharf=3;building_iron_mine=24;building_lead_mine=24;building_salt_pan=45                                                                                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SINALOA               ,        671, map_data/state_regions/05_north_america.txt    , building_iron_mine=17;building_logging_camp=7;building_fishing_wharf=5;building_salt_pan=40                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SINDH                 ,        467, map_data/state_regions/10_india.txt            , building_sulfur_mine=4;building_fishing_wharf=6;building_logging_camp=3                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SISTAN                ,        416, map_data/state_regions/08_middle_east.txt      , building_fishing_wharf=4;building_iron_mine=14;building_coal_mine=12;building_logging_camp=3                                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SKOPIA                ,        126, map_data/state_regions/01_south_europe.txt     , building_iron_mine=36;building_logging_camp=16                                                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SLAVONIA              ,        117, map_data/state_regions/01_south_europe.txt     , building_logging_camp=14                                                                                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SLOVAKIA              ,        168, map_data/state_regions/02_east_europe.txt      , building_coal_mine=44;building_iron_mine=63;building_logging_camp=8                                                                                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SLOVENIA              ,        114, map_data/state_regions/01_south_europe.txt     , building_coal_mine=60;building_logging_camp=11                                                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SMOLENSK              ,        137, map_data/state_regions/15_russia.txt           , building_coal_mine=8;building_logging_camp=24                                                                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOLOMON_ISLANDS       ,        556, map_data/state_regions/12_indonesia.txt        , building_logging_camp=2;building_whaling_station=2;building_fishing_wharf=3                                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOMALILAND            ,        232, map_data/state_regions/04_subsaharan_africa.txt, building_iron_mine=24;building_fishing_wharf=15;building_salt_pan=35                                                                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SONORA                ,        327, map_data/state_regions/05_north_america.txt    , building_iron_mine=27;building_logging_camp=4;building_fishing_wharf=7;building_salt_pan=45;building_gold_field=discoverable                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTHERN_ANHUI        ,        505, map_data/state_regions/11_east_asia.txt        , building_coal_mine=40;building_logging_camp=14                                                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTHERN_MANCHURIA    ,        489, map_data/state_regions/11_east_asia.txt        , building_coal_mine=14;building_iron_mine=23;building_lead_mine=25;building_logging_camp=25;building_fishing_wharf=8                                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTHERN_TRANSYLVANIA ,        170, map_data/state_regions/02_east_europe.txt      , building_iron_mine=45;building_lead_mine=45;building_logging_camp=17                                                                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTH_ANGOLA          ,        248, map_data/state_regions/04_subsaharan_africa.txt, building_logging_camp=5;building_fishing_wharf=7;building_whaling_station=4;building_salt_pan=15;building_rubber_plantation=discoverable                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTH_ATLANTIC_ISLANDS,        385, map_data/state_regions/07_south_america.txt    , building_whaling_station=3;building_fishing_wharf=2                                                                                                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTH_AUSTRALIA       ,        561, map_data/state_regions/13_australasia.txt      , building_iron_mine=30;building_lead_mine=36;building_sulfur_mine=60;building_whaling_station=2;building_fishing_wharf=6;building_salt_pan=40                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTH_CAMEROON        ,        240, map_data/state_regions/04_subsaharan_africa.txt, building_logging_camp=30;building_fishing_wharf=7;building_rubber_plantation=discoverable                                                                                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTH_CAROLINA        ,        308, map_data/state_regions/05_north_america.txt    , building_logging_camp=11;building_fishing_wharf=5                                                                                                                                                                                             ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTH_DAKOTA          ,        277, map_data/state_regions/05_north_america.txt    , building_coal_mine=32;building_logging_camp=9;building_gold_field=discoverable;building_oil_rig=discoverable;building_salt_mine=discoverable                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTH_ISLAND          ,        565, map_data/state_regions/13_australasia.txt      , building_logging_camp=7;building_whaling_station=4;building_fishing_wharf=10;building_gold_field=discoverable                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTH_MADAGASCAR      ,        233, map_data/state_regions/04_subsaharan_africa.txt, building_coal_mine=80;building_logging_camp=23;building_whaling_station=4;building_fishing_wharf=8;building_salt_pan=20;building_rubber_plantation=discoverable                                                                               ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTH_SUMATRA         ,        914, map_data/state_regions/12_indonesia.txt        , building_coal_mine=40;building_sulfur_mine=48;building_logging_camp=29;building_fishing_wharf=13;building_rubber_plantation=discoverable;building_oil_rig=discoverable                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SOUTH_TYROL           ,         56, map_data/state_regions/00_west_europe.txt      , building_logging_camp=6                                                                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_STAVROPOL             ,        835, map_data/state_regions/15_russia.txt           , building_logging_camp=14;building_oil_rig=discoverable                                                                                                                                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_STYRIA                ,         54, map_data/state_regions/00_west_europe.txt      , building_coal_mine=40;building_iron_mine=24;building_lead_mine=24;building_logging_camp=8                                                                                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SUNDA_ISLANDS         ,        551, map_data/state_regions/12_indonesia.txt        , building_iron_mine=24;building_sulfur_mine=40;building_logging_camp=17;building_fishing_wharf=10;building_rubber_plantation=discoverable                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SURGUT                ,        826, map_data/state_regions/15_russia.txt           , building_logging_camp=32;building_oil_rig=discoverable                                                                                                                                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SUZHOU                ,        512, map_data/state_regions/11_east_asia.txt        , building_logging_camp=5;building_fishing_wharf=5                                                                                                                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SVEALAND              ,          1, map_data/state_regions/00_west_europe.txt      , building_iron_mine=60;building_lead_mine=18;building_logging_camp=45;building_fishing_wharf=11                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SYRDARYA              ,        808, map_data/state_regions/15_russia.txt           , building_iron_mine=15;building_lead_mine=60;building_logging_camp=6                                                                                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_SYRIA                 ,        408, map_data/state_regions/08_middle_east.txt      , building_logging_camp=2;building_salt_mine=discoverable                                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TABRIZ                ,        422, map_data/state_regions/08_middle_east.txt      , building_coal_mine=20;building_iron_mine=20;building_lead_mine=25;building_logging_camp=5                                                                                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TAHITI                ,        557, map_data/state_regions/12_indonesia.txt        , building_logging_camp=4;building_whaling_station=8;building_fishing_wharf=5                                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TAJIKISTAN            ,        444, map_data/state_regions/09_central_asia.txt     , building_coal_mine=36;building_logging_camp=2;building_salt_mine=discoverable                                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TALINN                ,        151, map_data/state_regions/15_russia.txt           , building_logging_camp=9;building_fishing_wharf=8                                                                                                                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TAMBOV                ,        816, map_data/state_regions/15_russia.txt           , building_iron_mine=10;building_logging_camp=35;building_salt_mine=discoverable                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TANGANYIKA            ,        225, map_data/state_regions/04_subsaharan_africa.txt, building_coal_mine=72;building_iron_mine=48;building_logging_camp=23;building_rubber_plantation=discoverable                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TARAPACA              ,        361, map_data/state_regions/07_south_america.txt    , building_iron_mine=18;building_sulfur_mine=24;building_whaling_station=3;building_fishing_wharf=5                                                                                                                                             ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TARTARIA              ,        440, map_data/state_regions/09_central_asia.txt     , building_logging_camp=16;building_iron_mine=15;building_oil_rig=discoverable                                                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TARTU                 ,        802, map_data/state_regions/15_russia.txt           , building_logging_camp=7;building_fishing_wharf=7                                                                                                                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TASMANIA              ,       1022, map_data/state_regions/13_australasia.txt      , building_iron_mine=15;building_lead_mine=15;building_logging_camp=8;building_whaling_station=2;building_fishing_wharf=6;building_gold_field=discoverable                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TAURIDA               ,        812, map_data/state_regions/15_russia.txt           , building_coal_mine=35;building_iron_mine=48;building_logging_camp=8;building_fishing_wharf=12                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TENASSERIM            ,        523, map_data/state_regions/10_india.txt            , building_logging_camp=17;building_fishing_wharf=12;building_iron_mine=5;building_rubber_plantation=discoverable                                                                                                                               ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TENNESSEE             ,        290, map_data/state_regions/05_north_america.txt    , building_iron_mine=30;building_logging_camp=17                                                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TEXAS                 ,        322, map_data/state_regions/05_north_america.txt    , building_coal_mine=28;building_sulfur_mine=36;building_logging_camp=7;building_fishing_wharf=6;building_oil_rig=discoverable;building_salt_mine=discoverable                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_THESSALIA             ,        125, map_data/state_regions/01_south_europe.txt     , building_logging_camp=11;building_fishing_wharf=5                                                                                                                                                                                             ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TIANSHAN              ,        479, map_data/state_regions/11_east_asia.txt        ,                                                                                                                                                                                                                                               ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TIMBUKTU              ,        201, map_data/state_regions/03_north_africa.txt     , building_coal_mine=36;building_sulfur_mine=36;building_oil_rig=discoverable;building_salt_mine=discoverable                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TOBOLSK               ,        568, map_data/state_regions/14_siberia.txt          , building_coal_mine=44;building_iron_mine=10;building_logging_camp=30;building_oil_rig=discoverable                                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TOGO                  ,        221, map_data/state_regions/04_subsaharan_africa.txt, building_sulfur_mine=44;building_logging_camp=11;building_fishing_wharf=12;building_salt_pan=20;building_rubber_plantation=discoverable                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TOHOKU                ,        529, map_data/state_regions/11_east_asia.txt        , building_iron_mine=53;building_coal_mine=6;building_gold_mine=2;building_sulfur_mine=51;building_lead_mine=33;building_logging_camp=15;building_whaling_station=5;building_fishing_wharf=15;building_salt_pan=10;building_oil_rig=discoverable,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TOKAI                 ,        531, map_data/state_regions/11_east_asia.txt        , building_lead_mine=38;building_sulfur_mine=12;building_logging_camp=16;building_fishing_wharf=16;building_oil_rig=discoverable                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TOMSK                 ,        567, map_data/state_regions/14_siberia.txt          , building_coal_mine=85;building_iron_mine=27;building_logging_camp=26                                                                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TONGA                 ,       1020, map_data/state_regions/12_indonesia.txt        , building_logging_camp=2;building_whaling_station=4;building_fishing_wharf=3                                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TONKIN                ,        517, map_data/state_regions/11_east_asia.txt        , building_coal_mine=38;building_logging_camp=15;building_fishing_wharf=7;building_rubber_plantation=discoverable                                                                                                                               ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TRABZON               ,        430, map_data/state_regions/08_middle_east.txt      , building_iron_mine=21;building_logging_camp=8;building_fishing_wharf=9                                                                                                                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TRANSDANUBIA          ,        165, map_data/state_regions/02_east_europe.txt      , building_coal_mine=84;building_logging_camp=7                                                                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TRANSJORDAN           ,        405, map_data/state_regions/08_middle_east.txt      , building_logging_camp=2;building_fishing_wharf=2;building_sulfur_mine=12                                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TRANSVAAL             ,        259, map_data/state_regions/04_subsaharan_africa.txt, building_coal_mine=104;building_iron_mine=60;building_logging_camp=5;building_gold_field=discoverable                                                                                                                                         ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TRANS_BAIKAL          ,        582, map_data/state_regions/14_siberia.txt          , building_coal_mine=80;building_iron_mine=33;building_lead_mine=28;building_sulfur_mine=44;building_logging_camp=24;building_oil_rig=discoverable                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TRAVANCORE            ,        474, map_data/state_regions/10_india.txt            , building_logging_camp=11;building_fishing_wharf=10;building_lead_mine=3;building_salt_pan=20;building_rubber_plantation=discoverable                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TRIPOLI               ,        585, map_data/state_regions/03_north_africa.txt     , building_fishing_wharf=9;building_logging_camp=2;building_oil_rig=discoverable                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TUCUMAN               ,        380, map_data/state_regions/07_south_america.txt    , building_iron_mine=39;building_lead_mine=15;building_gold_mine=3;building_logging_camp=6                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TUNISIA               ,        193, map_data/state_regions/03_north_africa.txt     , building_lead_mine=15;building_sulfur_mine=48;building_logging_camp=9;building_fishing_wharf=7                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TURKMENIA             ,        446, map_data/state_regions/09_central_asia.txt     , building_sulfur_mine=40;building_logging_camp=2;building_oil_rig=discoverable                                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TUSCANY               ,         88, map_data/state_regions/01_south_europe.txt     , building_iron_mine=60;building_sulfur_mine=40;building_logging_camp=11;building_fishing_wharf=5;building_salt_pan=15                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TUVA                  ,        600, map_data/state_regions/14_siberia.txt          , building_coal_mine=44;building_iron_mine=18;building_logging_camp=14                                                                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TVER                  ,        145, map_data/state_regions/15_russia.txt           , building_logging_camp=36;building_coal_mine=8                                                                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_TYROL                 ,         55, map_data/state_regions/00_west_europe.txt      , building_gold_mine=2;building_iron_mine=36;building_logging_camp=9;building_salt_mine=discoverable                                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UBANGI_SHARI          ,        241, map_data/state_regions/04_subsaharan_africa.txt, building_coal_mine=48;building_logging_camp=18;building_rubber_plantation=discoverable                                                                                                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UFA                   ,        825, map_data/state_regions/15_russia.txt           , building_iron_mine=25;building_coal_mine=10;building_logging_camp=25;building_lead_mine=16;building_oil_rig=discoverable                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UGANDA                ,        235, map_data/state_regions/04_subsaharan_africa.txt, building_logging_camp=20;building_rubber_plantation=discoverable                                                                                                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_ULIASTAI              ,        513, map_data/state_regions/11_east_asia.txt        , building_coal_mine=36;building_iron_mine=33;building_logging_camp=5;building_salt_mine=discoverable                                                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_ULSTER                ,         24, map_data/state_regions/00_west_europe.txt      , building_logging_camp=6;building_fishing_wharf=11                                                                                                                                                                                             ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UMBRIA                ,         80, map_data/state_regions/01_south_europe.txt     , building_iron_mine=9;building_logging_camp=7;building_fishing_wharf=5;building_salt_pan=10                                                                                                                                                    ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UPPER_ANDALUSIA       ,        101, map_data/state_regions/01_south_europe.txt     , building_lead_mine=46;building_iron_mine=7;building_logging_camp=4;building_fishing_wharf=8;building_salt_pan=18;building_salt_mine=discoverable                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UPPER_EGYPT           ,        176, map_data/state_regions/03_north_africa.txt     , building_logging_camp=2;building_fishing_wharf=13                                                                                                                                                                                             ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UPPER_SILESIA         ,        924, map_data/state_regions/02_east_europe.txt      , building_coal_mine=110;building_iron_mine=40;building_lead_mine=50;building_sulfur_mine=31;building_logging_camp=4;building_salt_mine=discoverable                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UPPER_YENISEYSK       ,        569, map_data/state_regions/14_siberia.txt          , building_coal_mine=15;building_iron_mine=10;building_logging_camp=48                                                                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_URAL                  ,        566, map_data/state_regions/14_siberia.txt          , building_coal_mine=84;building_iron_mine=96;building_lead_mine=81;building_gold_mine=2;building_logging_camp=27;building_gold_field=discoverable                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_URALSK                ,        441, map_data/state_regions/15_russia.txt           , building_logging_camp=7;building_oil_rig=discoverable;building_salt_mine=discoverable                                                                                                                                                         ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_URGA                  ,        514, map_data/state_regions/11_east_asia.txt        , building_coal_mine=36;building_iron_mine=45;building_logging_camp=4                                                                                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_URMIA                 ,       2001, map_data/state_regions/08_middle_east.txt      , building_iron_mine=10;building_logging_camp=2;building_salt_mine=discoverable                                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_URUGUAY               ,        370, map_data/state_regions/07_south_america.txt    , building_logging_camp=9;building_fishing_wharf=6;building_whaling_station=2;building_oil_rig=discoverable                                                                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UTAH                  ,        307, map_data/state_regions/05_north_america.txt    , building_iron_mine=30;building_logging_camp=6;building_oil_rig=discoverable                                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UUSIMAA               ,         13, map_data/state_regions/15_russia.txt           , building_iron_mine=5;building_lead_mine=5;building_logging_camp=36;building_fishing_wharf=8                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_UZBEKIA               ,        443, map_data/state_regions/09_central_asia.txt     , building_logging_camp=6                                                                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_VALENCIA              ,        103, map_data/state_regions/01_south_europe.txt     , building_coal_mine=12;building_iron_mine=8;building_lead_mine=5;building_logging_camp=5;building_fishing_wharf=10;building_salt_pan=30                                                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_VANUATU               ,       1003, map_data/state_regions/12_indonesia.txt        , building_logging_camp=2;building_fishing_wharf=3                                                                                                                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
