country_tag,country_name,character_id,name,role,is_ruler,is_ig_leader,is_general,is_admiral,other_role,birth_date,age_field,computed_age_1776,death_date,home_region,culture,religion,historical_status,actual_1776_holder,problem_type,date_quality,likely_1836_inheritance,priority,confidence,source_file,source_line_or_block,template_source,historical_source_1,historical_source_2,recommended_action,vfs_state,simulation_basis
IREK,Kingdom of Ireland,UNSCRIPTED_RULER_IREK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
ISQ,Isaaq,UNSCRIPTED_RULER_ISQ,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
JAP,Japan,UNSCRIPTED_RULER_JAP,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,Tokugawa Ieharu (shōgun),NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,HIGH,post-VFS static simulation; no surviving create_character ruler found,,,https://www.britannica.com/biography/Tokugawa-Ieharu,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
JBB,Jabal,UNSCRIPTED_RULER_JBB,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
JEY,Jeypore,UNSCRIPTED_RULER_JEY,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
JLF,Jolof,UNSCRIPTED_RULER_JLF,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
JMB,Jambi,UNSCRIPTED_RULER_JMB,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
JOH,Johore,UNSCRIPTED_RULER_JOH,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KAU,Kaurna,UNSCRIPTED_RULER_KAU,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KBA,Kuba,UNSCRIPTED_RULER_KBA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KBB,Kathiri,UNSCRIPTED_RULER_KBB,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KBD,Kabadougou,UNSCRIPTED_RULER_KBD,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KBU,Kaabu,UNSCRIPTED_RULER_KBU,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KHI,Khiva,UNSCRIPTED_RULER_KHI,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KHP,Kolhapur,UNSCRIPTED_RULER_KHP,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KKI,Kuki,UNSCRIPTED_RULER_KKI,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KKY,Kikuyu,UNSCRIPTED_RULER_KKY,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KLN,Kulin,UNSCRIPTED_RULER_KLN,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KLO,Khmer Loeu,UNSCRIPTED_RULER_KLO,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KNC,Karna,UNSCRIPTED_RULER_KNC,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KNG,Kong,UNSCRIPTED_RULER_KNG,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KNK,Kanak,UNSCRIPTED_RULER_KNK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KNO,Kurnool,UNSCRIPTED_RULER_KNO,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KOK,Kokand,UNSCRIPTED_RULER_KOK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KON,Kongo,UNSCRIPTED_RULER_KON,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KOR,Korea,UNSCRIPTED_RULER_KOR,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KRG,Karagwe,UNSCRIPTED_RULER_KRG,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KRI,Douriango,UNSCRIPTED_RULER_KRI,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KRT,Kaarta,UNSCRIPTED_RULER_KRT,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KRU,Kru,UNSCRIPTED_RULER_KRU,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KSN,Kasanje,UNSCRIPTED_RULER_KSN,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KTI,Kutai,UNSCRIPTED_RULER_KTI,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KTU,Kartu,UNSCRIPTED_RULER_KTU,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KYN,Pilbara,UNSCRIPTED_RULER_KYN,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KZH,Kishi Zhuz,UNSCRIPTED_RULER_KZH,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
KZM,Kazembe,UNSCRIPTED_RULER_KZM,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LAH,Lahej,UNSCRIPTED_RULER_LAH,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LAN,Lanfang,UNSCRIPTED_RULER_LAN,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LBA,Luba,UNSCRIPTED_RULER_LBA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LGA,Lega,UNSCRIPTED_RULER_LGA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LIP,Lippe,UNSCRIPTED_RULER_LIP,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LKT,Lakota,UNSCRIPTED_RULER_LKT,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LND,Lunda,UNSCRIPTED_RULER_LND,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LNG,Loango,UNSCRIPTED_RULER_LNG,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LOU,Louisiana,UNSCRIPTED_RULER_LOU,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LRR,Larrakia,UNSCRIPTED_RULER_LRR,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LUA,Luang Prabang,UNSCRIPTED_RULER_LUA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LUB,Lübeck,UNSCRIPTED_RULER_LUB,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LUC,Lucca,UNSCRIPTED_RULER_LUC,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LUO,Luo,UNSCRIPTED_RULER_LUO,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LUX,Luxembourg,UNSCRIPTED_RULER_LUX,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
LZO,Barotse,UNSCRIPTED_RULER_LZO,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
MAD,Madagascar,UNSCRIPTED_RULER_MAD,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
MARATH,Maratha Confederacy,MARATH_anandrao_dhulap,Anandrao Dhulap,ADMIRAL,NO,NO,NO,YES,,,40,,,STATE_BOMBAY,cu:marathi,,YES,UNVERIFIED,NONE,APPROXIMATE_AGE_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/05_military_formations_india.txt,350,common/character_templates/country_marath.txt:3,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
MARATH,Maratha Confederacy,UNSCRIPTED_RULER_MARATH,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
