generation,source_log,severity,diagnostic_type,normalized_message,raw_message,script_path,line,column,context,count,first_occurrence,last_occurrence,fork_present,vanilla_present,same_as_vanilla,custom_fork_file,override,historical_6a28_match,comparison_status,primary_classification,family_id,risk,runtime_required,notes
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/mughal_events.txt:507,events/india_events/mughal_events.txt,507,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/princely_states.txt:371,events/india_events/princely_states.txt,371,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/princely_states.txt:385,events/india_events/princely_states.txt,385,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:300,events/india_events/sikh_empire.txt,300,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:309,events/india_events/sikh_empire.txt,309,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:926,events/india_events/sikh_empire.txt,926,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:970,events/india_events/sikh_empire.txt,970,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:1120,events/india_events/sikh_empire.txt,1120,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:1125,events/india_events/sikh_empire.txt,1125,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/sikh_empire.txt:1133,events/india_events/sikh_empire.txt,1133,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:94,events/india_events/utilitarian.txt,94,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:95,events/india_events/utilitarian.txt,95,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:182,events/india_events/utilitarian.txt,182,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:183,events/india_events/utilitarian.txt,183,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:336,events/india_events/utilitarian.txt,336,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:337,events/india_events/utilitarian.txt,337,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:406,events/india_events/utilitarian.txt,406,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:407,events/india_events/utilitarian.txt,407,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:416,events/india_events/utilitarian.txt,416,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:417,events/india_events/utilitarian.txt,417,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:506,events/india_events/utilitarian.txt,506,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:507,events/india_events/utilitarian.txt,507,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:541,events/india_events/utilitarian.txt,541,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:542,events/india_events/utilitarian.txt,542,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:991,events/india_events/utilitarian.txt,991,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:992,events/india_events/utilitarian.txt,992,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1001,events/india_events/utilitarian.txt,1001,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1002,events/india_events/utilitarian.txt,1002,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1088,events/india_events/utilitarian.txt,1088,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1089,events/india_events/utilitarian.txt,1089,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1164,events/india_events/utilitarian.txt,1164,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1165,events/india_events/utilitarian.txt,1165,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_interest_marker_in_region' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at events/italian_unification.txt:931,events/italian_unification.txt,931,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_INTEREST_MARKER_IN_REGION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/meiji_restoration.txt:591,events/meiji_restoration.txt,591,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/meiji_restoration.txt:605,events/meiji_restoration.txt,605,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/meiji_restoration.txt:612,events/meiji_restoration.txt,612,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_building' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_building' returned false at events/russo_chinese_events.txt:347,events/russo_chinese_events.txt,347,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_BUILDING,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_interest_marker_in_region' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at events/soi_events/00_ep1_caucasus_events.txt:783,events/soi_events/00_ep1_caucasus_events.txt,783,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_INTEREST_MARKER_IN_REGION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/tech_events/naval_tech_events.txt:33,events/tech_events/naval_tech_events.txt,33,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/tech_events/naval_tech_events.txt:48,events/tech_events/naval_tech_events.txt,48,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/tech_events/naval_tech_events.txt:109,events/tech_events/naval_tech_events.txt,109,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/tech_events/naval_tech_events.txt:124,events/tech_events/naval_tech_events.txt,124,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/tech_events/naval_tech_events.txt:186,events/tech_events/naval_tech_events.txt,186,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/tech_events/naval_tech_events.txt:201,events/tech_events/naval_tech_events.txt,201,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,POSTVALIDATE_TRIGGER,PostValidate of trigger 'has_role' returned false,[21:17:34][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/tech_events/naval_tech_events.txt:272,events/tech_events/naval_tech_events.txt,272,,,1,2026-08-14T21:17:34+02:00,2026-08-14T21:17:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_HAS_ROLE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
