object_type,object_id,name,localization_key,description_key,icon,source_file,technology_requirement,parent_category,compatible_hulls,slot_type,effects,construction_cost,maintenance,AI_logic,DLC_requirement,notes
SHIP_TYPE,ship_type_troop_ship,Troopship,ship_type_troop_ship,ship_type_troop_ship_desc,gfx/interface/icons/ships/ship_category/ship_group_cruisers.dds|gfx/interface/icons/ships/ship_types/silhouette_troop_ship.dds,common/ship_types/00_ship_types.txt:969,ironclad_tech,ship_group_cruisers,ship_type_troop_ship,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range,ship_construction_progress_max_add=25; ship_hit_points_max_add=1500; ship_crew_max_add=200; ship_movement_speed_add=4.5; ship_supply_capacity_add=55; ship_hull_damage_add=25; ship_crew_damage_add=10; ship_armor_add=8; ship_critical_hit_chance_add=0.05; ship_critical_hit_multiplier_add=0.1; ship_vulnerability_add=100; ship_screening_add=5; ship_readiness_gain_add=10; ship_accuracy_add=5; ship_visibility_add=10; ship_detection_add=10; ship_blockade_strength_add=5; ship_carrying_capacity_add=1; ship_marine_capacity_add=0.25,modification_construction_cost=25; goods_input_hardwood_add=520; goods_input_fabric_add=260,goods_input_grain_add=1; goods_input_coal_add=1; goods_input_iron_add=0.1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=2,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
SHIP_TYPE,ship_type_protected_cruiser,Protected Cruiser,ship_type_protected_cruiser,ship_type_protected_cruiser_desc,gfx/interface/icons/ships/ship_category/ship_group_cruisers.dds|gfx/interface/icons/ships/ship_types/silhouette_protected_cruiser.dds,common/ship_types/00_ship_types.txt:1038,sea_lane_strategies,ship_group_cruisers,ship_type_protected_cruiser,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range|ship_mod_slot_utility_1,ship_construction_progress_max_add=25; ship_hit_points_max_add=1800; ship_crew_max_add=800; ship_movement_speed_add=5; ship_supply_capacity_add=50; ship_hull_damage_add=95; ship_crew_damage_add=20; ship_armor_add=63; ship_critical_hit_chance_add=0.1; ship_critical_hit_multiplier_add=0.25; ship_vulnerability_add=60; ship_screening_add=35; ship_readiness_gain_add=10; ship_accuracy_add=5; ship_visibility_add=10; ship_detection_add=30; ship_blockade_strength_add=150; ship_carrying_capacity_add=0.15; ship_marine_capacity_add=0.075,modification_construction_cost=70; goods_input_steel_add=1300; goods_input_engines_add=650,goods_input_groceries_add=1; goods_input_coal_add=1; goods_input_steel_add=0.1; goods_input_ammunition_add=0.1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=1.5,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,can_be_flagship=yes; obsolete gates=pre_dreadnought_tech|battleship_tech; ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
SHIP_TYPE,ship_type_armored_cruiser,Armored Cruiser,ship_type_armored_cruiser,ship_type_armored_cruiser_desc,gfx/interface/icons/ships/ship_category/ship_group_cruisers.dds|gfx/interface/icons/ships/ship_types/silhouette_armored_cruiser.dds,common/ship_types/00_ship_types.txt:1130,pre_dreadnought_tech,ship_group_cruisers,ship_type_armored_cruiser,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range|ship_mod_slot_utility_1,ship_construction_progress_max_add=25; ship_hit_points_max_add=2200; ship_crew_max_add=700; ship_movement_speed_add=4.5; ship_supply_capacity_add=60; ship_hull_damage_add=130; ship_crew_damage_add=30; ship_armor_add=75; ship_critical_hit_chance_add=0.1; ship_critical_hit_multiplier_add=0.25; ship_vulnerability_add=10; ship_screening_add=45; ship_readiness_gain_add=10; ship_accuracy_add=5; ship_visibility_add=10; ship_detection_add=35; ship_blockade_strength_add=250; ship_carrying_capacity_add=0.3; ship_marine_capacity_add=0.15,modification_construction_cost=60; goods_input_steel_add=1709; goods_input_engines_add=569,goods_input_groceries_add=1; goods_input_coal_add=1; goods_input_steel_add=0.1; goods_input_ammunition_add=0.1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=1.5,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,can_be_flagship=yes; obsolete gates=dreadnought_tech|battleship_tech; ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
SHIP_TYPE,ship_type_light_cruiser,Light Cruiser,ship_type_light_cruiser,ship_type_light_cruiser_desc,gfx/interface/icons/ships/ship_category/ship_group_cruisers.dds|gfx/interface/icons/ships/ship_types/silhouette_light_cruiser.dds,common/ship_types/00_ship_types.txt:1221,dreadnought_tech,ship_group_cruisers,ship_type_light_cruiser,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range|ship_mod_slot_utility_1,ship_construction_progress_max_add=25; ship_hit_points_max_add=2600; ship_crew_max_add=500; ship_movement_speed_add=5; ship_supply_capacity_add=65; ship_hull_damage_add=130; ship_crew_damage_add=35; ship_armor_add=85; ship_critical_hit_chance_add=0.1; ship_critical_hit_multiplier_add=0.25; ship_vulnerability_add=10; ship_screening_add=50; ship_readiness_gain_add=10; ship_accuracy_add=5; ship_visibility_add=15; ship_detection_add=40; ship_blockade_strength_add=350; ship_carrying_capacity_add=0.3; ship_marine_capacity_add=0.15,modification_construction_cost=80; goods_input_steel_add=1645; goods_input_engines_add=822,goods_input_groceries_add=1; goods_input_coal_add=1; goods_input_steel_add=0.1; goods_input_ammunition_add=0.1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=1.5,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,can_be_flagship=yes; ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
SHIP_TYPE,ship_type_seaplane_tender,Seaplane Tender,ship_type_seaplane_tender,ship_type_seaplane_tender_desc,gfx/interface/icons/ships/ship_category/ship_group_cruisers.dds|gfx/interface/icons/ships/ship_types/silhouette_seaplane_tender.dds,common/ship_types/00_ship_types.txt:1305,dreadnought_tech,ship_group_cruisers,ship_type_seaplane_tender,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range|ship_mod_slot_utility_1,ship_construction_progress_max_add=25; ship_hit_points_max_add=2200; ship_crew_max_add=300; ship_movement_speed_add=4; ship_supply_capacity_add=40; ship_hull_damage_add=120; ship_crew_damage_add=15; ship_armor_add=85; ship_critical_hit_chance_add=0.15; ship_critical_hit_multiplier_add=0.25; ship_vulnerability_add=50; ship_screening_add=10; ship_readiness_gain_add=10; ship_accuracy_add=15; ship_visibility_add=25; ship_detection_add=150; ship_blockade_strength_add=350,modification_construction_cost=110; goods_input_steel_add=1300; goods_input_iron_add=650; goods_input_engines_add=650,goods_input_groceries_add=1; goods_input_coal_add=1; goods_input_steel_add=0.1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=2,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,can_be_flagship=yes; obsolete gates=carrier_tech; ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
SHIP_TYPE,ship_type_aircraft_carrier,Aircraft Carrier,ship_type_aircraft_carrier,ship_type_aircraft_carrier_desc,gfx/interface/icons/ships/ship_category/ship_group_cruisers.dds|gfx/interface/icons/ships/ship_types/silhouette_aircraft_carrier.dds,common/ship_types/00_ship_types.txt:1386,carrier_tech,ship_group_cruisers,ship_type_aircraft_carrier,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range|ship_mod_slot_utility_1|ship_mod_slot_utility_2,ship_construction_progress_max_add=25; ship_hit_points_max_add=2200; ship_crew_max_add=600; ship_movement_speed_add=5; ship_supply_capacity_add=75; ship_hull_damage_add=150; ship_crew_damage_add=40; ship_armor_add=93; ship_critical_hit_chance_add=0.15; ship_critical_hit_multiplier_add=0.5; ship_vulnerability_add=100; ship_screening_add=10; ship_readiness_gain_add=10; ship_accuracy_add=20; ship_visibility_add=100; ship_detection_add=300; ship_blockade_strength_add=1000,modification_construction_cost=200; goods_input_steel_add=2500; goods_input_iron_add=900; goods_input_engines_add=900,goods_input_groceries_add=1; goods_input_oil_add=1; goods_input_aeroplanes_add=0.5; goods_input_radios_add=0.5; goods_input_steel_add=0.1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=2,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,can_be_flagship=yes; ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
SHIP_TYPE,ship_type_torpedo_boat,Torpedo Boat,ship_type_torpedo_boat,ship_type_torpedo_boat_desc,gfx/interface/icons/ships/ship_category/ship_group_torpedo_craft.dds|gfx/interface/icons/ships/ship_types/silhouette_torpedo_boat.dds,common/ship_types/00_ship_types.txt:1478,self_propelled_torpedoes,ship_group_torpedo_craft,ship_type_torpedo_boat,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range|ship_mod_slot_utility_1,ship_construction_progress_max_add=25; ship_hit_points_max_add=1200; ship_crew_max_add=200; ship_movement_speed_add=8; ship_supply_capacity_add=9; ship_hull_damage_add=45; ship_crew_damage_add=25; ship_armor_add=9; ship_critical_hit_chance_add=0.15; ship_critical_hit_multiplier_add=0.1; ship_vulnerability_add=20; ship_screening_add=50; ship_readiness_gain_add=10; ship_accuracy_add=5; ship_visibility_add=5; ship_detection_add=10; ship_blockade_strength_add=25; ship_battle_against_ship_type_modern_ironclad_hull_damage_mult=2.0; ship_battle_against_ship_type_pre_dreadnought_hull_damage_mult=2.0; ship_battle_against_ship_type_dreadnought_hull_damage_mult=2.0; ship_battle_against_ship_type_super_dreadnought_hull_damage_mult=2.0,modification_construction_cost=30; goods_input_steel_add=650; goods_input_iron_add=325; goods_input_engines_add=325,goods_input_grain_add=1; goods_input_coal_add=1; goods_input_steel_add=0.1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=1.5,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,obsolete gates=sea_lane_strategies|destroyer; ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
SHIP_TYPE,ship_type_torpedo_boat_destroyer,Torpedo Boat Destroyer,ship_type_torpedo_boat_destroyer,ship_type_torpedo_boat_destroyer_desc,gfx/interface/icons/ships/ship_category/ship_group_torpedo_craft.dds|gfx/interface/icons/ships/ship_types/silhouette_torpedo_boat_destroyer.dds,common/ship_types/00_ship_types.txt:1563,sea_lane_strategies,ship_group_torpedo_craft,ship_type_torpedo_boat_destroyer,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range|ship_mod_slot_utility_1,ship_construction_progress_max_add=25; ship_hit_points_max_add=1700; ship_crew_max_add=200; ship_movement_speed_add=8; ship_supply_capacity_add=9; ship_hull_damage_add=50; ship_crew_damage_add=30; ship_armor_add=20; ship_critical_hit_chance_add=0.10; ship_critical_hit_multiplier_add=0.25; ship_vulnerability_add=40; ship_screening_add=100; ship_readiness_gain_add=10; ship_accuracy_add=5; ship_visibility_add=10; ship_detection_add=25; ship_blockade_strength_add=50; ship_battle_against_ship_type_modern_ironclad_hull_damage_mult=2.0; ship_battle_against_ship_type_pre_dreadnought_hull_damage_mult=2.0; ship_battle_against_ship_type_dreadnought_hull_damage_mult=2.0; ship_battle_against_ship_type_super_dreadnought_hull_damage_mult=2.0,modification_construction_cost=50; goods_input_steel_add=1170; goods_input_engines_add=390,goods_input_grain_add=1; goods_input_coal_add=1; goods_input_steel_add=0.1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=2,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,can_be_flagship=yes; obsolete gates=destroyer; ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
SHIP_TYPE,ship_type_submarine,Submarine,ship_type_submarine,ship_type_submarine_desc,gfx/interface/icons/ships/ship_category/ship_group_torpedo_craft.dds|gfx/interface/icons/ships/ship_types/silhouette_submarine.dds,common/ship_types/00_ship_types.txt:1648,submarine,ship_group_torpedo_craft,ship_type_submarine,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range,ship_construction_progress_max_add=25; ship_hit_points_max_add=2500; ship_crew_max_add=200; ship_movement_speed_add=3; ship_supply_capacity_add=9; ship_hull_damage_add=65; ship_crew_damage_add=30; ship_armor_add=10; ship_critical_hit_chance_add=0.15; ship_critical_hit_multiplier_add=0.5; ship_vulnerability_add=5; ship_screening_add=5; ship_readiness_gain_add=10; ship_accuracy_add=7; ship_visibility_add=5; ship_detection_add=20; ship_blockade_strength_add=25; ship_battle_against_ship_type_modern_ironclad_hull_damage_mult=2.0; ship_battle_against_ship_type_pre_dreadnought_hull_damage_mult=2.0; ship_battle_against_ship_type_dreadnought_hull_damage_mult=2.0; ship_battle_against_ship_type_super_dreadnought_hull_damage_mult=2.0,modification_construction_cost=80; goods_input_steel_add=1658; goods_input_engines_add=553,goods_input_groceries_add=1; goods_input_oil_add=1; goods_input_steel_add=0.1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=2,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
SHIP_TYPE,ship_type_destroyer,Destroyer,ship_type_destroyer,ship_type_destroyer_desc,gfx/interface/icons/ships/ship_category/ship_group_torpedo_craft.dds|gfx/interface/icons/ships/ship_types/silhouette_destroyer.dds,common/ship_types/00_ship_types.txt:1721,destroyer,ship_group_torpedo_craft,ship_type_destroyer,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range|ship_mod_slot_utility_1,ship_construction_progress_max_add=25; ship_hit_points_max_add=2500; ship_crew_max_add=200; ship_movement_speed_add=10; ship_supply_capacity_add=40; ship_hull_damage_add=65; ship_crew_damage_add=30; ship_armor_add=25; ship_critical_hit_chance_add=0.15; ship_critical_hit_multiplier_add=0.5; ship_vulnerability_add=50; ship_screening_add=150; ship_readiness_gain_add=10; ship_accuracy_add=6; ship_visibility_add=20; ship_detection_add=50; ship_blockade_strength_add=100; ship_carrying_capacity_add=0.15; ship_marine_capacity_add=0.075; ship_battle_against_ship_type_modern_ironclad_hull_damage_mult=2.0; ship_battle_against_ship_type_pre_dreadnought_hull_damage_mult=2.0; ship_battle_against_ship_type_dreadnought_hull_damage_mult=2.0; ship_battle_against_ship_type_super_dreadnought_hull_damage_mult=2.0,modification_construction_cost=80; goods_input_steel_add=1300; goods_input_iron_add=650; goods_input_engines_add=650,goods_input_groceries_add=1; goods_input_oil_add=1; goods_input_steel_add=0.1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=2,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,can_be_flagship=yes; ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
SHIP_TYPE,ship_type_supply_ship,Supply Ship,ship_type_supply_ship,ship_type_supply_ship_desc,gfx/interface/icons/ships/ship_category/ship_group_supply_ships.dds|gfx/interface/icons/ships/ship_types/silhouette_supply_ship.dds,common/ship_types/00_ship_types.txt:1806,NONE,ship_group_supply_ships,ship_type_supply_ship,ship_mod_slot_armor|ship_mod_slot_guns|ship_mod_slot_propulsion|ship_mod_slot_range,ship_hit_points_max_add=1000; ship_construction_progress_max_add=5; ship_crew_max_add=300; ship_readiness_gain_add=10; ship_armor_add=8; ship_supply_capacity_add=500; ship_movement_speed_add=4.5; ship_visibility_add=10; ship_detection_add=5; ship_vulnerability_add=100,base_construction_cost=25; goods_input_hardwood_add=130; goods_input_fabric_add=130,goods_input_grain_add=1; scaled by SHIP_UPKEEP_GOODS_TO_CONSTRUCTION_GOODS_FACTOR and docked multiplier,ai_weight=ENGINE_DEFAULT,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,ship type is the vanilla hull/class/base-stat object; no separate hull object family exists
PROTECTION,ship_mod_frigate_armor_light,$ship_mod_napoleonic_framing$,ship_mod_frigate_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:3,NONE,ship_mod_slot_armor,ship_type_frigate,ship_mod_slot_armor,ship_armor_add=2; ship_hit_points_max_add=70,goods_input_hardwood_add=5,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_frigate_armor_medium,$ship_mod_seppings_braced_hull$,ship_mod_frigate_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:23,NONE,ship_mod_slot_armor,ship_type_frigate,ship_mod_slot_armor,ship_armor_add=7; ship_hit_points_max_add=150,goods_input_hardwood_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_frigate_armor_high,$ship_mod_iron_reinforced_hull$,ship_mod_frigate_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:43,NONE,ship_mod_slot_armor,ship_type_frigate,ship_mod_slot_armor,ship_armor_add=15; ship_hit_points_max_add=350,goods_input_hardwood_add=10; goods_input_iron_add=5,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_frigate_guns_light,$ship_mod_24_pdr_sbml$,ship_mod_frigate_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:64,NONE,ship_mod_slot_guns,ship_type_frigate,ship_mod_slot_guns,ship_hull_damage_add=5; ship_crew_damage_add=5; ship_critical_hit_chance_add=0.1,goods_input_artillery_add=3; goods_input_iron_add=2,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_frigate_guns_medium,$ship_mod_32_pdr_sbml$,ship_mod_frigate_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:86,NONE,ship_mod_slot_guns,ship_type_frigate,ship_mod_slot_guns,ship_hull_damage_add=13; ship_crew_damage_add=7; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=0.5,goods_input_artillery_add=8; goods_input_iron_add=3,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_frigate_guns_high,$ship_mod_32_pdr_sbml_8_in_shell_guns$,ship_mod_frigate_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:109,shell_gun,ship_mod_slot_guns,ship_type_frigate,ship_mod_slot_guns,ship_hull_damage_add=20; ship_crew_damage_add=10; ship_critical_hit_chance_add=0.2; ship_vulnerability_add=1,goods_input_artillery_add=12; goods_input_iron_add=5,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_frigate_propulsion_light,$ship_mod_full_sail_rig$,ship_mod_frigate_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:135,NONE,ship_mod_slot_propulsion,ship_type_frigate,ship_mod_slot_propulsion,ship_movement_speed_add=5.0,goods_input_fabric_add=8; goods_input_hardwood_add=5,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_frigate_propulsion_medium,$ship_mod_full_sail_rig_single_expansion_engine$,ship_mod_frigate_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:155,atmospheric_engine,ship_mod_slot_propulsion,ship_type_frigate,ship_mod_slot_propulsion,ship_movement_speed_add=7.5,goods_input_fabric_add=8; goods_input_hardwood_add=5; goods_input_engines_add=2; goods_input_coal_add=2,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_frigate_propulsion_high,$ship_mod_full_sail_rig_compound_engine$,ship_mod_frigate_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:179,watertube_boiler,ship_mod_slot_propulsion,ship_type_frigate,ship_mod_slot_propulsion,ship_movement_speed_add=10.0,goods_input_fabric_add=8; goods_input_hardwood_add=5; goods_input_engines_add=4; goods_input_coal_add=4,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_frigate_range_light,$ship_mod_no_quarterdeck$,ship_mod_frigate_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:203,NONE,ship_mod_slot_range,ship_type_frigate,ship_mod_slot_range,ship_carrying_capacity_add=0.1; ship_marine_capacity_add=0.05; ship_supply_capacity_add=6,goods_input_grain_add=5,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_frigate_range_medium,$ship_mod_raised_quarterdeck$,ship_mod_frigate_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:225,NONE,ship_mod_slot_range,ship_type_frigate,ship_mod_slot_range,ship_carrying_capacity_add=0.25; ship_supply_capacity_add=15; ship_marine_capacity_add=0.125; ship_supply_efficiency_add=0.1,goods_input_grain_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_frigate_range_high,$ship_mod_extended_quarterdeck$,ship_mod_frigate_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:248,NONE,ship_mod_slot_range,ship_type_frigate,ship_mod_slot_range,ship_carrying_capacity_add=0.5; ship_supply_capacity_add=30; ship_marine_capacity_add=0.25; ship_supply_efficiency_add=0.25,goods_input_grain_add=15,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_ship_of_the_line_armor_light,$ship_mod_napoleonic_framing$,ship_mod_ship_of_the_line_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:273,NONE,ship_mod_slot_armor,ship_type_ship_of_the_line,ship_mod_slot_armor,ship_armor_add=8; ship_hit_points_max_add=150,goods_input_hardwood_add=8,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_ship_of_the_line_armor_medium,$ship_mod_seppings_braced_hull$,ship_mod_ship_of_the_line_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:293,NONE,ship_mod_slot_armor,ship_type_ship_of_the_line,ship_mod_slot_armor,ship_armor_add=13; ship_hit_points_max_add=400,goods_input_hardwood_add=15,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_ship_of_the_line_armor_high,$ship_mod_iron_reinforced_hull$,ship_mod_ship_of_the_line_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:313,NONE,ship_mod_slot_armor,ship_type_ship_of_the_line,ship_mod_slot_armor,ship_armor_add=33; ship_hit_points_max_add=800,goods_input_hardwood_add=15; goods_input_iron_add=5,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_capital_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_ship_of_the_line_guns_light,$ship_mod_32_pdr_sbml_24_pdr_sbml$,ship_mod_ship_of_the_line_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:335,NONE,ship_mod_slot_guns,ship_type_ship_of_the_line,ship_mod_slot_guns,ship_hull_damage_add=20; ship_crew_damage_add=8; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=5,goods_input_artillery_add=5; goods_input_iron_add=3,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_ship_of_the_line_guns_medium,$ship_mod_32_pdr_sbml$,ship_mod_ship_of_the_line_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:358,NONE,ship_mod_slot_guns,ship_type_ship_of_the_line,ship_mod_slot_guns,ship_hull_damage_add=35; ship_crew_damage_add=15; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=12,goods_input_artillery_add=12; goods_input_iron_add=5,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
