relation_type,producer,output,consumer,technology,ai_bootstrap,source_file,notes
DEMAND_EDGE,,robotics,pm_advanced_electric_control_building_explosives_factory,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_advanced_electric_control_building_general,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_advanced_electric_control_building_renewable_energy_power_plant,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_advanced_electric_control_building_synthetics_plant,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_advanced_port,advanced_harbor_facilities,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_advanced_purification_mine,rare_earths_advanced_purification,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_automated_cigarette_makers,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_automated_hydro_control_systems,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_autonomous_and_remote_ops_building_advancedores_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_autonomous_and_remote_ops_building_bauxite_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_autonomous_and_remote_ops_building_coal_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_autonomous_and_remote_ops_building_commonores_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_autonomous_and_remote_ops_building_copper_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_autonomous_and_remote_ops_building_iron_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_autonomous_and_remote_ops_building_lead_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_autonomous_and_remote_ops_building_rare_earths_mine,advanced_solar_panels,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_autonomous_and_remote_ops_building_sulfur_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_autonomous_and_remote_ops_building_uranium_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_cnc_weaving_machines,cnc_control,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_conveyor_belt_abattoirs,mechanical_arms,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_deep_uv_photolithography,mechatronics,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_digital_postproduction,advanced_personal_computer,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_digital_press,user_interface,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_drone_last_mile,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_euv_photolithography,euv_photolithography,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_fusion_plasma_control,nuclear_fusion_reactor,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_gas_hydraulic_fracturing,hydraulic_fracturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_heavy_machineries_building_advancedores_mine,micro_processors,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_heavy_machineries_building_bauxite_mine,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_heavy_machineries_building_coal_mine,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_heavy_machineries_building_commonores_mine,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_heavy_machineries_building_copper_mine,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_heavy_machineries_building_iron_mine,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_heavy_machineries_building_lead_mine,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_heavy_machineries_building_rare_earths_mine,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_heavy_machineries_building_sulfur_mine,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_heavy_machineries_building_uranium_mine,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_hpgr_comminution,high_pressure_grinding_rolls,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_hpgr_comminution_advancedores_mine,high_pressure_grinding_rolls,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_hydrogen_bomb,hydrogen_bomb,STRATEGY_STANCE,common/production_methods/ztr_military_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_hydroponic_drones_farming,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_integrated_retail_ecommerce,e_commerce,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_iot_building_aircraft_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_iot_building_automotive_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_iot_building_battery_plant,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_iot_building_commonalloys_plant,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_iot_building_consumer_electronics_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_iot_building_electrics_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_iot_building_motor_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_iot_building_steel_mill,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_local_courier_network,NONE,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_logistics_hubs_building_railway,freight_village,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_mechanized_harvesters,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_modular_shipbuilding,modular_shipbuilding,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_naval_fortification_integrated_defense_grid,network_centric_warfare,STRATEGY_STANCE,common/production_methods/ztr_military_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_nuclear_second_generation,second_nuclear_reactor,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_nuclear_third_generation,third_nuclear_reactor,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_oil_hydraulic_fracturing,hydraulic_fracturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_platform_gig_delivery,freight_village,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_predictive_fulfilment_network,algorithmic_dispatch,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_prefabricated_concrete_buildings,prefabricated_concrete_buildings,STRATEGY_STANCE,common/production_methods/ztr_construction_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_pressurized_systems_power_plant,hdpe,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_research_center_advanced,machine_learning,STRATEGY_STANCE,common/production_methods/ztr_unique_buildings_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_research_center_medium,funded_research_projects,STRATEGY_STANCE,common/production_methods/ztr_unique_buildings_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_aircraft_industry,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_automotive_industry,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_battery_plant,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_commonalloys_plant,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_consumer_electronics_industry,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_electrics_industry,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_furniture_manufactory,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_motor_industry,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_paper_mill,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_steel_mill,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_robotic_building_tooling_workshop,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_rocket_satellites,satellites,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_rocket_spacecraft,astronautics,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_smart_grid_energy_management,smart_energy_grid,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_smart_grid_energy_management_power_plant,smart_energy_grid,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_smart_grid_hydro,smart_energy_grid,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,robotics,pm_surface_mount_technology_building_electronics_plant,cnc_control,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_cnc_machines,robotics,,cnc_control,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_cobots,robotics,,cobots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_mechanical_arm,robotics,,mechanical_arms,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,softwares,pm_3d_engine_building_interactive_media_industry,interactive_media,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_4g_lte_network,mobile_devices,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_5g_advanced_network,iot_driven_manufacturing,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_advanced_data_networks,digital_governance,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_advanced_personal_computers,advanced_personal_computer,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_ai_assisted_art,artificial_intelligence,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_basic_data_analysis,modern_statistics,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_cell_phones,mobile_phone,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_cloud_databased_data_analysis,cloud_computing,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_cnc_machines,cnc_control,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_cobots,cobots,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_cross_platform_building_interactive_media_industry,app_economy,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_art,user_interface,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_audio_workstation,global_music,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_data_on_premises_heavy_industry,digital_infrastructure,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_data_on_premises_heavy_industry_computer,digital_infrastructure,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_data_on_premises_light_industry,digital_infrastructure,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_data_on_premises_primary_sector,digital_infrastructure,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_data_optimization_heavy_industry,computer,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_data_optimization_heavy_industry_computer,computer,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_data_optimization_light_industry,computer,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_data_optimization_primary_sector,computer,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_postproduction,advanced_personal_computer,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_press,user_interface,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_digital_sound_devices,mobile_phone,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_electric_vehicles_production,electric_vehicles,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_elgar_digital_orchestra,interactive_media,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_fusion_plasma_control,nuclear_fusion_reactor,POP_LATENT_DEMAND,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_global_outsourcing_hub,globalization,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_integrated_retail_ecommerce,e_commerce,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_algorithmic_dispatch_heavy_industry,algorithmic_dispatch,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_algorithmic_dispatch_heavy_industry_no_shopkeepers,algorithmic_dispatch,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_optimization_heavy_industry,big_data_analytics,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_optimization_heavy_industry_no_shopkeepers,big_data_analytics,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_optimization_heavy_industry_telecommunications,big_data_analytics,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_optimization_light_industry,big_data_analytics,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_optimization_light_industry_no_shopkeepers,big_data_analytics,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_optimization_primary_sector,big_data_analytics,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_optimization_primary_sector_no_shopkeepers,big_data_analytics,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_reporting_heavy_industry,internet,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_reporting_heavy_industry_no_shopkeepers,internet,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_reporting_heavy_industry_telecommunications,internet,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_reporting_light_industry,internet,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_reporting_light_industry_no_shopkeepers,internet,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_reporting_primary_sector,internet,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_internet_data_reporting_primary_sector_no_shopkeepers,internet,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_laptops,mobile_devices,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_local_computer_networks,networking_protocols,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_nuclear_third_generation,third_nuclear_reactor,POP_LATENT_DEMAND,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_online_content_creation,social_media,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_personal_computers,personal_computer,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_pixel_based_building_interactive_media_industry,videogames,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_predictive_fulfilment_network,algorithmic_dispatch,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_rudimental_data_networks,data_processing,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_smart_televisions,smart_appliances,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_smart_vehicles_production,smart_vehicles,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_smartphones,smartphones,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,pm_virtual_reality_gadgets,virtual_reality,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,softwares,streaming_services,social_media,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_cloud_based_devops_building_software_industry,softwares,,cloud_computing,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_coding_by_hand_building_software_industry,softwares,,software_tech,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_integrated_development_environment_building_software_industry,softwares,,software_development_paradigms,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_mobile_based_building_software_industry,softwares,,app_economy,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_version_control_collaboration_building_software_industry,softwares,,operating_systems,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_vibe_coding_building_software_industry,softwares,,agentic_ai,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_web_based_building_software_industry,softwares,,internet,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,space_assets,pm_5g_advanced_network,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,space_assets,pm_internet_global_network_building_telecommunications,wireless_broadband_networks,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,space_assets,pm_satellite_communications_network_building_telecommunications,telecommunications,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_rocket_probes,space_assets,,space_rocketery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_rocket_satellites,space_assets,,satellites,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_rocket_spacecraft,space_assets,,astronautics,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,telecommunications,drone_assisted_agriculture_building_banana_plantation,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,drone_assisted_agriculture_building_coffee_plantation,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,drone_assisted_agriculture_building_cotton_plantation,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
