tech_id,category,unlock_type,unlock_id,unlock_name,relationship_type,source_file,source_context,notes
reinforced_concrete,production,modifier,building_construction_sector_throughput_add,$building_construction_sector$ building [concept_throughput],MODIFIER,common/technology/technologies/10_production.txt,549: technology modifier block,building_construction_sector_throughput_add=0.15
reinforced_concrete,production,technology,plastics,Plastics,PREREQUISITE,common/technology/technologies/10_production.txt,970: reinforced_concrete,PREREQUISITE
reinforced_concrete,production,technology,pneumatic_tools,Pneumatic Tools,PREREQUISITE,common/technology/technologies/10_production.txt,909: reinforced_concrete,PREREQUISITE
reinforced_concrete,production,buildings,building_kaiserforum_1,Kaiserforum,UNLOCK,common/buildings/08_monuments.txt,923: reinforced_concrete,BUILDING_REQUIREMENT
reinforced_concrete,production,buildings,building_manila_cathedral_monument,Manila Cathedral,UNLOCK,common/buildings/08_monuments.txt,1466: reinforced_concrete,BUILDING_REQUIREMENT
reinforced_concrete,production,buildings,building_sagrada_familia_cathedral_1,Sagrada Família Cathedral,UNLOCK,common/buildings/08_monuments.txt,1122: reinforced_concrete,BUILDING_REQUIREMENT
reinforced_concrete,production,journal_entries,je_cristo_redentor,Christ the Redeemer,UNLOCK,common/journal_entries/02_cristo_redentor.txt,7: has_technology_researched = reinforced_concrete,JOURNAL_REQUIREMENT
reinforced_concrete,production,journal_entries,je_kaiserforum,Innere Stadt,UNLOCK,common/journal_entries/05_national_awakening_monument.txt,18: has_technology_researched = reinforced_concrete,JOURNAL_REQUIREMENT
reinforced_concrete,production,journal_entries,je_manila_cathedral,Rebuilding the Manila Cathedral,UNLOCK,common/journal_entries/06_iberian_twilight_monuments.txt,593: has_technology_researched = reinforced_concrete,JOURNAL_REQUIREMENT
reinforced_concrete,production,journal_entries,je_sagrada_familia,Sagrada Família Cathedral,UNLOCK,common/journal_entries/06_iberian_twilight_monuments.txt,17: has_technology_researched = reinforced_concrete,JOURNAL_REQUIREMENT
repeaters,military,technology,bolt_action_rifles,Bolt-Action Rifle,PREREQUISITE,common/technology/technologies/20_military.txt,803: repeaters,PREREQUISITE
repeaters,military,technology,handcranked_machine_gun,Handcranked Machine Gun,PREREQUISITE,common/technology/technologies/20_military.txt,572: repeaters,PREREQUISITE
repeaters,military,production_methods,pm_repeaters,Repeating Rifles,UNLOCK,common/production_methods/01_industry.txt,2366: repeaters,PM_REQUIREMENT
rifling,military,technology,breech_loading_artillery,Breech-Loading Artillery,PREREQUISITE,common/technology/technologies/20_military.txt,545: rifling,PREREQUISITE
rifling,military,technology,repeaters,Repeaters,PREREQUISITE,common/technology/technologies/20_military.txt,528: rifling,PREREQUISITE
rifling,military,company_types,company_izhevsk_arms_plant,Izhevsk Arms Plant,UNLOCK,common/company_types/00_companies_russia.txt,"285: has_technology_researched = rifling # corresponds roughly with the Izhevsk plant's incorporation as a private commercial enterprise, and not a state arsenal.",COMPANY_REQUIREMENT
rifling,military,journal_entries,je_great_reforms_military,Great Reforms: Military Reform,UNLOCK,common/journal_entries/03_russia.txt,1231: has_technology_researched = rifling,JOURNAL_REQUIREMENT
rifling,military,production_methods,pm_rifles,Rifles,UNLOCK,common/production_methods/01_industry.txt,2339: rifling,PM_REQUIREMENT
romanticism,society,modifier,country_prestige_mult,Prestige,MODIFIER,common/technology/technologies/30_society.txt,121: technology modifier block,country_prestige_mult=0.05
romanticism,society,technology,realism,Realism,PREREQUISITE,common/technology/technologies/30_society.txt,683: romanticism,PREREQUISITE
romanticism,society,buildings,building_art_academy,Arts Academy,UNLOCK,common/buildings/06_urban_center.txt,41: romanticism,BUILDING_REQUIREMENT
romanticism,society,decrees,decree_greener_grass_campaign,Greener Grass Campaign,UNLOCK,common/decrees/00_decree.txt,825: romanticism,UNLOCK
romanticism,society,journal_entries,je_realism,Patronize Realist Art,UNLOCK,common/journal_entries/00_art_jes.txt,55: has_technology_researched = romanticism,JOURNAL_REQUIREMENT
romanticism,society,journal_entries,je_romanticism,Patronize Romanticism,UNLOCK,common/journal_entries/00_art_jes.txt,15: has_technology_researched = romanticism,JOURNAL_REQUIREMENT
romanticism,society,laws,law_agrarianism,Agrarianism,UNLOCK,common/laws/00_economic_system.txt,157: romanticism,LAW_REQUIREMENT
romanticism,society,laws,law_industry_banned,Industry Banned,UNLOCK,common/laws/00_economic_system.txt,253: romanticism,LAW_REQUIREMENT
rotary_valve_engine,production,technology,combustion_engine,Combustion Engine,PREREQUISITE,common/technology/technologies/10_production.txt,876: rotary_valve_engine,PREREQUISITE
rotary_valve_engine,production,technology,electrical_generation,Electrical Generation,PREREQUISITE,common/technology/technologies/10_production.txt,728: rotary_valve_engine,PREREQUISITE
rotary_valve_engine,production,technology,pneumatic_tools,Pneumatic Tools,PREREQUISITE,common/technology/technologies/10_production.txt,908: rotary_valve_engine,PREREQUISITE
rotary_valve_engine,production,production_methods,centrifugal_machine_sugar,Centrifugal Machines,UNLOCK,common/production_methods/04_plantations.txt,550: rotary_valve_engine,PM_REQUIREMENT
rotary_valve_engine,production,production_methods,pm_rotary_valve_engine_building_arms_industry,Rotary Valve Engine,UNLOCK,common/production_methods/01_industry.txt,2538: rotary_valve_engine,PM_REQUIREMENT
rotary_valve_engine,production,production_methods,pm_rotary_valve_engine_building_furniture_manufactory,Rotary Valve Engine,UNLOCK,common/production_methods/01_industry.txt,662: rotary_valve_engine,PM_REQUIREMENT
rotary_valve_engine,production,production_methods,pm_rotary_valve_engine_building_motor_industry,Rotary Valve Engine,UNLOCK,common/production_methods/01_industry.txt,1834: rotary_valve_engine,PM_REQUIREMENT
rotary_valve_engine,production,production_methods,pm_rotary_valve_engine_building_munition_plant,Rotary Valve Engine,UNLOCK,common/production_methods/01_industry.txt,2649: rotary_valve_engine,PM_REQUIREMENT
rotary_valve_engine,production,production_methods,pm_rotary_valve_engine_building_paper_mill,Rotary Valve Engine,UNLOCK,common/production_methods/01_industry.txt,1220: rotary_valve_engine,PM_REQUIREMENT
rotary_valve_engine,production,production_methods,pm_rotary_valve_engine_building_steel_mill,Rotary Valve Engine,UNLOCK,common/production_methods/01_industry.txt,1690: rotary_valve_engine,PM_REQUIREMENT
rotary_valve_engine,production,production_methods,pm_rotary_valve_engine_building_tooling_workshop,Rotary Valve Engine,UNLOCK,common/production_methods/01_industry.txt,1050: rotary_valve_engine,PM_REQUIREMENT
rubber_mastication,production,technology,aniline,Aniline,PREREQUISITE,common/technology/technologies/10_production.txt,627: rubber_mastication,PREREQUISITE
rubber_mastication,production,technology,vulcanization,Vulcanization,PREREQUISITE,common/technology/technologies/10_production.txt,657: rubber_mastication,PREREQUISITE
rubber_mastication,production,buildings,building_rubber_plantation,Rubber Plantations,UNLOCK,common/buildings/09_misc_resource.txt,28: rubber_mastication,BUILDING_REQUIREMENT
rubber_mastication,production,company_types,company_john_holt,John Holt and Company,UNLOCK,common/company_types/00_companies_mp1.txt,1406: has_technology_researched = rubber_mastication,COMPANY_REQUIREMENT
rubber_mastication,production,company_types,company_peruvian_amazon,Peruvian Amazon Company,UNLOCK,common/company_types/00_companies_americas.txt,581: has_technology_researched = rubber_mastication,COMPANY_REQUIREMENT
screw_frigate,military,technology,gantry_cranes,Gantry Cranes,PREREQUISITE,common/technology/technologies/20_military.txt,699: screw_frigate,PREREQUISITE
screw_frigate,military,technology,ironclad_tech,Ironclad,PREREQUISITE,common/technology/technologies/20_military.txt,631: screw_frigate,PREREQUISITE
screw_frigate,military,company_types,company_sudamericana_de_vapores,Compañía Sudamericana de Vapores,UNLOCK,common/company_types/00_companies_cots.txt,568: has_technology_researched = screw_frigate,COMPANY_REQUIREMENT
screw_frigate,military,journal_entries,je_brazil_navy,Brazilian Naval Power,UNLOCK,common/journal_entries/02_brazil_navy.txt,18: has_technology_researched = screw_frigate,JOURNAL_REQUIREMENT
screw_frigate,military,production_methods,pm_complex_shipbuilding,Reinforced Wooden Ships,UNLOCK,common/production_methods/01_industry.txt,1940: screw_frigate,PM_REQUIREMENT
screw_frigate,military,production_methods,pm_military_shipbuilding_wooden_2,Steam Ships,UNLOCK,common/production_methods/01_industry.txt,2081: screw_frigate,PM_REQUIREMENT
sea_lane_strategies,military,modifier,country_admiral_rank_impact_mult,$concept_admiral$ $concept_rank$ Impact,MODIFIER,common/technology/technologies/20_military.txt,908: technology modifier block,country_admiral_rank_impact_mult=0.25
sea_lane_strategies,military,technology,battlefleet_tactics,Modern Battlefleet Tactics,PREREQUISITE,common/technology/technologies/20_military.txt,1171: sea_lane_strategies,PREREQUISITE
sea_lane_strategies,military,technology,dreadnought_tech,Dreadnought,PREREQUISITE,common/technology/technologies/20_military.txt,892: sea_lane_strategies,PREREQUISITE
sea_lane_strategies,military,laws,law_diplomatic_navy,Diplomatic Fleet,UNLOCK,common/laws/00_navy_model.txt,176: has_technology_researched = sea_lane_strategies,LAW_REQUIREMENT
sea_lane_strategies,military,laws,law_jeune_ecole,Jeune École,UNLOCK,common/laws/00_navy_model.txt,81: has_technology_researched = sea_lane_strategies,LAW_REQUIREMENT
sea_lane_strategies,military,laws,law_professional_navy,Capital Fleet,UNLOCK,common/laws/00_navy_model.txt,129: has_technology_researched = sea_lane_strategies,LAW_REQUIREMENT
sea_lane_strategies,military,production_methods,pm_sea_lane_strategies,Sea Lane Strategies,UNLOCK,common/production_methods/05_military.txt,392: sea_lane_strategies,PM_REQUIREMENT
sea_lane_strategies,military,ship_types,ship_type_iron_frigate,Iron Frigate,UNLOCK,common/ship_types/00_ship_types.txt,892: has_technology_researched = sea_lane_strategies,NAVAL_DESIGN_REQUIREMENT
sea_lane_strategies,military,ship_types,ship_type_protected_cruiser,Protected Cruiser,UNLOCK,common/ship_types/00_ship_types.txt,1088: unlocking_technologies = { sea_lane_strategies },NAVAL_DESIGN_REQUIREMENT
sea_lane_strategies,military,ship_types,ship_type_torpedo_boat,Torpedo Boat,UNLOCK,common/ship_types/00_ship_types.txt,1485: has_technology_researched = sea_lane_strategies,NAVAL_DESIGN_REQUIREMENT
sea_lane_strategies,military,ship_types,ship_type_torpedo_boat_destroyer,Torpedo Boat Destroyer,UNLOCK,common/ship_types/00_ship_types.txt,1612: unlocking_technologies = { sea_lane_strategies },NAVAL_DESIGN_REQUIREMENT
self_propelled_torpedoes,military,technology,jeune_ecole,Jeune École,PREREQUISITE,common/technology/technologies/20_military.txt,657: self_propelled_torpedoes,PREREQUISITE
self_propelled_torpedoes,military,technology,submarine,Submarine,PREREQUISITE,common/technology/technologies/20_military.txt,839: self_propelled_torpedoes,PREREQUISITE
self_propelled_torpedoes,military,company_types,company_stabilimento_tecnico_di_fiume,Stabilimento Tecnico di Fiume,UNLOCK,common/company_types/00_companies_ip3.txt,182: has_technology_researched = self_propelled_torpedoes,COMPANY_REQUIREMENT
self_propelled_torpedoes,military,ship_modifications,utility_mod_torpedo_nets,Torpedo Nets,UNLOCK,common/ship_modifications/01_utility_modifications.txt,111: unlocking_technologies = { self_propelled_torpedoes },NAVAL_DESIGN_REQUIREMENT
self_propelled_torpedoes,military,ship_types,ship_type_torpedo_boat,Torpedo Boat,UNLOCK,common/ship_types/00_ship_types.txt,1529: unlocking_technologies = { self_propelled_torpedoes },NAVAL_DESIGN_REQUIREMENT
sericulture,production,modifier,building_silk_plantation_throughput_add,$building_silk_plantation$ building [concept_throughput],MODIFIER,common/technology/technologies/10_production.txt,3: technology modifier block,building_silk_plantation_throughput_add=0.25
shaft_mining,production,technology,atmospheric_engine,Atmospheric Engine,PREREQUISITE,common/technology/technologies/10_production.txt,257: shaft_mining,PREREQUISITE
shaft_mining,production,technology,prospecting,Prospecting,PREREQUISITE,common/technology/technologies/10_production.txt,150: shaft_mining,PREREQUISITE
shaft_mining,production,technology,steelworking,Steelworking,PREREQUISITE,common/technology/technologies/10_production.txt,125: shaft_mining,PREREQUISITE
shaft_mining,production,buildings,building_coal_mine,Coal Mines,UNLOCK,common/buildings/03_mines.txt,9: shaft_mining,BUILDING_REQUIREMENT
shaft_mining,production,buildings,building_iron_mine,Iron Mines,UNLOCK,common/buildings/03_mines.txt,47: shaft_mining,BUILDING_REQUIREMENT
shaft_mining,production,buildings,building_lead_mine,Lead Mines,UNLOCK,common/buildings/03_mines.txt,84: shaft_mining,BUILDING_REQUIREMENT
shaft_mining,production,buildings,building_sulfur_mine,Sulfur Mines,UNLOCK,common/buildings/03_mines.txt,121: shaft_mining,BUILDING_REQUIREMENT
shaft_mining,production,decrees,decree_encourage_resource_industry,Encourage Resource Industry,UNLOCK,common/decrees/00_decree.txt,729: shaft_mining,UNLOCK
shell_gun,military,technology,breech_loading_artillery,Breech-Loading Artillery,PREREQUISITE,common/technology/technologies/20_military.txt,546: shell_gun,PREREQUISITE
shell_gun,military,company_types,company_la_rosada,La Rosada,UNLOCK,common/company_types/00_companies_americas.txt,432: has_technology_researched = shell_gun,COMPANY_REQUIREMENT
shell_gun,military,company_types,company_skoda,Škoda Works,UNLOCK,common/company_types/00_companies_austria_hungary.txt,44: has_technology_researched = shell_gun,COMPANY_REQUIREMENT
shell_gun,military,production_methods,pm_smoothbores,Smoothbores,UNLOCK,common/production_methods/01_industry.txt,2452: shell_gun,PM_REQUIREMENT
shell_gun,military,ship_modifications,ship_mod_frigate_guns_high,$ship_mod_32_pdr_sbml_8_in_shell_guns$,UNLOCK,common/ship_modifications/00_ship_modifications.txt,131: unlocking_technologies = { shell_gun },NAVAL_DESIGN_REQUIREMENT
shell_gun,military,ship_modifications,ship_mod_ship_of_the_line_guns_high,$ship_mod_32_pdr_sbml_8_in_shell_guns$,UNLOCK,common/ship_modifications/00_ship_modifications.txt,404: unlocking_technologies = { shell_gun },NAVAL_DESIGN_REQUIREMENT
shift_work,production,modifier,building_economy_of_scale_level_cap_add,[concept_economy_of_scale] Building Level Cap,MODIFIER,common/technology/technologies/10_production.txt,680: technology modifier block,building_economy_of_scale_level_cap_add=20
shift_work,production,technology,conveyors,Conveyors,PREREQUISITE,common/technology/technologies/10_production.txt,812: shift_work,PREREQUISITE
shift_work,production,technology,telephone,Telephone,PREREQUISITE,common/technology/technologies/10_production.txt,1027: shift_work,PREREQUISITE
shift_work,production,journal_entries,je_belle_epoque,The Belle Époque,UNLOCK,common/journal_entries/00_belle_epoque.txt,7: has_technology_researched = shift_work,JOURNAL_REQUIREMENT
socialism,society,scripted_effect,on_researched,On researched effect,EVENT_EFFECT,common/technology/technologies/30_society.txt,1022: on_researched,if = { limit = { NOT = { has_variable = socialism_researched } } set_variable = socialism_researched ig:ig_trade_unions ?= { add_ideology = ideology_socialist } }
socialism,society,modifier,country_institution_workplace_safety_max_investment_add,Max $institution_workplace_safety$ [concept_institution] Investment,MODIFIER,common/technology/technologies/30_society.txt,1022: technology modifier block,country_institution_workplace_safety_max_investment_add=2
socialism,society,modifier,state_expected_sol_from_literacy,Minimum Expected [concept_sol] from [concept_literacy],MODIFIER,common/technology/technologies/30_society.txt,1022: technology modifier block,state_expected_sol_from_literacy=1
socialism,society,technology,political_agitation,Political Agitation,PREREQUISITE,common/technology/technologies/30_society.txt,1440: socialism,PREREQUISITE
socialism,society,journal_entries,je_communism_1,The Spectre Haunting the World,UNLOCK,common/journal_entries/00_communism.txt,9: has_technology_researched = socialism,JOURNAL_REQUIREMENT
socialism,society,journal_entries,je_nihilist_movement,The Nihilist Movement,UNLOCK,common/journal_entries/01_nihilism.txt,30: has_technology_researched = socialism,JOURNAL_REQUIREMENT
socialism,society,journal_entries,je_populist_unrest,Populist Unrest,UNLOCK,common/journal_entries/02_vargas.txt,9: has_technology_researched = socialism,JOURNAL_REQUIREMENT
socialism,society,journal_entries,je_prohibition,The Temperance Movement,UNLOCK,common/journal_entries/00_prohibition_laws.txt,9: has_technology_researched = socialism,JOURNAL_REQUIREMENT
socialism,society,journal_entries,je_the_paris_commune_display,The Paris Commune,UNLOCK,common/journal_entries/01_paris_commune.txt,10: has_technology_researched = socialism,JOURNAL_REQUIREMENT
socialism,society,laws,law_collectivized_agriculture,Collectivized Agriculture,UNLOCK,common/laws/00_land_reform.txt,672: unlocking_technologies = { socialism },LAW_REQUIREMENT
socialism,society,laws,law_council_republic,Council Republic,UNLOCK,common/laws/00_governance_principles.txt,797: socialism,LAW_REQUIREMENT
socialism,society,laws,law_factory_councils,Factory Councils,UNLOCK,common/laws/00_labour_associations.txt,361: socialism,LAW_REQUIREMENT
socialism,society,laws,law_graduated_taxation,Graduated Taxation,UNLOCK,common/laws/00_taxation.txt,268: socialism,LAW_REQUIREMENT
socialism,society,parties,communist_party,Communist Party,UNLOCK,common/parties/communist_party.txt,301: socialism,UNLOCK
standing_army,military,technology,gunsmithing,Gunsmithing,PREREQUISITE,common/technology/technologies/20_military.txt,76: standing_army,PREREQUISITE
standing_army,military,technology,mandatory_service,Mandatory Service,PREREQUISITE,common/technology/technologies/20_military.txt,60: standing_army,PREREQUISITE
standing_army,military,technology,military_drill,Military Drill,PREREQUISITE,common/technology/technologies/20_military.txt,110: standing_army,PREREQUISITE
standing_army,military,buildings,building_barrack,Barracks,UNLOCK,common/buildings/05_military.txt,16: standing_army,BUILDING_REQUIREMENT
standing_army,military,combat_unit_types,combat_unit_type_hussars,Hussars,UNLOCK,common/combat_unit_types/00_land_combat_unit_types.txt,695: unlocking_technologies = { standing_army },UNIT_REQUIREMENT
standing_army,military,decrees,decree_violent_suppression,Violent Suppression,UNLOCK,common/decrees/00_decree.txt,98: standing_army,UNLOCK
steam_donkey,production,technology,pumpjacks,Pumpjacks,PREREQUISITE,common/technology/technologies/10_production.txt,601: steam_donkey,PREREQUISITE
steam_donkey,production,technology,threshing_machine,Threshing Machines,PREREQUISITE,common/technology/technologies/10_production.txt,575: steam_donkey,PREREQUISITE
steam_donkey,production,company_types,company_kaiping_mining,Kaiping Mining Company,UNLOCK,common/company_types/00_companies_china.txt,36: has_technology_researched = steam_donkey,COMPANY_REQUIREMENT
steam_donkey,production,company_types,company_kirgizian_mining_company,Kirgizian Mining Joint Stock Company,UNLOCK,common/company_types/00_companies_soi.txt,706: has_technology_researched = steam_donkey,COMPANY_REQUIREMENT
steam_donkey,production,production_methods,pm_steam_donkey_building_coal_mine,Steam Donkey,UNLOCK,common/production_methods/03_mines.txt,187: steam_donkey,PM_REQUIREMENT
steam_donkey,production,production_methods,pm_steam_donkey_building_logging_camp,Steam Donkey,UNLOCK,common/production_methods/09_misc_resource.txt,109: steam_donkey,PM_REQUIREMENT
steam_donkey,production,production_methods,pm_steam_donkey_mine,Steam Donkey,UNLOCK,common/production_methods/03_mines.txt,400: steam_donkey,PM_REQUIREMENT
steam_turbine,production,technology,oil_turbine,Oil Turbine,PREREQUISITE,common/technology/technologies/10_production.txt,1076: steam_turbine,PREREQUISITE
steam_turbine,production,production_methods,pm_coal-fired_plant,Coal-Fired Plant,UNLOCK,common/production_methods/06_urban_center.txt,447: steam_turbine,PM_REQUIREMENT
steel_frame_buildings,society,modifier,country_max_weekly_construction_progress_add,Max Weekly Construction Progress,MODIFIER,common/technology/technologies/30_society.txt,929: technology modifier block,country_max_weekly_construction_progress_add=5
steel_frame_buildings,society,modifier,state_building_construction_sector_max_level_add,$building_construction_sector$ Max Level,MODIFIER,common/technology/technologies/30_society.txt,929: technology modifier block,state_building_construction_sector_max_level_add=5
steel_frame_buildings,society,modifier,state_harvest_condition_flood_impact_mult,[GetHarvestConditionType('flood').GetName] [concept_harvest_condition] Impact,MODIFIER,common/technology/technologies/30_society.txt,929: technology modifier block,state_harvest_condition_flood_impact_mult=-0.05
steel_frame_buildings,society,modifier,state_infrastructure_from_population_add,"Infrastructure per [GetDefine('NPops','INDIVIDUALS_PER_POP_INFRASTRUCTURE')|vK] Population",MODIFIER,common/technology/technologies/30_society.txt,929: technology modifier block,state_infrastructure_from_population_add=1
steel_frame_buildings,society,modifier,state_infrastructure_from_population_max_add,Maximum Infrastructure from Population,MODIFIER,common/technology/technologies/30_society.txt,929: technology modifier block,state_infrastructure_from_population_max_add=20
steel_frame_buildings,society,technology,elevator,Elevators,PREREQUISITE,common/technology/technologies/30_society.txt,1338: steel_frame_buildings,PREREQUISITE
steel_frame_buildings,society,technology,zeppelins,Zeppelins,PREREQUISITE,common/technology/technologies/30_society.txt,1356: steel_frame_buildings,PREREQUISITE
steel_frame_buildings,society,buildings,building_eiffel_tower,The Eiffel Tower,UNLOCK,common/buildings/08_monuments.txt,23: steel_frame_buildings,BUILDING_REQUIREMENT
steel_frame_buildings,society,buildings,building_estacion_de_madrid_atocha,Atocha Railway Station,UNLOCK,common/buildings/08_monuments.txt,1387: steel_frame_buildings,BUILDING_REQUIREMENT
steel_frame_buildings,society,buildings,building_statue_of_liberty,Statue of Liberty,UNLOCK,common/buildings/08_monuments.txt,247: steel_frame_buildings,BUILDING_REQUIREMENT
steel_frame_buildings,society,buildings,building_victoria_terminus,Victoria Terminus,UNLOCK,common/buildings/08_monuments.txt,877: steel_frame_buildings,BUILDING_REQUIREMENT
steel_frame_buildings,society,journal_entries,je_atocha_railway,Atocha Railway Station,UNLOCK,common/journal_entries/06_iberian_twilight_monuments.txt,454: has_technology_researched = steel_frame_buildings,JOURNAL_REQUIREMENT
steel_frame_buildings,society,journal_entries,je_victoria_terminus,Victoria Terminus,UNLOCK,common/journal_entries/04_victoria_terminus.txt,9: can_research = steel_frame_buildings,JOURNAL_REQUIREMENT
steel_frame_buildings,society,production_methods,pm_covered_markets,Covered Markets,UNLOCK,common/production_methods/06_urban_center.txt,40: steel_frame_buildings,PM_REQUIREMENT
steel_frame_buildings,society,production_methods,pm_steel_frame_buildings,Steel-Frame Buildings,UNLOCK,common/production_methods/13_construction.txt,78: steel_frame_buildings,PM_REQUIREMENT
steel_railway_cars,production,technology,electric_railway,Electric Railways,PREREQUISITE,common/technology/technologies/10_production.txt,847: steel_railway_cars,PREREQUISITE
steel_railway_cars,production,production_methods,pm_steam_trains,Steam Trains,UNLOCK,common/production_methods/11_private_infrastructure.txt,122: steel_railway_cars,PM_REQUIREMENT
steel_railway_cars,production,production_methods,pm_steam_trains_principle_transport_3,Joint Steam Trains,UNLOCK,common/production_methods/11_private_infrastructure.txt,155: steel_railway_cars,PM_REQUIREMENT
steel_railway_cars,production,production_methods,pm_steel_passenger_carriages,Steel Passenger Carriages,UNLOCK,common/production_methods/11_private_infrastructure.txt,331: steel_railway_cars,PM_REQUIREMENT
steel_railway_cars,production,production_methods,pm_tanker_cars,Tanker Cars,UNLOCK,common/production_methods/09_misc_resource.txt,626: steel_railway_cars,PM_REQUIREMENT
steelworking,production,technology,bessemer_process,Bessemer Process,PREREQUISITE,common/technology/technologies/10_production.txt,368: steelworking,PREREQUISITE
steelworking,production,technology,mechanical_tools,Mechanical Tools,PREREQUISITE,common/technology/technologies/10_production.txt,434: steelworking,PREREQUISITE
steelworking,production,buildings,building_steel_mill,Steel Mills,UNLOCK,common/buildings/01_industry.txt,261: steelworking,BUILDING_REQUIREMENT
steelworking,production,company_types,company_altos_hornos_de_vizcaya,Altos Hornos de Vizcaya,UNLOCK,common/company_types/00_companies_europe.txt,1255: has_technology_researched = steelworking,COMPANY_REQUIREMENT
steelworking,production,company_types,company_duro_y_compania,Duro y Compañía,UNLOCK,common/company_types/00_companies_europe.txt,1335: has_technology_researched = steelworking,COMPANY_REQUIREMENT
steelworking,production,company_types,company_john_brown,John Brown & Company,UNLOCK,common/company_types/00_companies_great_britain.txt,189: has_technology_researched = steelworking,COMPANY_REQUIREMENT
steelworking,production,company_types,company_krupp,Friedrich Krupp,UNLOCK,common/company_types/00_companies_germany.txt,37: has_technology_researched = steelworking,COMPANY_REQUIREMENT
steelworking,production,company_types,company_lilpop,"Lilpop, Rau i Loewenstein",UNLOCK,common/company_types/00_companies_europe.txt,1065: has_technology_researched = steelworking,COMPANY_REQUIREMENT
steelworking,production,company_types,company_schneider_creusot,Schneider et Cie,UNLOCK,common/company_types/00_companies_france.txt,105: has_technology_researched = steelworking,COMPANY_REQUIREMENT
steelworking,production,production_methods,pm_pig_iron,Wrought Iron Tools,UNLOCK,common/production_methods/01_industry.txt,943: steelworking,PM_REQUIREMENT
steelworking,production,production_methods,pm_saw_mills,Saw Mills,UNLOCK,common/production_methods/09_misc_resource.txt,20: steelworking,PM_REQUIREMENT
stock_exchange,society,modifier,state_market_access_price_impact,Market Access Price Impact,MODIFIER,common/technology/technologies/30_society.txt,297: technology modifier block,state_market_access_price_impact=0.1
stock_exchange,society,technology,corporate_charters,Corporate Charters,PREREQUISITE,common/technology/technologies/30_society.txt,194: stock_exchange,PREREQUISITE
stock_exchange,society,technology,postal_savings,Postal Savings,PREREQUISITE,common/technology/technologies/30_society.txt,811: stock_exchange,PREREQUISITE
stock_exchange,society,laws,law_protectionism,Protectionism,UNLOCK,common/laws/00_trade_policy.txt,59: stock_exchange,LAW_REQUIREMENT
stock_exchange,society,parties,free_trade_party,Free Trade Party,UNLOCK,common/parties/free_trade_party.txt,186: stock_exchange,UNLOCK
stock_exchange,society,treaty_articles,foreign_investment_rights,Investment Rights,UNLOCK,common/treaty_articles/07_foreign_investment_rights.txt,26: stock_exchange,UNLOCK
stormtroopers,military,modifier,unit_combat_unit_type_mechanized_infantry_offense_add,$combat_unit_type_mechanized_infantry$ $unit_offense_add$,MODIFIER,common/technology/technologies/20_military.txt,1016: technology modifier block,unit_combat_unit_type_mechanized_infantry_offense_add=5
stormtroopers,military,modifier,unit_combat_unit_type_squad_infantry_offense_add,$combat_unit_type_squad_infantry$ $unit_offense_add$,MODIFIER,common/technology/technologies/20_military.txt,1016: technology modifier block,unit_combat_unit_type_squad_infantry_offense_add=5
stormtroopers,military,modifier,unit_combat_unit_type_trench_infantry_offense_add,$combat_unit_type_trench_infantry$ $unit_offense_add$,MODIFIER,common/technology/technologies/20_military.txt,1016: technology modifier block,unit_combat_unit_type_trench_infantry_offense_add=5
stormtroopers,military,modifier,unit_kill_rate_add,[concept_kill_rate],MODIFIER,common/technology/technologies/20_military.txt,1016: technology modifier block,unit_kill_rate_add=0.05
submarine,military,ship_types,ship_type_submarine,Submarine,UNLOCK,common/ship_types/00_ship_types.txt,1690: unlocking_technologies = { submarine },NAVAL_DESIGN_REQUIREMENT
tech_bureaucracy,society,modifier,country_institution_police_max_investment_add,Max $institution_police$ [concept_institution] Investment,MODIFIER,common/technology/technologies/30_society.txt,58: technology modifier block,country_institution_police_max_investment_add=2
tech_bureaucracy,society,technology,centralization,Centralization,PREREQUISITE,common/technology/technologies/30_society.txt,170: tech_bureaucracy,PREREQUISITE
tech_bureaucracy,society,technology,international_relations,International Relations,PREREQUISITE,common/technology/technologies/30_society.txt,269: tech_bureaucracy,PREREQUISITE
tech_bureaucracy,society,technology,international_trade,International Trade,PREREQUISITE,common/technology/technologies/30_society.txt,150: tech_bureaucracy,PREREQUISITE
tech_bureaucracy,society,technology,law_enforcement,Law Enforcement,PREREQUISITE,common/technology/technologies/30_society.txt,288: tech_bureaucracy,PREREQUISITE
tech_bureaucracy,society,buildings,building_government_administration,Government Administration,UNLOCK,common/buildings/07_government.txt,9: tech_bureaucracy,BUILDING_REQUIREMENT
tech_bureaucracy,society,laws,law_local_police,Local Police Force,UNLOCK,common/laws/00_policing.txt,36: tech_bureaucracy,LAW_REQUIREMENT
telephone,production,technology,radio,Radio,PREREQUISITE,common/technology/technologies/10_production.txt,1012: telephone,PREREQUISITE
telephone,production,buildings,building_electrics_industry,Electrics Industries,UNLOCK,common/buildings/01_industry.txt,386: telephone,BUILDING_REQUIREMENT
telephone,production,company_types,company_ericsson,Ericsson,UNLOCK,common/company_types/00_companies_europe.txt,594: has_technology_researched = telephone,COMPANY_REQUIREMENT
telephone,production,company_types,company_general_electric,General Electric,UNLOCK,common/company_types/00_companies_usa.txt,286: has_technology_researched = telephone,COMPANY_REQUIREMENT
