file,state,owner,before,target_1776,delta,groups,decision,evidence,note
10_india.txt,STATE_BOMBAY,SAT,742713,848972,106259,4,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_BUNDELKHAND,BIC,482410,551430,69020,5,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_BUNDELKHAND,MARATH,2017508,2306145,288637,7,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_CENTRAL_PROVINCES,HYD,2305617,2635476,329859,10,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_CENTRAL_PROVINCES,MARATH,904738,1034179,129441,7,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_CENTRAL_PROVINCES,NAG,3683538,4210531,526993,16,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_CEYLON,DEI,1199900,1371572,171672,11,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_CEYLON,GBR,2944,3371,427,5,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_CEYLON,MLD,55992,64005,8013,3,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_CIRCARS,BIC,3102255,3546081,443826,11,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_CIRCARS,JEY,244520,279507,34987,5,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_DELHI,MUG,3421258,3910725,489467,14,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_EAST_BENGAL,BIC,21556674,24640634,3083960,8,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_GUJARAT,BHV,5335039,6098336,763297,56,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_GUJARAT,POR,55624,63585,7961,4,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_HILL_PUNJAB,DUR,2468805,2822023,353218,24,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_HYDERABAD,HYD,8549837,9773007,1223170,9,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_INDIAN_OCEAN_TERRITORY,FRA,105992,121159,15167,4,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_INDIAN_OCEAN_TERRITORY,GBR,103400,118196,14796,4,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_KASHMIR,DUR,1682256,1922936,240680,13,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_KURNOOL,KNO,1741520,1990676,249156,10,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_MADRAS,DENNOR,34313,39225,4912,3,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_MADRAS,FRA,230609,263604,32995,4,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_MADRAS,PUD,8569817,9795851,1226034,15,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_MALWA,GWA,1733642,1981677,248035,15,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_MALWA,MARATH,547720,626084,78364,6,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_MYSORE,MYS,4333983,4954029,620046,14,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_ORISSA,NAG,1312267,1500016,187749,13,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_PUNJAB,DUR,229287,262096,32809,6,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_PUNJAB,PAN,5480251,6264276,784025,7,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_RAJPUTANA,GWA,5298865,6056978,758113,46,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_SINDH,SIN,1960004,2240413,280409,5,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_TRAVANCORE,COC,530451,606343,75892,4,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_TRAVANCORE,NET,1090404,1246406,156002,6,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_TRAVANCORE,TRA,1055033,1205973,150940,5,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_WEST_BENGAL,BIC,17269275,19739872,2470597,11,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
10_india.txt,STATE_WEST_BENGAL,COO,243388,278212,34824,4,INDIA_LOW_REGIONAL_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative subcontinent estimate; provincial proportions inherited and provisional
11_east_asia.txt,STATE_ALXA,CHI,44788,44788,0,3,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_ANNAM,DAI,2406625,2406625,0,6,DEFERRED_MAP,,border/map rework
11_east_asia.txt,STATE_ARAKAN,KKI,214204,182073,-32131,6,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_BANGKOK,SIA,1718404,1434175,-284229,3,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Thailand-area interpolation
11_east_asia.txt,STATE_BEIJING,CHI,13137220,13137220,0,4,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_BUSAN,KOR,3596627,3050280,-546347,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Korea low estimate
11_east_asia.txt,STATE_CAMBODIA,CAM,714412,607250,-107162,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_CAMBODIA,KLO,45000,38250,-6750,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_CAMBODIA,SIA,201335,168039,-33296,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Thailand-area interpolation
11_east_asia.txt,STATE_CHIANG_MAI,CMI,924200,785570,-138630,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_CHONGQING,CHI,4590574,4590574,0,2,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_CHUGOKU,JAP,2768928,2552852,-216076,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_DZUNGARIA,CHI,240200,240200,0,14,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_EASTERN_HUBEI,CHI,7514142,7514142,0,5,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_FORMOSA,CHI,900000,900000,0,6,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_FUJIAN,CHI,11220000,11220000,0,9,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_GANSU,CHI,6353655,6353655,0,6,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_GUANGDONG,CHI,8697317,8697317,0,13,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_GUANGDONG,POR,347996,295797,-52199,4,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_GUANGXI,CHI,5380000,5380000,0,9,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_GUIZHOU,CHI,5000000,5000000,0,7,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_HENAN,CHI,19860000,19860000,0,5,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_HINGGAN,CHI,800000,800000,0,5,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_HOKKAIDO,EZO,30331,25781,-4550,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_HOKKAIDO,JAP,31204,28771,-2433,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_HOKUSHINETSU,JAP,2908540,2681568,-226972,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_HUNAN,CHI,14990000,14990000,0,7,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_JIANGSU,CHI,7958356,7958356,0,3,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_JIANGXI,CHI,16850000,16850000,0,8,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_KACHIN,BUR,638171,542445,-95726,6,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_KANSAI,JAP,5843204,5387221,-455983,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_KANTO,JAP,5173276,4769572,-403704,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_KYOTO,JAP,2021176,1863452,-157724,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_KYUSHU,JAP,4256047,3923923,-332124,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_LAOS,CHP,142216,142216,0,4,DEFERRED_MAP,,border/map rework
11_east_asia.txt,STATE_LAOS,DAI,92552,92552,0,4,DEFERRED_MAP,,border/map rework
11_east_asia.txt,STATE_LAOS,LUA,315473,315473,0,5,DEFERRED_MAP,,border/map rework
11_east_asia.txt,STATE_LAOS,SCT,11000,11000,0,1,DEFERRED_MAP,,border/map rework
11_east_asia.txt,STATE_LAOS,SIA,151094,151094,0,4,DEFERRED_MAP,,border/map rework
11_east_asia.txt,STATE_MANDALAY,BUR,1047934,890744,-157190,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_MANDALAY,KKI,37012,31460,-5552,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_MEKONG,DAI,1757188,1757188,0,11,DEFERRED_MAP,,border/map rework
11_east_asia.txt,STATE_MEKONG,DGR,55000,55000,0,2,DEFERRED_MAP,,border/map rework
11_east_asia.txt,STATE_NAKHON_RATCHASIMA,SIA,1182312,986758,-195554,6,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Thailand-area interpolation
11_east_asia.txt,STATE_NANJING,CHI,8058744,8058744,0,3,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_NINGXIA,CHI,8716345,8716345,0,5,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_NORTHERN_ANHUI,CHI,8776132,8776132,0,3,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_NORTHERN_MANCHURIA,CHI,20623,20623,0,3,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_PEGU,BIC,1923,1635,-288,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_PEGU,BUR,1318644,1120847,-197797,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_PEGU,DENNOR,9102,7737,-1365,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_PYONGYANG,KOR,3612828,3064020,-548808,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Korea low estimate
11_east_asia.txt,STATE_QINGHAI,CHI,800000,800000,0,6,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_RYUKYU_ISLANDS,JAP,117451,108292,-9159,7,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_RYUKYU_ISLANDS,RYU,193495,164471,-29024,4,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_SAKHALIN,AIN,16049,13642,-2407,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_SAKHALIN,ALK,1748,1486,-262,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_SAKHALIN,EZO,1411,1199,-212,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_SAKHALIN,SKH,11446,9729,-1717,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_SAKHALIN,ULT,9350,7948,-1402,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_SARIWON,KOR,1620102,1374001,-246101,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Korea low estimate
11_east_asia.txt,STATE_SEOUL,KOR,2818978,2390760,-428218,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Korea low estimate
11_east_asia.txt,STATE_SHANDONG,CHI,21500000,21500000,0,2,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_SHANXI,CHI,12500000,12500000,0,4,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_SHAN_STATES,BUR,468725,398416,-70309,4,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_SHAN_STATES,SHS,627800,533630,-94170,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_SHAOZHOU,CHI,6122683,6122683,0,6,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_SHENGJING,CHI,770000,770000,0,4,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_SHIKOKU,JAP,1513836,1395703,-118133,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_SICHUAN,CHI,3199426,3199426,0,6,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_SOUTHERN_ANHUI,CHI,18793868,18793868,0,5,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_SOUTHERN_MANCHURIA,CHI,58869,58869,0,5,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_SUZHOU,CHI,12792900,12792900,0,2,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_TENASSERIM,BUR,357696,304042,-53654,6,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,11_east_asia.txt regional lower-bound factor 0.85; revise with local census
11_east_asia.txt,STATE_TENASSERIM,SIA,348700,291028,-57672,6,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Thailand-area interpolation
11_east_asia.txt,STATE_TIANSHAN,CHI,370200,370200,0,8,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_TOHOKU,JAP,3291912,3035023,-256889,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_TOKAI,JAP,2965000,2733623,-231377,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Japan 1750-1800 interpolation
11_east_asia.txt,STATE_TONKIN,DAI,2314544,2314544,0,9,DEFERRED_MAP,,border/map rework
11_east_asia.txt,STATE_TONKIN,SCT,29000,29000,0,1,DEFERRED_MAP,,border/map rework
11_east_asia.txt,STATE_ULIASTAI,CHI,283623,283623,0,3,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_URGA,CHI,340996,340996,0,2,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_WESTERN_HUBEI,CHI,7305858,7305858,0,4,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_XIAN,CHI,8190000,8190000,0,5,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_YANGHO,KOR,4552487,3860939,-691548,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Korea low estimate
11_east_asia.txt,STATE_YUNNAN,CHI,3100000,3100000,0,9,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_ZHEJIANG,CHI,19370000,19370000,0,6,PROTECTED,,China/Genoa/Venice protected
11_east_asia.txt,STATE_ZHILI,CHI,7432780,7432780,0,4,PROTECTED,,China/Genoa/Venice protected
12_indonesia.txt,STATE_ACEH,ACE,354107,265580,-88527,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_ACEH,INDOP,50985,38239,-12746,7,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_ACEH,SAK,156833,117625,-39208,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_BOUGAINVILLE,HLA,48000,36000,-12000,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_CELEBES,BTN,56567,42425,-14142,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_CELEBES,DEI,49863,37457,-12406,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Java/outer islands low estimate; disputed historical series
12_indonesia.txt,STATE_CELEBES,SLW,449196,336897,-112299,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_CELEBES,TID,3300,2475,-825,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_CENTRAL_JAVA,DEI,2102816,1579358,-523458,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Java/outer islands low estimate; disputed historical series
12_indonesia.txt,STATE_CENTRAL_JAVA,SRK,43431,32573,-10858,4,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_CENTRAL_JAVA,YOG,58311,43733,-14578,4,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_EASTERN_NEW_GUINEA,PPU,400102,300076,-100026,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_EAST_BORNEO,BLG,100000,75000,-25000,4,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_EAST_BORNEO,BNJ,159592,119694,-39898,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_EAST_BORNEO,INDOP,20700,15525,-5175,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_EAST_BORNEO,KTI,165000,123750,-41250,4,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_EAST_JAVA,DEI,2080396,1562519,-517877,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Java/outer islands low estimate; disputed historical series
12_indonesia.txt,STATE_EAST_MICRONESIA,MCR,24224,18168,-6056,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_FIJI,FJI,82000,61500,-20500,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_KANAK,KNK,56004,42003,-14001,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_LUZON,PHI,1434456,1114013,-320443,7,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Philippines low estimate
12_indonesia.txt,STATE_LUZON,SUL,43230,32422,-10808,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_MALAYA,JOH,559404,419553,-139851,6,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_MALAYA,PRK,147000,110250,-36750,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_MALAYA,SEL,238000,178500,-59500,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_MALAYA,SIA,264800,198600,-66200,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
12_indonesia.txt,STATE_MINDANAO,MGD,292135,219101,-73034,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,12_indonesia.txt regional lower-bound factor 0.75; revise with local census
