record_id,research_batch,tag,country_name,formation,source_file,hq_region,expected_runtime_total,reference_date,commander_required_2d4,command_role_type,recommended_character,office_or_role_1776,implementation_decision,procedural_allowed,research_status,role_identity_confidence,formation_mapping_confidence,structural_context,source_1,source_2,legacy_action,notes
GEN1776-151,00_EUROPE_POST_2D3,DEI,East Indies,Koninklijk_Nederlandsch_Indisch_Leger,06_military_formations_asia.txt,region_indonesia,30,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,COLONIAL_OR_COMPANY_CONTEXT,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-152,00_EUROPE_POST_2D3,BUR,Burma,tatmadaw,06_military_formations_asia.txt,region_indochina,66,1776-01-01,YES,THEATRE_COMMAND,Maha Thiha Thura,Senior Burmese commander in the 1775-1776 Siamese campaign,IMPLEMENT_NAMED_HISTORICAL_GENERAL,NO,NAMED_HISTORICAL_CANDIDATE,HIGH,HIGH,,https://commons.wikimedia.org/wiki/File:Maha_Thiha_Thura_meets_Chao_Phraya_Chakri_(Thongduang)_between_the_siege_of_Phitsanulok_in_1775.png,https://phersu-atlas.com/chronology/event902.html,REPLACE_IF_MISMATCH_OR_CREATE_IF_MISSING,"Direct theatre command across the reference date; source quality is weaker than the archival cases, so keep the claim limited to command in the campaign."
GEN1776-153,00_EUROPE_POST_2D3,PHI,Philippines,ejercito_de_filipinas,06_military_formations_asia.txt,region_indonesia,7,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,COLONIAL_OR_COMPANY_CONTEXT,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-154,06_EAST_ASIA,JAP,Japan,Edo_Guard_Army,06_military_formations_asia.txt,region_northeast_asia,91,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-155,06_EAST_ASIA,JAP,Japan,Kinai_Guard_Army,06_military_formations_asia.txt,region_northeast_asia,21,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-156,00_EUROPE_POST_2D3,ACE,Aceh,cleanup2d3b_ace_land_1,06_military_formations_asia.txt,region_indonesia,4,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-157,00_EUROPE_POST_2D3,BAL,Bali,cleanup2d3b_bal_land_1,06_military_formations_asia.txt,region_indonesia,12,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:MAP_POLITICAL_STRUCTURE_REWORK_DEFERRED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-158,00_EUROPE_POST_2D3,BLG,Bulungan,cleanup2d3b_blg_land_1,06_military_formations_asia.txt,region_indonesia,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-159,00_EUROPE_POST_2D3,BNJ,Banjar,cleanup2d3b_bnj_land_1,06_military_formations_asia.txt,region_indonesia,3,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-160,00_EUROPE_POST_2D3,BRU,Brunei,cleanup2d3b_bru_land_1,06_military_formations_asia.txt,region_indonesia,2,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-161,00_EUROPE_POST_2D3,BTN,Buton,cleanup2d3b_btn_land_1,06_military_formations_asia.txt,region_indonesia,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-162,00_EUROPE_POST_2D3,CAM,Cambodia,cleanup2d3b_cam_land_1,06_military_formations_asia.txt,region_indochina,13,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:IMPLEMENT_HISTORICAL_RULER_WITH_DIPLOMACY_DEFER,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-163,00_EUROPE_POST_2D3,CHP,Champasak,cleanup2d3b_chp_land_1,06_military_formations_asia.txt,region_indochina,2,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:IMPLEMENT_HISTORICAL_RULER_WITH_DIPLOMACY_DEFER,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-164,00_EUROPE_POST_2D3,CMI,Chiang Mai,cleanup2d3b_cmi_land_1,06_military_formations_asia.txt,region_indochina,12,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:IMPLEMENT_HISTORICAL_EXECUTIVE_WITH_MAP_DIPLOMACY_DEFER,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-165,00_EUROPE_POST_2D3,JMB,Jambi,cleanup2d3b_jmb_land_1,06_military_formations_asia.txt,region_indonesia,2,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:IDENTITY_CHRONOLOGY_DEFERRED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-166,00_EUROPE_POST_2D3,JOH,Johore,cleanup2d3b_joh_land_1,06_military_formations_asia.txt,region_indochina,5,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-167,00_EUROPE_POST_2D3,KTI,Kutai,cleanup2d3b_kti_land_1,06_military_formations_asia.txt,region_indonesia,2,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-168,00_EUROPE_POST_2D3,LAN,Lanfang,cleanup2d3b_lan_land_1,06_military_formations_asia.txt,region_indonesia,1,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:MAP_POLITICAL_STRUCTURE_REWORK_DEFERRED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-169,00_EUROPE_POST_2D3,LUA,Luang Prabang,cleanup2d3b_lua_land_1,06_military_formations_asia.txt,region_indochina,6,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:IMPLEMENT_HISTORICAL_RULER_WITH_DIPLOMACY_DEFER,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-170,00_EUROPE_POST_2D3,MGD,Maguindanao,cleanup2d3b_mgd_land_1,06_military_formations_asia.txt,region_indonesia,3,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-171,00_EUROPE_POST_2D3,PON,Pontianak,cleanup2d3b_pon_land_1,06_military_formations_asia.txt,region_indonesia,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-172,00_EUROPE_POST_2D3,PRK,Perak,cleanup2d3b_prk_land_1,06_military_formations_asia.txt,region_indochina,2,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-173,00_EUROPE_POST_2D3,SAK,Siak,cleanup2d3b_sak_land_1,06_military_formations_asia.txt,region_indonesia,4,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-174,00_EUROPE_POST_2D3,SEL,Selangor,cleanup2d3b_sel_land_1,06_military_formations_asia.txt,region_indochina,3,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-175,00_EUROPE_POST_2D3,SIA,Siam,cleanup2d3b_sia_land_1,06_military_formations_asia.txt,region_indochina,52,1776-01-01,YES,THEATRE_COMMAND,Chao Phraya Chakri (Thongduang),Senior Siamese field commander under King Taksin,IMPLEMENT_NAMED_HISTORICAL_GENERAL,NO,NAMED_HISTORICAL_CANDIDATE,HIGH,HIGH,,https://www.lib.kmutt.ac.th/chapter-19-the-top-generals-of-king-taksin-the-great/,,REPLACE_IF_MISMATCH_OR_CREATE_IF_MISSING,Military command is independently attested in the 1775-1776 war; King Taksin is not used merely because he was sovereign.
GEN1776-176,00_EUROPE_POST_2D3,SMB,Sambas,cleanup2d3b_smb_land_1,06_military_formations_asia.txt,region_indonesia,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-177,00_EUROPE_POST_2D3,SRK,Surakarta,cleanup2d3b_srk_land_1,06_military_formations_asia.txt,region_indonesia,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-178,00_EUROPE_POST_2D3,STG,Sintang,cleanup2d3b_stg_land_1,06_military_formations_asia.txt,region_indonesia,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-179,00_EUROPE_POST_2D3,SUL,Sulu,cleanup2d3b_sul_land_1,06_military_formations_asia.txt,region_indonesia,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-180,00_EUROPE_POST_2D3,TID,Tidore,cleanup2d3b_tid_land_1,06_military_formations_asia.txt,region_indonesia,3,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-181,00_EUROPE_POST_2D3,YOG,Yogyakarta,cleanup2d3b_yog_land_1,06_military_formations_asia.txt,region_indonesia,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-182,00_EUROPE_POST_2D3,AGC,Angoche,army_of_angoche,07_military_formations_subsaharan_africa.txt,region_east_africa,4,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:IDENTITY_RESEARCH_DEFERRED_PROCEDURAL_ALLOWED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-183,00_EUROPE_POST_2D3,ANK,Ankole,cleanup2d3b_ank_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,3,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-184,00_EUROPE_POST_2D3,ASH,Ashanti,cleanup2d3b_ash_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,29,1776-01-01,YES,COLLECTIVE_COMMAND_STRUCTURE,,,PROCEDURAL_REQUIRED_COLLECTIVE_STRUCTURE,YES,NO_SINGLE_DEFENSIBLE_COMMANDER_COLLECTIVE_STRUCTURE,N/A,N/A,COLLECTIVE_OR_DECENTRALIZED_COMMAND_CONTEXT,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No single formation commander is asserted. Use a culturally compatible procedural general without historical=yes unless later specialist research closes the identity.
GEN1776-185,00_EUROPE_POST_2D3,BEN,Benin,cleanup2d3b_ben_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,26,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-186,00_EUROPE_POST_2D3,BGI,Bagirmi,cleanup2d3b_bgi_land_1,07_military_formations_subsaharan_africa.txt,region_equatorial_africa,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-187,00_EUROPE_POST_2D3,BNY,Bunyoro,cleanup2d3b_bny_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,3,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-188,00_EUROPE_POST_2D3,BOR,Bornu,cleanup2d3b_bor_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,9,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-189,00_EUROPE_POST_2D3,BRD,Burundi,cleanup2d3b_brd_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,6,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-190,00_EUROPE_POST_2D3,BRG,Borgu,cleanup2d3b_brg_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,2,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:MAP_POLITICAL_STRUCTURE_REWORK_DEFERRED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-191,00_EUROPE_POST_2D3,BST,Basutoland,cleanup2d3b_bst_land_1,07_military_formations_subsaharan_africa.txt,region_southern_africa,3,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:MAP_POLITICAL_STRUCTURE_REWORK_DEFERRED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-192,00_EUROPE_POST_2D3,BUG,Buganda,cleanup2d3b_bug_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,11,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-193,00_EUROPE_POST_2D3,DAH,Dahomey,cleanup2d3b_dah_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,11,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-194,00_EUROPE_POST_2D3,ETH,Ethiopia,cleanup2d3b_eth_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,64,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-195,00_EUROPE_POST_2D3,FTJ,Futa Jallon,cleanup2d3b_ftj_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,6,1776-01-01,YES,COLLECTIVE_COMMAND_STRUCTURE,,,PROCEDURAL_REQUIRED_COLLECTIVE_STRUCTURE,YES,NO_SINGLE_DEFENSIBLE_COMMANDER_COLLECTIVE_STRUCTURE,N/A,N/A,COLLECTIVE_OR_DECENTRALIZED_COMMAND_CONTEXT,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No single formation commander is asserted. Use a culturally compatible procedural general without historical=yes unless later specialist research closes the identity.
GEN1776-196,00_EUROPE_POST_2D3,FTR,Futa Toro,cleanup2d3b_ftr_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,4,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:TRANSITION_1776_IDENTITY_DEFERRED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-197,00_EUROPE_POST_2D3,GLD,Geledi,cleanup2d3b_gld_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,3,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-198,00_EUROPE_POST_2D3,HAU,Gobir,cleanup2d3b_hau_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,6,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:IDENTITY_CHRONOLOGY_DEFERRED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
