Research_Region,Owner_TAG,Owner_Name,State_ID,State_Name,Excluded_Serenissima,Research_Status,Research_Files,Positive_Row_Count,Multi_Researched,Conflict_Present,Needs_Supplement,Notes
R7_SUBSAHARAN_AFRICA,KBU,Kaabu,STATE_SENEGAL,Senegal,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,POR,Portugal,STATE_SENEGAL,Senegal,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,SIL,Sierra Leone,STATE_SENEGAL,Senegal,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,SRR,Serer,STATE_SENEGAL,Senegal,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,MDK,Mandinka,STATE_SIERRA_LEONE,Sierra Leone,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,SIL,Sierra Leone,STATE_SIERRA_LEONE,Sierra Leone,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,TMN,Temne,STATE_SIERRA_LEONE,Sierra Leone,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,GLD,Geledi,STATE_SOMALILAND,Somaliland,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,ISQ,Isaaq,STATE_SOMALILAND,Somaliland,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,MJT,Majerteen,STATE_SOMALILAND,Somaliland,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,WSG,Warsangali,STATE_SOMALILAND,Somaliland,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,HRO,Herero,STATE_SOUTH_ANGOLA,South Angola,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,OVB,Ovambo,STATE_SOUTH_ANGOLA,South Angola,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,OVM,Ovimbundu,STATE_SOUTH_ANGOLA,South Angola,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,POR,Portugal,STATE_SOUTH_ANGOLA,South Angola,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,DLA,Duala,STATE_SOUTH_CAMEROON,South Cameroon,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,FNG,Fang,STATE_SOUTH_CAMEROON,South Cameroon,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,POR,Portugal,STATE_SOUTH_CAMEROON,South Cameroon,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,SIL,Sierra Leone,STATE_SOUTH_CAMEROON,South Cameroon,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,MAD,Madagascar,STATE_SOUTH_MADAGASCAR,South Madagascar,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,BRD,Burundi,STATE_TANGANYIKA,Tanganyika,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,KRG,Karagwe,STATE_TANGANYIKA,Tanganyika,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,2,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,MSI,Masai,STATE_TANGANYIKA,Tanganyika,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,NYM,Unyamwezi,STATE_TANGANYIKA,Tanganyika,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,RWD,Rwanda,STATE_TANGANYIKA,Tanganyika,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,2,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,SKM,Usukuma,STATE_TANGANYIKA,Tanganyika,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,ASH,Ashanti,STATE_TOGO,Togo,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,EWE,Ewe,STATE_TOGO,Togo,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,MTB,Ndebele,STATE_TRANSVAAL,Transvaal,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,PDI,Pedi,STATE_TRANSVAAL,Transvaal,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,SWZ,Swaziland,STATE_TRANSVAAL,Transvaal,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,TRN,Transvaal,STATE_TRANSVAAL,Transvaal,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,VND,Venda,STATE_TRANSVAAL,Transvaal,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,DAK,Dar al Kuti,STATE_UBANGI_SHARI,Ubangi-Shari,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,ZND,Azande,STATE_UBANGI_SHARI,Ubangi-Shari,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,ACH,Acholi,STATE_UGANDA,Uganda,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,ANK,Ankole,STATE_UGANDA,Uganda,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,BNY,Bunyoro,STATE_UGANDA,Uganda,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,2,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,BUG,Buganda,STATE_UGANDA,Uganda,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,2,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,KNG,Kong,STATE_VOLTA,Volta,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,MOS,Mossi,STATE_VOLTA,Volta,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,BST,Basutoland,STATE_VRYSTAAT,Transorangia,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,ORA,Oranje,STATE_VRYSTAAT,Transorangia,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,PHL,Philippolis,STATE_VRYSTAAT,Transorangia,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,BGI,Bagirmi,STATE_WADDAI,Waddai,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,BOR,Bornu,STATE_WADDAI,Waddai,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,WAD,Wadai,STATE_WADDAI,Waddai,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,BLE,Baule,STATE_WINDWARD_COAST,Windward Coast,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,KBD,Kabadougou,STATE_WINDWARD_COAST,Windward Coast,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,KRU,Kru,STATE_WINDWARD_COAST,Windward Coast,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,OYO,Oyo,STATE_YORUBA_STATES,Yoruba States,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,MNC,Manica,STATE_ZAMBEZI,Zambezi,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,MSH,Mashona,STATE_ZAMBEZI,Zambezi,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,MTP,Mutapa,STATE_ZAMBEZI,Zambezi,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,MNC,Manica,STATE_ZAMBEZIA,Zambezia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,MSK,Maseko,STATE_ZAMBEZIA,Zambezia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,MTP,Mutapa,STATE_ZAMBEZIA,Zambezia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,POR,Portugal,STATE_ZAMBEZIA,Zambezia,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,TSW,Tswana,STATE_ZAMBEZIA,Zambezia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,BMB,Bemba,STATE_ZAMBIA,Zambia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,LZO,Barotse,STATE_ZAMBIA,Zambia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,OMA,Oman,STATE_ZANZIBAR,Zanzibar,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,2,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R7_SUBSAHARAN_AFRICA,BST,Basutoland,STATE_ZULULAND,Zululand,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R7_SUBSAHARAN_AFRICA,TSW,Tswana,STATE_ZULULAND,Zululand,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R8_NORTH_AMERICA_CARIBBEAN,COM,Comanche,STATE_ALABAMA,Alabama,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,ALK,Alaska,STATE_ALASKA,Alaska,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,ATB,Athabaska,STATE_ALASKA,Alaska,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,BLF,Niitsitapi,STATE_ALBERTA,Alberta,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,IRC,Iron Confederacy,STATE_ALBERTA,Alberta,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,APC,Apache,STATE_ARIZONA,Arizona,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,NVJ,Navajo,STATE_ARIZONA,Arizona,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,COM,Comanche,STATE_ARKANSAS,Arkansas,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_BAHAMAS,Bahamas,NO,COVERED_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,3,NO,NO,NO,
R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,STATE_BAJA_CALIFORNIA,Baja California,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,STATE_BAJIO,Bajío,NO,COVERED_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,5,NO,NO,NO,
R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,STATE_BERMUDA,Bermuda,NO,COVERED_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,3,NO,NO,NO,
R8_NORTH_AMERICA_CARIBBEAN,ATB,Athabaska,STATE_BRITISH_COLUMBIA,Northern Columbia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,APC,Apache,STATE_CALIFORNIA,California,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,CUB,Cuba,STATE_CENTRAL_CUBA,Central Cuba,NO,COVERED_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv,3,NO,NO,NO,
R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,STATE_CHIAPAS,Chiapas,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,STATE_CHIHUAHUA,Chihuahua,NO,COVERED_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv,2,NO,NO,NO,
R8_NORTH_AMERICA_CARIBBEAN,ARP,Arapaho,STATE_COLORADO,Colorado,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,UTE,Ute,STATE_COLORADO,Colorado,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,USA,America,STATE_CONNECTICUT,Connecticut,NO,COVERED_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,6,NO,NO,NO,
R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,STATE_COSTA_RICA,Costa Rica,NO,COVERED_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv,2,NO,NO,NO,
R8_NORTH_AMERICA_CARIBBEAN,USA,America,STATE_DELAWARE,Delaware,NO,COVERED_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv,1,NO,NO,NO,
R8_NORTH_AMERICA_CARIBBEAN,USA,America,STATE_DISTRICT_OF_COLUMBIA,District of Columbia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
