Owner_TAG,State_ID,Building_ID,Current_Level,Current_PM_Overrides,Source_File,Source_Line_or_Block,Excluded_Serenissima,Notes
SPA,STATE_CATALONIA,building_food_industry,2,pm_bakery|pm_disabled_canning|pm_disabled_distillery|pm_manual_dough_processing|pm_no_spiced_food,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:2545,NO,
SPA,STATE_CATALONIA,building_glassworks,1,pm_disabled_ceramics|pm_forest_glass|pm_manual_glassblowing,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:2556,NO,
SPA,STATE_CATALONIA,building_government_administration,3,pm_horizontal_drawer_cabinets|pm_professional_bureaucrats|pm_religious_bureaucrats,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1676,NO,
SPA,STATE_CATALONIA,building_logging_camp,3,pm_hardwood|pm_no_equipment|pm_road_carts|pm_simple_forestry,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1778,NO,
SPA,STATE_CATALONIA,building_paper_mill,2,pm_automation_disabled|pm_pulp_pressing,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1731,NO,
SPA,STATE_CATALONIA,building_port,2,pm_basic_port,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1767,NO,
SPA,STATE_CATALONIA,building_railway,9,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:2569,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_CATALONIA,building_textile_mill,4,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1748,NO,
SPA,STATE_CATALONIA,building_tooling_workshop,1,pm_automation_disabled|pm_crude_tools|pm_no_precision_machinery|pm_no_scientific_management,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:2582,NO,
SPA,STATE_CATALONIA,building_trade_center,3,pm_trade_center_trade_quantity_normal,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1687,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
SPA,STATE_CATALONIA,building_vineyard,2,default_building_vineyard|pm_road_carts,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1700,NO,
SPA,STATE_EXTREMADURA,building_livestock_ranch,2,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2000,NO,
SPA,STATE_EXTREMADURA,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:1366,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_EXTREMADURA,building_wheat_farm,1,,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1988,NO,
SPA,STATE_GALICIA,building_fishing_wharf,3,pm_simple_fishing|pm_unrefrigerated,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1293,NO,
SPA,STATE_GALICIA,building_government_administration,1,pm_horizontal_drawer_cabinets|pm_professional_bureaucrats|pm_religious_bureaucrats,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1255,NO,
SPA,STATE_GALICIA,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1268,NO,
SPA,STATE_GALICIA,building_logging_camp,3,pm_no_equipment|pm_no_hardwood|pm_road_carts|pm_simple_forestry,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1317,NO,
SPA,STATE_GALICIA,building_naval_administration,9,pm_simple_sailor_recruitment,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1336,NO,
SPA,STATE_GALICIA,building_port,2,pm_basic_port,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1306,NO,
SPA,STATE_GALICIA,building_railway,5,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:5238,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_GALICIA,building_shipyard,2,pm_basic_shipbuilding,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1282,NO,
SPA,STATE_GALICIA,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:5251,NO,
SPA,STATE_GALICIA,building_trade_center,1,pm_trade_center|pm_trade_center_trade_quantity_normal,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:5264,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
SPA,STATE_LEON,building_livestock_ranch,2,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1652,NO,
SPA,STATE_LEON,building_railway,2,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:1983,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_LEON,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:8521,NO,
SPA,STATE_LEON,building_university,1,pm_principle_freedom_of_movement_3|pm_religious_academia|pm_scholastic_education,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:8534,NO,
SPA,STATE_LEON,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1637,NO,
SPA,STATE_LOWER_ANDALUSIA,building_food_industry,2,pm_bakery|pm_disabled_canning|pm_disabled_distillery|pm_manual_dough_processing|pm_no_spiced_food,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:8915,NO,
SPA,STATE_LOWER_ANDALUSIA,building_government_administration,2,pm_horizontal_drawer_cabinets|pm_professional_bureaucrats|pm_religious_bureaucrats,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1835,NO,
SPA,STATE_LOWER_ANDALUSIA,building_naval_administration,9,pm_simple_sailor_recruitment,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1915,NO,
SPA,STATE_LOWER_ANDALUSIA,building_port,3,pm_basic_port,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1904,NO,
SPA,STATE_LOWER_ANDALUSIA,building_railway,8,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:8926,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_LOWER_ANDALUSIA,building_salt_pan,2,default_building_salt_pan,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:8939,NO,
SPA,STATE_LOWER_ANDALUSIA,building_shipyard,3,pm_basic_shipbuilding,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1878,NO,
SPA,STATE_LOWER_ANDALUSIA,building_trade_center,3,pm_trade_center_trade_quantity_normal,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1846,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
SPA,STATE_LOWER_ANDALUSIA,building_university,1,pm_principle_freedom_of_movement_3|pm_religious_academia|pm_scholastic_education,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:8950,NO,
SPA,STATE_LOWER_ANDALUSIA,building_vineyard,2,default_building_vineyard|pm_road_carts,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1859,NO,
SPA,STATE_LOWER_ANDALUSIA,building_wheat_farm,2,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1889,NO,
SPA,STATE_MURCIA,building_naval_administration,6,pm_simple_sailor_recruitment,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2059,NO,
SPA,STATE_MURCIA,building_port,2,pm_basic_port,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2048,NO,
SPA,STATE_MURCIA,building_railway,3,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:2336,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_MURCIA,building_salt_pan,1,default_building_salt_pan,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:10535,NO,
SPA,STATE_MURCIA,building_shipyard,2,pm_basic_shipbuilding,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2037,NO,
SPA,STATE_MURCIA,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:10546,NO,
SPA,STATE_MURCIA,building_vineyard,1,default_building_vineyard|pm_road_carts,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2020,NO,
SPA,STATE_NEW_CASTILE,building_arms_industry,1,pm_automation_disabled|pm_muskets,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1240,NO,
SPA,STATE_NEW_CASTILE,building_artillery_foundry,1,pm_automation_disabled|pm_cannons|pm_no_scientific_management,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:10811,NO,
SPA,STATE_NEW_CASTILE,building_construction_sector,1,pm_wooden_buildings,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1202,NO,
SPA,STATE_NEW_CASTILE,building_furniture_manufactory,1,pm_automation_disabled|pm_handcrafted_furniture|pm_luxury_furniture,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1225,NO,
SPA,STATE_NEW_CASTILE,building_government_administration,4,pm_horizontal_drawer_cabinets|pm_professional_bureaucrats|pm_religious_bureaucrats,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1176,NO,
SPA,STATE_NEW_CASTILE,building_railway,6,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:10822,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_NEW_CASTILE,building_textile_mill,2,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:10835,NO,
SPA,STATE_NEW_CASTILE,building_trade_center,2,pm_trade_center_trade_quantity_normal,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1187,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
SPA,STATE_NEW_CASTILE,building_university,1,pm_religious_academia|pm_scholastic_education,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1213,NO,
SPA,STATE_OLD_CASTILE,building_glassworks,2,pm_disabled_ceramics|pm_forest_glass|pm_manual_glassblowing,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:11576,NO,
SPA,STATE_OLD_CASTILE,building_government_administration,1,pm_horizontal_drawer_cabinets|pm_professional_bureaucrats|pm_religious_bureaucrats,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1406,NO,
SPA,STATE_OLD_CASTILE,building_livestock_ranch,2,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1438,NO,
SPA,STATE_OLD_CASTILE,building_logging_camp,2,pm_hardwood|pm_no_equipment|pm_road_carts|pm_simple_forestry,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1459,NO,
SPA,STATE_OLD_CASTILE,building_paper_mill,1,pm_automation_disabled|pm_pulp_pressing,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:11589,NO,
SPA,STATE_OLD_CASTILE,building_railway,5,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:11603,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_OLD_CASTILE,building_textile_mill,2,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:11616,NO,
SPA,STATE_OLD_CASTILE,building_wheat_farm,2,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1417,NO,
SPA,STATE_UPPER_ANDALUSIA,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1945,NO,
SPA,STATE_UPPER_ANDALUSIA,building_railway,2,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:3642,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_UPPER_ANDALUSIA,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:16082,NO,
SPA,STATE_UPPER_ANDALUSIA,building_wheat_farm,2,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:1931,NO,
SPA,STATE_VALENCIA,building_food_industry,1,pm_bakery|pm_disabled_canning|pm_disabled_distillery|pm_manual_dough_processing|pm_no_spiced_food,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:16473,NO,
SPA,STATE_VALENCIA,building_government_administration,2,pm_horizontal_drawer_cabinets|pm_professional_bureaucrats|pm_religious_bureaucrats,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2074,NO,
SPA,STATE_VALENCIA,building_logging_camp,2,pm_no_equipment|pm_no_hardwood|pm_road_carts|pm_simple_forestry,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2117,NO,
SPA,STATE_VALENCIA,building_paper_mill,1,pm_automation_disabled|pm_pulp_pressing,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2130,NO,
SPA,STATE_VALENCIA,building_port,2,pm_basic_port,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2174,NO,
SPA,STATE_VALENCIA,building_railway,6,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:16484,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_VALENCIA,building_rice_farm,2,pm_fig_orchards_building_rice_farm|pm_simple_farming_building_rice_farm|pm_tools_disabled,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2158,NO,
SPA,STATE_VALENCIA,building_textile_mill,3,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2144,NO,
SPA,STATE_VALENCIA,building_trade_center,2,pm_trade_center_trade_quantity_normal,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2085,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
SPA,STATE_VALENCIA,building_vineyard,2,default_building_vineyard|pm_road_carts,common/history/buildings/01_south_europe.txt,common/history/buildings/01_south_europe.txt:2098,NO,
SPA,STATE_WEST_INDIES,building_naval_administration,3,pm_simple_sailor_recruitment,common/history/buildings/06_central_america.txt,common/history/buildings/06_central_america.txt:443,NO,
SPA,STATE_WEST_INDIES,building_port,1,pm_basic_port,common/history/buildings/06_central_america.txt,common/history/buildings/06_central_america.txt:432,NO,
SPA,STATE_WEST_INDIES,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:4000,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SPA,STATE_WEST_INDIES,building_sugar_plantation,1,default_building_sugar_plantation|pm_road_carts,common/history/buildings/06_central_america.txt,common/history/buildings/06_central_america.txt:419,NO,
SPA,STATE_WEST_INDIES,building_trade_center,1,pm_trade_center|pm_trade_center_trade_quantity_normal,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:17278,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
SRK,STATE_CENTRAL_JAVA,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:698,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SRK,STATE_CENTRAL_JAVA,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:2690,NO,
SUL,STATE_MINDANAO,building_port,1,pm_basic_port,common/history/buildings/12_indonesia.txt,common/history/buildings/12_indonesia.txt:385,NO,
SUL,STATE_MINDANAO,building_trade_center,1,pm_trade_center|pm_trade_center_trade_quantity_normal,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:10210,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
SWE,STATE_ALAND,building_fishing_wharf,1,pm_simple_fishing|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:245,NO,
SWE,STATE_ALAND,building_port,1,pm_anchorage,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:258,NO,
SWE,STATE_GOTALAND,building_glassworks,1,pm_disabled_ceramics|pm_forest_glass|pm_manual_glassblowing,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:5485,NO,
SWE,STATE_GOTALAND,building_logging_camp,6,pm_hardwood|pm_no_equipment|pm_road_carts|pm_simple_forestry,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:93,NO,
SWE,STATE_GOTALAND,building_port,2,pm_basic_port,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:114,NO,
SWE,STATE_GOTALAND,building_railway,4,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:5498,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SWE,STATE_GOTALAND,building_shipyard,1,pm_basic_shipbuilding|pm_no_copper_sheathing_building_shipyard,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:5511,NO,
SWE,STATE_GOTALAND,building_trade_center,2,pm_trade_center_trade_quantity_normal,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:79,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
SWE,STATE_GOTLAND,building_fishing_wharf,1,pm_simple_fishing|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:5528,NO,
SWE,STATE_GOTLAND,building_port,1,pm_anchorage,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:207,NO,
SWE,STATE_KUOPIO,building_logging_camp,1,pm_no_equipment|pm_no_hardwood|pm_road_carts|pm_simple_forestry,common/history/buildings/15_russia.txt,common/history/buildings/15_russia.txt:151,NO,
SWE,STATE_NORRLAND,building_fishing_wharf,1,pm_fishing_trawlers|pm_unrefrigerated,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:190,NO,
SWE,STATE_NORRLAND,building_logging_camp,2,pm_increased_hardwood|pm_no_equipment|pm_road_carts|pm_simple_forestry,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:177,NO,
SWE,STATE_NORRLAND,building_port,1,pm_anchorage,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:11232,NO,
SWE,STATE_NORRLAND,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:2485,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SWE,STATE_OSTROBOTHNIA,building_fishing_wharf,1,pm_simple_fishing|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:11885,NO,
SWE,STATE_OSTROBOTHNIA,building_logging_camp,1,pm_no_equipment|pm_no_hardwood|pm_road_carts|pm_simple_forestry,common/history/buildings/15_russia.txt,common/history/buildings/15_russia.txt:247,NO,
SWE,STATE_OSTROBOTHNIA,building_port,1,pm_anchorage,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:11898,NO,
SWE,STATE_OSTROBOTHNIA,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:2621,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SWE,STATE_OULU,building_fishing_wharf,1,pm_simple_fishing|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:11913,NO,
SWE,STATE_OULU,building_logging_camp,1,pm_no_equipment|pm_no_hardwood|pm_road_carts|pm_simple_forestry,common/history/buildings/15_russia.txt,common/history/buildings/15_russia.txt:265,NO,
SWE,STATE_OULU,building_port,1,pm_anchorage,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:11926,NO,
SWE,STATE_OULU,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:2638,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SWE,STATE_SCANIA,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:137,NO,
SWE,STATE_SCANIA,building_naval_administration,16,pm_simple_sailor_recruitment,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:162,NO,
SWE,STATE_SCANIA,building_paper_mill,1,pm_automation_disabled|pm_pulp_pressing,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:13808,NO,
SWE,STATE_SCANIA,building_port,1,pm_basic_port,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:151,NO,
SWE,STATE_SCANIA,building_railway,2,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:13822,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SWE,STATE_SCANIA,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:13835,NO,
SWE,STATE_SVEALAND,building_government_administration,4,pm_horizontal_drawer_cabinets|pm_professional_bureaucrats|pm_religious_bureaucrats,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:4,NO,
SWE,STATE_SVEALAND,building_iron_mine,2,pm_no_explosives|pm_no_steam_automation|pm_picks_and_shovels_building_iron_mine|pm_road_carts,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:39,NO,
SWE,STATE_SVEALAND,building_logging_camp,4,pm_hardwood|pm_no_equipment|pm_road_carts|pm_simple_forestry,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:55,NO,
SWE,STATE_SVEALAND,building_paper_mill,1,pm_automation_disabled|pm_pulp_pressing,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:14524,NO,
SWE,STATE_SVEALAND,building_railway,6,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:14538,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
SWE,STATE_SVEALAND,building_tooling_workshop,1,pm_automation_disabled|pm_crude_tools|pm_no_precision_machinery|pm_no_scientific_management,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:14551,NO,
SWE,STATE_SVEALAND,building_trade_center,2,pm_trade_center_trade_quantity_normal,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:16,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
SWE,STATE_SVEALAND,building_university,1,pm_religious_academia|pm_scholastic_education,common/history/buildings/00_west_europe.txt,common/history/buildings/00_west_europe.txt:27,NO,
SWE,STATE_UUSIMAA,building_government_administration,1,pm_horizontal_drawer_cabinets|pm_professional_bureaucrats|pm_religious_bureaucrats,common/history/buildings/15_russia.txt,common/history/buildings/15_russia.txt:169,NO,
