Research_Region,Owner_TAG,Owner_Name,State_ID,State_Name,Supplemental_Status,Positive_Row_Count,Evidence_Source_1,Evidence_Source_2,Evidence_Class,Coverage_Confidence,Map_Rework_Risk,Original_Reason_Missing,Notes
R7_SUBSAHARAN_AFRICA,SRR,Serer,STATE_SENEGAL,Senegal,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/business-history-review/article/profiting-from-slavery-and-emancipation-compensation-capital-and-collateral-in-nineteenthcentury-senegal/38D33F25A28A82A5B9ACD2A6BD163F16,https://www.cambridge.org/core/journals/journal-of-african-history/article/trade-in-gum-arabic-prelude-to-french-conquest-in-senegal/E67D08D996CD80665BF32B023E17E2C8,DIRECT_18C_SENEGAMBIA_TRADE_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,MDK,Mandinka,STATE_SIERRA_LEONE,Sierra Leone,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,SIL,Sierra Leone,STATE_SIERRA_LEONE,Sierra Leone,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,TMN,Temne,STATE_SIERRA_LEONE,Sierra Leone,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,GLD,Geledi,STATE_SOMALILAND,Somaliland,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,ISQ,Isaaq,STATE_SOMALILAND,Somaliland,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,MJT,Majerteen,STATE_SOMALILAND,Somaliland,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,WSG,Warsangali,STATE_SOMALILAND,Somaliland,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,HRO,Herero,STATE_SOUTH_ANGOLA,South Angola,COVERED_POSITIVE,1,https://www.metmuseum.org/fr/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/en-afrique-portugaise-langola-au-xviiie-siecle/F08953C4BB15740565FE8E7246F3719B,REGIONAL_OR_DIRECT_18C_CENTRAL_AFRICA_CONTEXT,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,OVB,Ovambo,STATE_SOUTH_ANGOLA,South Angola,COVERED_POSITIVE,1,https://www.metmuseum.org/fr/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/en-afrique-portugaise-langola-au-xviiie-siecle/F08953C4BB15740565FE8E7246F3719B,REGIONAL_OR_DIRECT_18C_CENTRAL_AFRICA_CONTEXT,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,OVM,Ovimbundu,STATE_SOUTH_ANGOLA,South Angola,COVERED_POSITIVE,1,https://www.metmuseum.org/fr/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/en-afrique-portugaise-langola-au-xviiie-siecle/F08953C4BB15740565FE8E7246F3719B,REGIONAL_OR_DIRECT_18C_CENTRAL_AFRICA_CONTEXT,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,POR,Portugal,STATE_SOUTH_ANGOLA,South Angola,COVERED_ZERO_POSITIVE,0,https://www.metmuseum.org/fr/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/en-afrique-portugaise-langola-au-xviiie-siecle/F08953C4BB15740565FE8E7246F3719B,REGIONAL_OR_DIRECT_18C_CENTRAL_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,DLA,Duala,STATE_SOUTH_CAMEROON,South Cameroon,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,FNG,Fang,STATE_SOUTH_CAMEROON,South Cameroon,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,POR,Portugal,STATE_SOUTH_CAMEROON,South Cameroon,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,SIL,Sierra Leone,STATE_SOUTH_CAMEROON,South Cameroon,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,MAD,Madagascar,STATE_SOUTH_MADAGASCAR,South Madagascar,COVERED_ZERO_POSITIVE,0,https://assets.cambridge.org/052183/9351/excerpt/0521839351_excerpt.htm,,REGIONAL_18C_MADAGASCAR_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,BRD,Burundi,STATE_TANGANYIKA,Tanganyika,COVERED_POSITIVE,1,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,KRG,Karagwe,STATE_TANGANYIKA,Tanganyika,COVERED_POSITIVE,2,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 2 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,MSI,Masai,STATE_TANGANYIKA,Tanganyika,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,NYM,Unyamwezi,STATE_TANGANYIKA,Tanganyika,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,RWD,Rwanda,STATE_TANGANYIKA,Tanganyika,COVERED_POSITIVE,2,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 2 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,SKM,Usukuma,STATE_TANGANYIKA,Tanganyika,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,ASH,Ashanti,STATE_TOGO,Togo,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,EWE,Ewe,STATE_TOGO,Togo,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,MTB,Ndebele,STATE_TRANSVAAL,Transvaal,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F,https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558,REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,PDI,Pedi,STATE_TRANSVAAL,Transvaal,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F,https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558,REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,SWZ,Swaziland,STATE_TRANSVAAL,Transvaal,COVERED_POSITIVE,1,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F,https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558,REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,TRN,Transvaal,STATE_TRANSVAAL,Transvaal,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F,https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558,REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,VND,Venda,STATE_TRANSVAAL,Transvaal,COVERED_POSITIVE,1,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F,https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558,REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,DAK,Dar al Kuti,STATE_UBANGI_SHARI,Ubangi-Shari,COVERED_ZERO_POSITIVE,0,https://www.metmuseum.org/fr/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/en-afrique-portugaise-langola-au-xviiie-siecle/F08953C4BB15740565FE8E7246F3719B,REGIONAL_OR_DIRECT_18C_CENTRAL_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,ZND,Azande,STATE_UBANGI_SHARI,Ubangi-Shari,COVERED_ZERO_POSITIVE,0,https://www.metmuseum.org/fr/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/en-afrique-portugaise-langola-au-xviiie-siecle/F08953C4BB15740565FE8E7246F3719B,REGIONAL_OR_DIRECT_18C_CENTRAL_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,ACH,Acholi,STATE_UGANDA,Uganda,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
