State_ID,State_Display_Name,Region,Owner_TAG,Owner_Name,Homeland_or_Core_Info,Coastal,Has_Port_Access,Current_Population,Excluded_Serenissima,Map_Rework_Risk,Source_File
STATE_SENEGAL,Senegal,R7_SUBSAHARAN_AFRICA,FRA,France,Homelands=dyula|fulbe|mande|wolof,YES,NO,140392,NO,NONE,common/history/states/00_states.txt:5692; map_data/state_regions/04_subsaharan_africa.txt:54
STATE_SENEGAL,Senegal,R7_SUBSAHARAN_AFRICA,FTR,Futa Toro,Homelands=dyula|fulbe|mande|wolof,YES,NO,100400,NO,NONE,common/history/states/00_states.txt:5711; map_data/state_regions/04_subsaharan_africa.txt:54
STATE_SENEGAL,Senegal,R7_SUBSAHARAN_AFRICA,JLF,Jolof,Homelands=dyula|fulbe|mande|wolof,YES,NO,113600,NO,NONE,common/history/states/00_states.txt:5699; map_data/state_regions/04_subsaharan_africa.txt:54
STATE_SENEGAL,Senegal,R7_SUBSAHARAN_AFRICA,KBU,Kaabu,Homelands=dyula|fulbe|mande|wolof,YES,NO,25462,NO,NONE,common/history/states/00_states.txt:5742; map_data/state_regions/04_subsaharan_africa.txt:54
STATE_SENEGAL,Senegal,R7_SUBSAHARAN_AFRICA,POR,Portugal,Homelands=dyula|fulbe|mande|wolof,YES,NO,681914,NO,NONE,common/history/states/00_states.txt:5748; map_data/state_regions/04_subsaharan_africa.txt:54
STATE_SENEGAL,Senegal,R7_SUBSAHARAN_AFRICA,SIL,Sierra Leone,Homelands=dyula|fulbe|mande|wolof,YES,NO,152400,NO,NONE,common/history/states/00_states.txt:5717; map_data/state_regions/04_subsaharan_africa.txt:54
STATE_SENEGAL,Senegal,R7_SUBSAHARAN_AFRICA,SRR,Serer,Homelands=dyula|fulbe|mande|wolof,YES,NO,92400,NO,NONE,common/history/states/00_states.txt:5724; map_data/state_regions/04_subsaharan_africa.txt:54
STATE_SIERRA_LEONE,Sierra Leone,R7_SUBSAHARAN_AFRICA,MDK,Mandinka,Homelands=akan|fulbe|kissi|mande,YES,NO,59353,NO,NONE,common/history/states/00_states.txt:5770; map_data/state_regions/04_subsaharan_africa.txt:81
STATE_SIERRA_LEONE,Sierra Leone,R7_SUBSAHARAN_AFRICA,SIL,Sierra Leone,Homelands=akan|fulbe|kissi|mande,YES,NO,40419,NO,NONE,common/history/states/00_states.txt:5766; map_data/state_regions/04_subsaharan_africa.txt:81
STATE_SIERRA_LEONE,Sierra Leone,R7_SUBSAHARAN_AFRICA,TMN,Temne,Homelands=akan|fulbe|kissi|mande,YES,YES,56624,NO,NONE,common/history/states/00_states.txt:5762; map_data/state_regions/04_subsaharan_africa.txt:81
STATE_SOMALILAND,Somaliland,R7_SUBSAHARAN_AFRICA,GLD,Geledi,Homelands=somali,YES,NO,222280,NO,NONE,common/history/states/00_states.txt:4840; map_data/state_regions/04_subsaharan_africa.txt:663
STATE_SOMALILAND,Somaliland,R7_SUBSAHARAN_AFRICA,ISQ,Isaaq,Homelands=somali,YES,YES,128000,NO,NONE,common/history/states/00_states.txt:4827; map_data/state_regions/04_subsaharan_africa.txt:663
STATE_SOMALILAND,Somaliland,R7_SUBSAHARAN_AFRICA,MJT,Majerteen,Homelands=somali,YES,NO,363440,NO,NONE,common/history/states/00_states.txt:4846; map_data/state_regions/04_subsaharan_africa.txt:663
STATE_SOMALILAND,Somaliland,R7_SUBSAHARAN_AFRICA,WSG,Warsangali,Homelands=somali,YES,NO,90676,NO,NONE,common/history/states/00_states.txt:4833; map_data/state_regions/04_subsaharan_africa.txt:663
STATE_SOUTH_ANGOLA,South Angola,R7_SUBSAHARAN_AFRICA,HRO,Herero,Homelands=kavango_bantu|ovimbundu; Claims=POR,YES,YES,116000,NO,NONE,common/history/states/00_states.txt:3278; map_data/state_regions/04_subsaharan_africa.txt:1054
STATE_SOUTH_ANGOLA,South Angola,R7_SUBSAHARAN_AFRICA,OVB,Ovambo,Homelands=kavango_bantu|ovimbundu; Claims=POR,YES,NO,28100,NO,NONE,common/history/states/00_states.txt:3296; map_data/state_regions/04_subsaharan_africa.txt:1054
STATE_SOUTH_ANGOLA,South Angola,R7_SUBSAHARAN_AFRICA,OVM,Ovimbundu,Homelands=kavango_bantu|ovimbundu; Claims=POR,YES,NO,215996,NO,NONE,common/history/states/00_states.txt:3290; map_data/state_regions/04_subsaharan_africa.txt:1054
STATE_SOUTH_ANGOLA,South Angola,R7_SUBSAHARAN_AFRICA,POR,Portugal,Homelands=kavango_bantu|ovimbundu; Claims=POR,YES,NO,232004,NO,NONE,common/history/states/00_states.txt:3284; map_data/state_regions/04_subsaharan_africa.txt:1054
STATE_SOUTH_CAMEROON,South Cameroon,R7_SUBSAHARAN_AFRICA,DLA,Duala,Homelands=equatorial_bantu|fang,YES,YES,680000,NO,NONE,common/history/states/00_states.txt:5594; map_data/state_regions/04_subsaharan_africa.txt:855
STATE_SOUTH_CAMEROON,South Cameroon,R7_SUBSAHARAN_AFRICA,FNG,Fang,Homelands=equatorial_bantu|fang,YES,NO,578992,NO,NONE,common/history/states/00_states.txt:5590; map_data/state_regions/04_subsaharan_africa.txt:855
STATE_SOUTH_CAMEROON,South Cameroon,R7_SUBSAHARAN_AFRICA,POR,Portugal,Homelands=equatorial_bantu|fang,YES,NO,15652,NO,NONE,common/history/states/00_states.txt:5585; map_data/state_regions/04_subsaharan_africa.txt:855
STATE_SOUTH_CAMEROON,South Cameroon,R7_SUBSAHARAN_AFRICA,SIL,Sierra Leone,Homelands=equatorial_bantu|fang,YES,NO,6598,NO,NONE,common/history/states/00_states.txt:5580; map_data/state_regions/04_subsaharan_africa.txt:855
STATE_SOUTH_MADAGASCAR,South Madagascar,R7_SUBSAHARAN_AFRICA,MAD,Madagascar,Homelands=malagasy,YES,YES,897800,NO,NONE,common/history/states/00_states.txt:4724; map_data/state_regions/04_subsaharan_africa.txt:684
STATE_TANGANYIKA,Tanganyika,R7_SUBSAHARAN_AFRICA,BRD,Burundi,Homelands=lacustrine_bantu|luo|maasai|nyamwezi|ruanda|rundi|sukuma,NO,NO,468004,NO,NONE,common/history/states/00_states.txt:5120; map_data/state_regions/04_subsaharan_africa.txt:491
STATE_TANGANYIKA,Tanganyika,R7_SUBSAHARAN_AFRICA,KRG,Karagwe,Homelands=lacustrine_bantu|luo|maasai|nyamwezi|ruanda|rundi|sukuma,NO,NO,123600,NO,NONE,common/history/states/00_states.txt:5108; map_data/state_regions/04_subsaharan_africa.txt:491
STATE_TANGANYIKA,Tanganyika,R7_SUBSAHARAN_AFRICA,MSI,Masai,Homelands=lacustrine_bantu|luo|maasai|nyamwezi|ruanda|rundi|sukuma,NO,NO,31900,NO,NONE,common/history/states/00_states.txt:5096; map_data/state_regions/04_subsaharan_africa.txt:491
STATE_TANGANYIKA,Tanganyika,R7_SUBSAHARAN_AFRICA,NYM,Unyamwezi,Homelands=lacustrine_bantu|luo|maasai|nyamwezi|ruanda|rundi|sukuma,NO,NO,585900,NO,NONE,common/history/states/00_states.txt:5090; map_data/state_regions/04_subsaharan_africa.txt:491
STATE_TANGANYIKA,Tanganyika,R7_SUBSAHARAN_AFRICA,RWD,Rwanda,Homelands=lacustrine_bantu|luo|maasai|nyamwezi|ruanda|rundi|sukuma,NO,NO,511996,NO,NONE,common/history/states/00_states.txt:5114; map_data/state_regions/04_subsaharan_africa.txt:491
STATE_TANGANYIKA,Tanganyika,R7_SUBSAHARAN_AFRICA,SKM,Usukuma,Homelands=lacustrine_bantu|luo|maasai|nyamwezi|ruanda|rundi|sukuma,NO,NO,237996,NO,NONE,common/history/states/00_states.txt:5102; map_data/state_regions/04_subsaharan_africa.txt:491
STATE_TOGO,Togo,R7_SUBSAHARAN_AFRICA,ASH,Ashanti,Homelands=akan|ewe|fon|mossi,YES,NO,604008,NO,NONE,common/history/states/00_states.txt:1907; map_data/state_regions/04_subsaharan_africa.txt:389
STATE_TOGO,Togo,R7_SUBSAHARAN_AFRICA,EWE,Ewe,Homelands=akan|ewe|fon|mossi,YES,YES,383996,NO,NONE,common/history/states/00_states.txt:1913; map_data/state_regions/04_subsaharan_africa.txt:389
STATE_TRANSVAAL,Transvaal,R7_SUBSAHARAN_AFRICA,MTB,Ndebele,Homelands=boer|nguni|sotho|tswana|zulu,NO,NO,307800,NO,NONE,common/history/states/00_states.txt:5824; map_data/state_regions/04_subsaharan_africa.txt:1329
STATE_TRANSVAAL,Transvaal,R7_SUBSAHARAN_AFRICA,PDI,Pedi,Homelands=boer|nguni|sotho|tswana|zulu,NO,NO,320000,NO,NONE,common/history/states/00_states.txt:5836; map_data/state_regions/04_subsaharan_africa.txt:1329
STATE_TRANSVAAL,Transvaal,R7_SUBSAHARAN_AFRICA,SWZ,Swaziland,Homelands=boer|nguni|sotho|tswana|zulu,NO,NO,64396,NO,NONE,common/history/states/00_states.txt:5842; map_data/state_regions/04_subsaharan_africa.txt:1329
STATE_TRANSVAAL,Transvaal,R7_SUBSAHARAN_AFRICA,TRN,Transvaal,Homelands=boer|nguni|sotho|tswana|zulu,NO,NO,60192,NO,NONE,common/history/states/00_states.txt:5830; map_data/state_regions/04_subsaharan_africa.txt:1329
STATE_TRANSVAAL,Transvaal,R7_SUBSAHARAN_AFRICA,VND,Venda,Homelands=boer|nguni|sotho|tswana|zulu,NO,NO,89000,NO,NONE,common/history/states/00_states.txt:5848; map_data/state_regions/04_subsaharan_africa.txt:1329
STATE_UBANGI_SHARI,Ubangi-Shari,R7_SUBSAHARAN_AFRICA,DAK,Dar al Kuti,Homelands=azande|equatorial_bantu|sara,NO,NO,303400,NO,NONE,common/history/states/00_states.txt:5603; map_data/state_regions/04_subsaharan_africa.txt:881
STATE_UBANGI_SHARI,Ubangi-Shari,R7_SUBSAHARAN_AFRICA,ZND,Azande,Homelands=azande|equatorial_bantu|sara,NO,NO,52000,NO,NONE,common/history/states/00_states.txt:5609; map_data/state_regions/04_subsaharan_africa.txt:881
STATE_UGANDA,Uganda,R7_SUBSAHARAN_AFRICA,ACH,Acholi,Homelands=baganda|lacustrine_bantu|luo,NO,NO,208800,NO,NONE,common/history/states/00_states.txt:5496; map_data/state_regions/04_subsaharan_africa.txt:740
STATE_UGANDA,Uganda,R7_SUBSAHARAN_AFRICA,ANK,Ankole,Homelands=baganda|lacustrine_bantu|luo,NO,NO,242000,NO,NONE,common/history/states/00_states.txt:5490; map_data/state_regions/04_subsaharan_africa.txt:740
STATE_UGANDA,Uganda,R7_SUBSAHARAN_AFRICA,BNY,Bunyoro,Homelands=baganda|lacustrine_bantu|luo,NO,NO,246000,NO,NONE,common/history/states/00_states.txt:5484; map_data/state_regions/04_subsaharan_africa.txt:740
STATE_UGANDA,Uganda,R7_SUBSAHARAN_AFRICA,BUG,Buganda,Homelands=baganda|lacustrine_bantu|luo,NO,NO,767188,NO,NONE,common/history/states/00_states.txt:5478; map_data/state_regions/04_subsaharan_africa.txt:740
STATE_VOLTA,Volta,R7_SUBSAHARAN_AFRICA,KNG,Kong,Homelands=bambara|dyula|fulbe|mande|mossi,NO,NO,111996,NO,NONE,common/history/states/00_states.txt:5549; map_data/state_regions/04_subsaharan_africa.txt:108
STATE_VOLTA,Volta,R7_SUBSAHARAN_AFRICA,MOS,Mossi,Homelands=bambara|dyula|fulbe|mande|mossi,NO,NO,1427196,NO,NONE,common/history/states/00_states.txt:5543; map_data/state_regions/04_subsaharan_africa.txt:108
STATE_VRYSTAAT,Transorangia,R7_SUBSAHARAN_AFRICA,BST,Basutoland,Homelands=boer|griqua|nguni|sotho,NO,NO,27100,NO,NONE,common/history/states/00_states.txt:5811; map_data/state_regions/04_subsaharan_africa.txt:1306
STATE_VRYSTAAT,Transorangia,R7_SUBSAHARAN_AFRICA,ORA,Oranje,Homelands=boer|griqua|nguni|sotho,NO,NO,43220,NO,NONE,common/history/states/00_states.txt:5799; map_data/state_regions/04_subsaharan_africa.txt:1306
STATE_VRYSTAAT,Transorangia,R7_SUBSAHARAN_AFRICA,PHL,Philippolis,Homelands=boer|griqua|nguni|sotho,NO,NO,31280,NO,NONE,common/history/states/00_states.txt:5805; map_data/state_regions/04_subsaharan_africa.txt:1306
STATE_WADDAI,Waddai,R7_SUBSAHARAN_AFRICA,BGI,Bagirmi,Homelands=baguirmi|equatorial_bantu|fur|sara,NO,NO,139992,NO,NONE,common/history/states/00_states.txt:5034; map_data/state_regions/04_subsaharan_africa.txt:815
STATE_WADDAI,Waddai,R7_SUBSAHARAN_AFRICA,BOR,Bornu,Homelands=baguirmi|equatorial_bantu|fur|sara,NO,NO,29000,NO,NONE,common/history/states/00_states.txt:5040; map_data/state_regions/04_subsaharan_africa.txt:815
STATE_WADDAI,Waddai,R7_SUBSAHARAN_AFRICA,WAD,Wadai,Homelands=baguirmi|equatorial_bantu|fur|sara,NO,NO,186000,NO,NONE,common/history/states/00_states.txt:5028; map_data/state_regions/04_subsaharan_africa.txt:815
STATE_WINDWARD_COAST,Windward Coast,R7_SUBSAHARAN_AFRICA,BLE,Baule,Homelands=akan|dyula|kru|mande,YES,NO,122196,NO,NONE,common/history/states/00_states.txt:5673; map_data/state_regions/04_subsaharan_africa.txt:29
STATE_WINDWARD_COAST,Windward Coast,R7_SUBSAHARAN_AFRICA,KBD,Kabadougou,Homelands=akan|dyula|kru|mande,YES,NO,109800,NO,NONE,common/history/states/00_states.txt:5667; map_data/state_regions/04_subsaharan_africa.txt:29
STATE_WINDWARD_COAST,Windward Coast,R7_SUBSAHARAN_AFRICA,KRU,Kru,Homelands=akan|dyula|kru|mande,YES,YES,232004,NO,NONE,common/history/states/00_states.txt:5679; map_data/state_regions/04_subsaharan_africa.txt:29
STATE_YORUBA_STATES,Yoruba States,R7_SUBSAHARAN_AFRICA,OYO,Oyo,Homelands=fon|yoruba,YES,YES,1576004,NO,NONE,common/history/states/00_states.txt:5283; map_data/state_regions/04_subsaharan_africa.txt:205
STATE_ZAMBEZI,Zambezi,R7_SUBSAHARAN_AFRICA,MNC,Manica,Homelands=lacustrine_bantu|nguni|shona,NO,NO,92000,NO,NONE,common/history/states/00_states.txt:4906; map_data/state_regions/04_subsaharan_africa.txt:1212
STATE_ZAMBEZI,Zambezi,R7_SUBSAHARAN_AFRICA,MSH,Mashona,Homelands=lacustrine_bantu|nguni|shona,NO,NO,200000,NO,NONE,common/history/states/00_states.txt:4899; map_data/state_regions/04_subsaharan_africa.txt:1212
STATE_ZAMBEZI,Zambezi,R7_SUBSAHARAN_AFRICA,MTP,Mutapa,Homelands=lacustrine_bantu|nguni|shona,NO,NO,132000,NO,NONE,common/history/states/00_states.txt:4910; map_data/state_regions/04_subsaharan_africa.txt:1212
STATE_ZAMBEZIA,Zambezia,R7_SUBSAHARAN_AFRICA,MNC,Manica,Homelands=lacustrine_bantu|sena|shona,YES,NO,238000,NO,NONE,common/history/states/00_states.txt:3415; map_data/state_regions/04_subsaharan_africa.txt:1181
STATE_ZAMBEZIA,Zambezia,R7_SUBSAHARAN_AFRICA,MSK,Maseko,Homelands=lacustrine_bantu|sena|shona,YES,NO,207396,NO,NONE,common/history/states/00_states.txt:3411; map_data/state_regions/04_subsaharan_africa.txt:1181
STATE_ZAMBEZIA,Zambezia,R7_SUBSAHARAN_AFRICA,MTP,Mutapa,Homelands=lacustrine_bantu|sena|shona,YES,NO,63000,NO,NONE,common/history/states/00_states.txt:3424; map_data/state_regions/04_subsaharan_africa.txt:1181
STATE_ZAMBEZIA,Zambezia,R7_SUBSAHARAN_AFRICA,POR,Portugal,Homelands=lacustrine_bantu|sena|shona,YES,YES,388400,NO,NONE,common/history/states/00_states.txt:3405; map_data/state_regions/04_subsaharan_africa.txt:1181
STATE_ZAMBEZIA,Zambezia,R7_SUBSAHARAN_AFRICA,TSW,Tswana,Homelands=lacustrine_bantu|sena|shona,YES,NO,388400,NO,NONE,common/history/states/00_states.txt:3419; map_data/state_regions/04_subsaharan_africa.txt:1181
STATE_ZAMBIA,Zambia,R7_SUBSAHARAN_AFRICA,BMB,Bemba,Homelands=chewa|kavango_bantu|lunda,NO,NO,56136,NO,NONE,common/history/states/00_states.txt:1990; map_data/state_regions/04_subsaharan_africa.txt:1157
STATE_ZAMBIA,Zambia,R7_SUBSAHARAN_AFRICA,LZO,Barotse,Homelands=chewa|kavango_bantu|lunda,NO,NO,72356,NO,NONE,common/history/states/00_states.txt:1984; map_data/state_regions/04_subsaharan_africa.txt:1157
STATE_ZANZIBAR,Zanzibar,R7_SUBSAHARAN_AFRICA,OMA,Oman,Homelands=lacustrine_bantu|sukuma|swahili,YES,YES,1176200,NO,NONE,common/history/states/00_states.txt:5079; map_data/state_regions/04_subsaharan_africa.txt:465
STATE_ZULULAND,Zululand,R7_SUBSAHARAN_AFRICA,BST,Basutoland,Homelands=sotho|zulu,YES,NO,107996,NO,NONE,common/history/states/00_states.txt:5787; map_data/state_regions/04_subsaharan_africa.txt:1285
STATE_ZULULAND,Zululand,R7_SUBSAHARAN_AFRICA,TSW,Tswana,Homelands=sotho|zulu,YES,YES,301900,NO,NONE,common/history/states/00_states.txt:5781; map_data/state_regions/04_subsaharan_africa.txt:1285
STATE_ALABAMA,Alabama,R8_NORTH_AMERICA_CARIBBEAN,COM,Comanche,Homelands=afro_american|caddoan|dixie; Claims=USA,YES,YES,23664,NO,NONE,common/history/states/00_states.txt:580; map_data/state_regions/05_north_america.txt:623
STATE_ALASKA,Alaska,R8_NORTH_AMERICA_CARIBBEAN,ALK,Alaska,Homelands=athabaskan|inuit|salish; Claims=ALK,YES,YES,14028,NO,NONE,common/history/states/00_states.txt:228; map_data/state_regions/05_north_america.txt:99
STATE_ALASKA,Alaska,R8_NORTH_AMERICA_CARIBBEAN,ATB,Athabaska,Homelands=athabaskan|inuit|salish; Claims=ALK,YES,NO,44000,NO,NONE,common/history/states/00_states.txt:233; map_data/state_regions/05_north_america.txt:99
STATE_ALBERTA,Alberta,R8_NORTH_AMERICA_CARIBBEAN,BLF,Niitsitapi,Homelands=anglo_canadian|athabaskan|cree|metis; Claims=HBC,NO,NO,20400,NO,NONE,common/history/states/00_states.txt:827; map_data/state_regions/05_north_america.txt:1135
STATE_ALBERTA,Alberta,R8_NORTH_AMERICA_CARIBBEAN,IRC,Iron Confederacy,Homelands=anglo_canadian|athabaskan|cree|metis; Claims=HBC,NO,NO,43204,NO,NONE,common/history/states/00_states.txt:809; map_data/state_regions/05_north_america.txt:1135
STATE_ARIZONA,Arizona,R8_NORTH_AMERICA_CARIBBEAN,APC,Apache,Homelands=apache|navajo|pueblo; Claims=SC1|USA,NO,NO,13000,NO,NONE,common/history/states/00_states.txt:2107; map_data/state_regions/05_north_america.txt:1382
STATE_ARIZONA,Arizona,R8_NORTH_AMERICA_CARIBBEAN,NVJ,Navajo,Homelands=apache|navajo|pueblo; Claims=SC1|USA,NO,NO,36004,NO,NONE,common/history/states/00_states.txt:2099; map_data/state_regions/05_north_america.txt:1382
STATE_ARKANSAS,Arkansas,R8_NORTH_AMERICA_CARIBBEAN,COM,Comanche,Homelands=cajun|cherokee|dixie; Claims=LOU|USA,NO,NO,30136,NO,NONE,common/history/states/00_states.txt:467; map_data/state_regions/05_north_america.txt:392
STATE_BAHAMAS,Bahamas,R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,Homelands=afro_antillean|afro_caribbean,YES,YES,119600,NO,NONE,common/history/states/00_states.txt:3993; map_data/state_regions/06_central_america.txt:232
STATE_BAJA_CALIFORNIA,Baja California,R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,Homelands=mexican|oodham,YES,YES,22864,NO,NONE,common/history/states/00_states.txt:8398; map_data/state_regions/05_north_america.txt:1814
STATE_BAJIO,Bajío,R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,Homelands=mexican|nahua,NO,NO,950333,NO,NONE,common/history/states/00_states.txt:2225; map_data/state_regions/05_north_america.txt:1578
STATE_BERMUDA,Bermuda,R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,Homelands=afro_caribbean,YES,YES,27200,NO,NONE,common/history/states/00_states.txt:4003; map_data/state_regions/05_north_america.txt:1309
STATE_BRITISH_COLUMBIA,Northern Columbia,R8_NORTH_AMERICA_CARIBBEAN,ATB,Athabaska,Homelands=anglo_canadian|athabaskan|salish; Claims=HBC,YES,YES,82596,NO,NONE,common/history/states/00_states.txt:797; map_data/state_regions/05_north_america.txt:1164
STATE_CALIFORNIA,California,R8_NORTH_AMERICA_CARIBBEAN,APC,Apache,Homelands=hokan; Claims=SC1|USA,YES,YES,63996,NO,NONE,common/history/states/00_states.txt:2163; map_data/state_regions/05_north_america.txt:1424
STATE_CENTRAL_CUBA,Central Cuba,R8_NORTH_AMERICA_CARIBBEAN,CUB,Cuba,Homelands=caribeno,YES,YES,281918,NO,NONE,common/history/states/00_states.txt:985; map_data/state_regions/06_central_america.txt:350
STATE_CHIAPAS,Chiapas,R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,Homelands=mayan|mexican,YES,YES,146677,NO,NONE,common/history/states/00_states.txt:8353; map_data/state_regions/05_north_america.txt:1789
STATE_CHIHUAHUA,Chihuahua,R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,Homelands=apache|mexican|oodham,NO,NO,163895,NO,NONE,common/history/states/00_states.txt:2183; map_data/state_regions/05_north_america.txt:1486
STATE_COLORADO,Colorado,R8_NORTH_AMERICA_CARIBBEAN,ARP,Arapaho,Homelands=paiute|siouan; Claims=LOU|SC1|USA,NO,NO,10000,NO,NONE,common/history/states/00_states.txt:288; map_data/state_regions/05_north_america.txt:197
STATE_COLORADO,Colorado,R8_NORTH_AMERICA_CARIBBEAN,UTE,Ute,Homelands=paiute|siouan; Claims=LOU|SC1|USA,NO,NO,8000,NO,NONE,common/history/states/00_states.txt:294; map_data/state_regions/05_north_america.txt:197
STATE_CONNECTICUT,Connecticut,R8_NORTH_AMERICA_CARIBBEAN,USA,America,Homelands=yankee,YES,YES,199228,NO,NONE,common/history/states/00_states.txt:682; map_data/state_regions/05_north_america.txt:836
STATE_COSTA_RICA,Costa Rica,R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,Homelands=central_american,YES,YES,83992,NO,NONE,common/history/states/00_states.txt:955; map_data/state_regions/06_central_america.txt:104
STATE_DELAWARE,Delaware,R8_NORTH_AMERICA_CARIBBEAN,USA,America,Homelands=dixie|yankee,YES,NO,96524,NO,NONE,common/history/states/00_states.txt:648; map_data/state_regions/05_north_america.txt:733
STATE_DISTRICT_OF_COLUMBIA,District of Columbia,R8_NORTH_AMERICA_CARIBBEAN,USA,America,Homelands=dixie|yankee,YES,YES,121625,NO,NONE,common/history/states/00_states.txt:620; map_data/state_regions/05_north_america.txt:1
STATE_DURANGO,Durango,R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,Homelands=mexican,NO,NO,156999,NO,NONE,common/history/states/00_states.txt:2205; map_data/state_regions/05_north_america.txt:1535
STATE_EASTERN_CUBA,Eastern Cuba,R8_NORTH_AMERICA_CARIBBEAN,CUB,Cuba,Homelands=caribeno,YES,YES,217390,NO,NONE,common/history/states/00_states.txt:978; map_data/state_regions/06_central_america.txt:325
STATE_FLORIDA,Florida,R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,Homelands=afro_american|dixie|muskogean; Claims=SPA,YES,YES,42996,NO,NONE,common/history/states/00_states.txt:590; map_data/state_regions/05_north_america.txt:650
STATE_FLORIDA,Florida,R8_NORTH_AMERICA_CARIBBEAN,SML,Yat’siminoli,Homelands=afro_american|dixie|muskogean; Claims=SPA,YES,NO,10000,NO,NONE,common/history/states/00_states.txt:597; map_data/state_regions/05_north_america.txt:650
STATE_GEORGIA,Georgia,R8_NORTH_AMERICA_CARIBBEAN,USA,America,Homelands=afro_american|dixie,YES,YES,598574,NO,NONE,common/history/states/00_states.txt:611; map_data/state_regions/05_north_america.txt:676
STATE_GUATEMALA,Guatemala,R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,Homelands=central_american|mayan,YES,YES,7208,NO,NONE,common/history/states/00_states.txt:927; map_data/state_regions/06_central_america.txt:26
STATE_GUATEMALA,Guatemala,R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,Homelands=central_american|mayan,YES,NO,476404,NO,NONE,common/history/states/00_states.txt:923; map_data/state_regions/06_central_america.txt:26
STATE_GUERRERO,Guerrero,R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,Homelands=mexican|nahua|zapotec,YES,YES,231320,NO,NONE,common/history/states/00_states.txt:2270; map_data/state_regions/05_north_america.txt:1674
STATE_HAITI,Haiti,R8_NORTH_AMERICA_CARIBBEAN,HAI,Haiti,Homelands=afro_antillean,YES,YES,858270,NO,NONE,common/history/states/00_states.txt:1017; map_data/state_regions/06_central_america.txt:157
STATE_HAWAIIAN_ISLANDS,Hawaiian Islands,R8_NORTH_AMERICA_CARIBBEAN,HAW,Hawaii,Homelands=hawaiian,YES,YES,192104,NO,NONE,common/history/states/00_states.txt:1119; map_data/state_regions/05_north_america.txt:1012
STATE_HONDURAS,Honduras,R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,Homelands=central_american,YES,YES,388204,NO,NONE,common/history/states/00_states.txt:936; map_data/state_regions/06_central_america.txt:53
STATE_IDAHO,Idaho,R8_NORTH_AMERICA_CARIBBEAN,BNN,Pannakwati,Homelands=nez_perce|paiute; Claims=HBC|USA,NO,NO,20000,NO,NONE,common/history/states/00_states.txt:267; map_data/state_regions/05_north_america.txt:173
STATE_IDAHO,Idaho,R8_NORTH_AMERICA_CARIBBEAN,NZP,Nimíipuu,Homelands=nez_perce|paiute; Claims=HBC|USA,NO,NO,60000,NO,NONE,common/history/states/00_states.txt:273; map_data/state_regions/05_north_america.txt:173
STATE_ILLINOIS,Illinois,R8_NORTH_AMERICA_CARIBBEAN,MICC,Michigan Tribal Confederation,Homelands=yankee,NO,NO,16000,NO,NONE,common/history/states/00_states.txt:674; map_data/state_regions/05_north_america.txt:796
STATE_INDIANA,Indiana,R8_NORTH_AMERICA_CARIBBEAN,MICC,Michigan Tribal Confederation,Homelands=yankee; Claims=USA,NO,NO,16000,NO,NONE,common/history/states/00_states.txt:525; map_data/state_regions/05_north_america.txt:494
STATE_IOWA,Iowa,R8_NORTH_AMERICA_CARIBBEAN,LKT,Lakota,Homelands=dakota|yankee; Claims=USA,NO,NO,20000,NO,NONE,common/history/states/00_states.txt:490; map_data/state_regions/05_north_america.txt:436
STATE_JALISCO,Jalisco,R8_NORTH_AMERICA_CARIBBEAN,SC1,Nueva España,Homelands=mexican,YES,YES,1190161,NO,NONE,common/history/states/00_states.txt:2294; map_data/state_regions/05_north_america.txt:1739
STATE_JAMAICA,Jamaica,R8_NORTH_AMERICA_CARIBBEAN,GBR,Great Britain,Homelands=afro_caribbean,YES,YES,381636,NO,NONE,common/history/states/00_states.txt:4042; map_data/state_regions/06_central_america.txt:274
STATE_KANSAS,Kansas,R8_NORTH_AMERICA_CARIBBEAN,COM,Comanche,Homelands=siouan; Claims=USA,NO,NO,4000,NO,NONE,common/history/states/00_states.txt:442; map_data/state_regions/05_north_america.txt:348
STATE_KANSAS,Kansas,R8_NORTH_AMERICA_CARIBBEAN,PWN,Pawnee,Homelands=siouan; Claims=USA,NO,NO,20000,NO,NONE,common/history/states/00_states.txt:433; map_data/state_regions/05_north_america.txt:348
STATE_KENTUCKY,Kentucky,R8_NORTH_AMERICA_CARIBBEAN,COM,Comanche,Homelands=dixie|yankee; Claims=USA,NO,NO,316392,NO,NONE,common/history/states/00_states.txt:551; map_data/state_regions/05_north_america.txt:555
