technology_id,era,category,prerequisite_count,prerequisites,dependent_count,dependents,connected_component,component_size,minimum_depth,source_status,temporary_status,root_in_category,terminal_in_category,isolated_in_category,same_category_degree,hub_degree_5_plus,articulation_point,bridge_count,bridges,large_single_bridge_count,large_single_bridges,long_edges_span_2,long_edges_span_3,long_edges_span_4_plus,long_edges_span_6,maximum_era_gap,cross_category_prerequisite_count,era_inversion_count,non_layout_sha256
nationalism,era_7,society,2,mass_communication;national_sovereignty,5,centralization;civilizing_mission;corporatism;organized_sports;pan-nationalism,society-C01,98,2,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,7,YES,YES,2,nationalism--organized_sports:1;nationalism--pan-nationalism:2,0,,0,1,0,0,3,0,0,313e7fe4ded148c4bd04bec90e6826670418c0e67209656d2639c0e5f8ec4b21
organized_sports,era_7,society,1,nationalism,0,,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,1,NO,NO,1,nationalism--organized_sports:1,0,,0,0,0,0,0,0,0,182b60eeeb35a515429e1d5d50f0537c3790aecfef69ab9235f6e5a6cb57d401
psychiatry,era_7,society,1,empiricism,1,philosophical_pragmatism,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,YES,2,empiricism--psychiatry:5;philosophical_pragmatism--psychiatry:4,2,empiricism--psychiatry:5;philosophical_pragmatism--psychiatry:4,0,0,0,0,0,0,0,c64aa8c72a9a2a846bfcb7aaa3ede41e6ccb62d73233e84ee53448816cb2a726
quinine,era_7,society,2,colonization;pharmaceuticals,1,civilizing_mission,society-C01,98,2,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,3,NO,YES,1,colonization--quinine:2,0,,0,1,0,0,3,0,0,1c79e296855368dcf4ac87e0e91e487e8dcf47c80a00bcc2046a367a68472294
rationalism,era_7,society,0,,2,academia;democracy,society-C01,98,0,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,YES,NO,NO,2,NO,NO,0,,0,,0,0,0,0,0,0,0,eaa83a72b72df5a548f07e8f8f426007a9fc456d33ed1a3d58c618c70678f327
realism,era_7,society,1,romanticism,1,camera,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,NO,0,,0,,0,0,0,0,0,0,0,e46b7746300e1cb6cd9b57510dab03323d536382cf05adc987413df8f0957bf9
romanticism,era_7,society,1,academia,1,realism,society-C01,98,2,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,NO,0,,0,,0,0,0,0,0,0,0,8c3b021b5fd15d2b7e01fa0ea54b6e3f2d4f7cb5a670b9b2851d1d26522bafe3
tech_bureaucracy,era_7,society,1,urbanization,3,centralization;international_trade;law_enforcement,society-C01,98,1,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,4,NO,NO,0,,0,,0,0,0,0,0,0,0,9c573ee03f83d8692ca2890bce7e8191a535c411efe451552e6c5ae06de79061
urban_planning,era_7,society,1,urbanization,2,law_enforcement;modern_sewerage,society-C01,98,1,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,3,NO,YES,1,modern_sewerage--urban_planning:5,1,modern_sewerage--urban_planning:5,0,0,0,0,0,0,0,b25bb71ba7f749dd3d4377d3d0b84b5d1e926064bd00278066dcc744310d9464
urbanization,era_7,society,0,,2,tech_bureaucracy;urban_planning,society-C01,98,0,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,YES,NO,NO,2,NO,NO,0,,0,,0,0,0,0,0,0,0,922b3d78056d47905f7ed81a376e4e8fecffebd72c3e1e244cdb643b4ca3b4c5
anarchism,era_8,society,2,egalitarianism;early_socialism_cooperativism,1,political_agitation,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,3,NO,NO,0,,0,,1,0,0,0,2,0,0,6655dc437faab9358bbc9d8f2c54482d9737a7f1d3634f6c2860c155e8891439
camera,era_8,society,1,realism,1,film,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,NO,0,,0,,0,0,0,0,1,0,0,de2bb5dbd2090aa2cbc0fdff7092526bbfd01309797f42d83fe2c14224154383
civilizing_mission,era_8,society,2,quinine;nationalism,1,malaria_prevention,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,3,NO,YES,1,civilizing_mission--malaria_prevention:2,0,,0,0,0,0,1,0,0,1db77b40df482103e4a541dcd453f5d5516e63dcf7850ac6e43cb1fca04a0ce6
corporatism,era_8,society,2,labor_movement;nationalism,1,political_agitation,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,3,NO,NO,0,,0,,1,0,0,0,2,0,0,6510bbdcd223e3a78f6bdb356de4505d0b1e4c8f803070642ba91e5aab6c2f38
feminism,era_8,society,1,human_rights,0,,society-C01,98,2,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,1,NO,NO,1,feminism--human_rights:1,0,,0,0,1,0,4,0,0,d3bb7d6b94f2e8a8d64ebd4826b5f37ef9021ec687480fc779f4d9c1407cab16
identification_documents,era_8,society,1,central_archives,1,central_planning,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,YES,2,central_archives--identification_documents:3;central_planning--identification_documents:2,1,central_archives--identification_documents:3,0,0,0,0,1,0,0,e39b15e602275b90f684ea79d04b37464958d5658cee9d31028c106da832e4c4
mutual_funds,era_8,society,2,central_banking;postal_savings,2,international_exchange_standards;investment_banks,society-C01,98,2,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,4,NO,NO,0,,0,,0,1,0,0,3,0,0,18a6a80f7811f34735a409af4ef5786e46f6eb4959db057430912ba82be48f15
pan-nationalism,era_8,society,1,nationalism,1,multilateral_alliances,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,YES,2,multilateral_alliances--pan-nationalism:1;nationalism--pan-nationalism:2,0,,0,0,0,0,1,0,0,e936cb73342f6927b0081fa0af7a4b5e938e9f945445c8975a569e7bc0bd8339
philosophical_pragmatism,era_8,society,1,psychiatry,1,psychoanalysis,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,YES,2,philosophical_pragmatism--psychiatry:4;philosophical_pragmatism--psychoanalysis:3,2,philosophical_pragmatism--psychiatry:4;philosophical_pragmatism--psychoanalysis:3,0,0,0,0,1,0,0,7601394564700682b540c4e43430967f81e73e91a252e34340d7d07c428b8cde
socialism,era_8,society,3,labor_movement;dialectics;early_socialism_cooperativism,1,political_agitation,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,4,NO,NO,0,,0,,2,0,0,0,2,0,0,6b6445eaf8d5825f7f56d67935a545de435219bad709398560f80e38df9b164b
steel_frame_buildings,era_8,society,1,modern_sewerage,2,elevator;zeppelins,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,3,NO,YES,3,elevator--steel_frame_buildings:2;modern_sewerage--steel_frame_buildings:4;steel_frame_buildings--zeppelins:1,1,modern_sewerage--steel_frame_buildings:4,0,0,0,0,1,0,0,b0c301674e5e824d538e08d4deb6e86ca6763adc2c5a82d363315dd6c3adab27
investment_banks,era_9,society,2,joint_stock_companies;mutual_funds,1,corporate_management,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,3,NO,NO,0,,0,,1,0,0,0,2,0,0,02893c4c4aa7f38fd61d135f3a16e631ad0373f630e10382c3fe219c23aa4207
central_planning,era_10,society,1,identification_documents,1,mass_surveillance,society-C01,98,5,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,YES,2,central_planning--identification_documents:2;central_planning--mass_surveillance:1,0,,1,0,0,0,2,0,0,d2d29f0c057c48798359569f315f01e88ada89be470a136daa6d91184b23f411
corporate_management,era_10,society,1,investment_banks,1,macroeconomics,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,NO,0,,0,,0,0,0,0,1,0,0,f4dd127381bd191a8962bb0a76d9c2d3221162ad31f1bc7f39f52843aab83b80
elevator,era_10,society,1,steel_frame_buildings,1,paved_roads,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,YES,2,elevator--paved_roads:1;elevator--steel_frame_buildings:2,0,,1,0,0,0,2,0,0,381389dc7b9fbb2c1c36418e3b929e52831fccca3cea4acbbc4552e75c1fda14
film,era_10,society,1,camera,1,mass_propaganda,society-C01,98,5,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,NO,0,,0,,1,0,0,0,2,0,0,001a54879175b2f9e2491168c7d41aca0f3c440a82410e582f5bc1576fe91f67
international_exchange_standards,era_10,society,1,mutual_funds,2,macroeconomics;modern_financial_instruments,society-C01,98,3,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,3,NO,YES,1,international_exchange_standards--modern_financial_instruments:1,0,,1,0,0,0,2,0,0,31642732be3d2f9d23abe461d6d6c77e35faebc01264f8c46ca5e2e80580ffb2
malaria_prevention,era_10,society,1,civilizing_mission,1,antibiotics,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,2,NO,YES,2,antibiotics--malaria_prevention:1;civilizing_mission--malaria_prevention:2,0,,1,0,0,0,2,0,0,1406dc75054852f00538a2374f4c9797131af14233fac5fd23b63a4daaa6e6e4
multilateral_alliances,era_10,society,1,pan-nationalism,0,,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,1,NO,NO,1,multilateral_alliances--pan-nationalism:1,0,,1,0,0,0,2,0,0,1ca878b261f8880c419dbcd9ab92b32c6517d708ecf8f267766a61a69648a1d1
political_agitation,era_10,society,3,anarchism;socialism;corporatism,1,mass_propaganda,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,4,NO,NO,0,,0,,3,0,0,0,2,0,0,c6e102f5da33c16c5001d6c87ffbc3fd8ad0e72931e92280ddab2bbd2230f58a
psychoanalysis,era_10,society,1,philosophical_pragmatism,2,analytical_philosophy;behaviorism,society-C01,98,5,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,NO,NO,3,NO,YES,3,analytical_philosophy--psychoanalysis:1;behaviorism--psychoanalysis:1;philosophical_pragmatism--psychoanalysis:3,1,philosophical_pragmatism--psychoanalysis:3,1,0,0,0,2,0,0,76260427292ba7a5bef96077c4f56fe3504e41086e2cf5bf5b87bbf11a69928a
zeppelins,era_10,society,1,steel_frame_buildings,0,,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,1,NO,NO,1,steel_frame_buildings--zeppelins:1,0,,1,0,0,0,2,0,0,54ef06d6998bc7e10808cfca94b77f8d5012d48f63255c7d7449a214801b9d00
analytical_philosophy,era_11,society,1,psychoanalysis,0,,society-C01,98,6,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,1,NO,NO,1,analytical_philosophy--psychoanalysis:1,0,,0,0,0,0,1,0,0,fc2a14b957f1b658850052649125c53d516144618dacfc9ae017ca10150211de
behaviorism,era_11,society,1,psychoanalysis,0,,society-C01,98,6,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,1,NO,NO,1,behaviorism--psychoanalysis:1,0,,0,0,0,0,1,0,0,58b7b415cf69ae751c0004aae96a60db1e7aaee2644c551fc41cc2fe625075d7
mass_propaganda,era_11,society,2,political_agitation;film,0,,society-C01,98,5,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,2,NO,NO,0,,0,,0,0,0,0,1,0,0,8e75f997ca3aaffdf5f37725180d8bf7bf779d568079543769b11412987b9756
paved_roads,era_11,society,1,elevator,0,,society-C01,98,5,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,1,NO,NO,1,elevator--paved_roads:1,0,,0,0,0,0,1,0,0,2b4c1e8a5e4979410655911ef2a901a0c8d00d5451bd5a33398d21757555016c
antibiotics,era_12,society,1,malaria_prevention,0,,society-C01,98,5,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,1,NO,NO,1,antibiotics--malaria_prevention:1,0,,1,0,0,0,2,0,0,e2cb3aa19600f65e047c8908378158109f5e8a8772c22868cb2f8925969e41ea
macroeconomics,era_12,society,2,international_exchange_standards;corporate_management,0,,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,2,NO,NO,0,,0,,2,0,0,0,2,0,0,7d92aabb0f82251515e90f12e550e7035ec72da9824aafe702cf834dcc906f97
mass_surveillance,era_12,society,1,central_planning,0,,society-C01,98,6,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,1,NO,NO,1,central_planning--mass_surveillance:1,0,,1,0,0,0,2,0,0,0828deec533de6af89f31268e884f05062f013a70aee46bbd066ec97d91198d8
modern_financial_instruments,era_12,society,1,international_exchange_standards,0,,society-C01,98,4,VANILLA_COMPATIBILITY,TEMPORARY_COMPATIBILITY,NO,YES,NO,1,NO,NO,1,international_exchange_standards--modern_financial_instruments:1,0,,1,0,0,0,2,0,0,7953b5142101ba3b86ce2dfefd813dd22371cc38cb2b06936bd16d3807029a46
