society_tech_id,era,technology_origin,current_direct_effects,vanilla_predecessor_or_source,responsibility_domain,target_object_type,target_object_id,current_effective_gate_or_hook,expected_target_tech,status,proposed_action,source_vanilla_tech,exact_modifier_key,vanilla_value,current_effective_holder,intended_target_tech,redistribution_status,justification,exact_source_path,exact_future_target_path,required_override_architecture,evidence,design_authority,notes,post_tech6b3d_authoritative_update
postal_savings,era_5,VANILLA_RETIME,state_farmers/state_shopkeepers/state_bureaucrats/state_engineers/state_machinists investment_pool_efficiency_mult=0.15;building_cash_reserves_mult=0.2,mutual_funds;postal_savings,state_modifier,modifier,state_max_trade_advantage_from_capacity_add,mutual_funds.modifier,postal_savings,DEFER_POST1836,DEFER_OR_REVIEW,mutual_funds,state_max_trade_advantage_from_capacity_add,0.05,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:mutual_funds,postal_savings,DEFER_TO_OTHER_SYSTEM,Keep mature successor.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 mutual_funds line 1227: state_max_trade_advantage_from_capacity_add=0.05.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
central_statistical_offices,era_5,VANILLA_KEEP_CONCEPT_NEW_ID,NONE,central_archives;military_statistics,on_researched,scripted_effect,central_archives.on_researched,on_researched on central_archives,central_statistical_offices,TRANSFER_REQUIRED,MOVE_EXACT_BLOCK,central_archives,on_researched,EXACT_BLOCK,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:central_archives,central_statistical_offices,TRANSFER_TO_NEW_TECH,Move exact modernizer-movement creation block.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,EXISTING_MOD_FILE,Vanilla/current central_archives on_researched block inspected.,vanilla 1.13.9;TECH2H;Society design,,
human_rights,era_4,VANILLA_RETIME,country_institution_social_security_max_investment_add=1,egalitarianism;feminism;human_rights,on_researched,scripted_effect,egalitarianism.on_researched,on_researched on egalitarianism,,DEFER_POST1836,DEFER_EXACT_INDISIBLE_BLOCK,egalitarianism,on_researched,EXACT_BLOCK,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:egalitarianism,,DEFER_TO_OTHER_SYSTEM,The indivisible block enrolls countries in je_springtime_of_the_peoples and belongs to later mass politics; it is not transferred to human_rights.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla egalitarianism.on_researched only manages je_springtime_of_the_peoples involvement.,vanilla 1.13.9;TECH_SOCIETY_1700_1836_V1.csv;Society design principles,Keep block indivisible for future post-1836 resolution.,
human_rights,era_4,VANILLA_RETIME,country_institution_social_security_max_investment_add=1,egalitarianism;feminism;human_rights,on_researched,scripted_effect,feminism.on_researched,on_researched on feminism,human_rights,DEFER_POST1836,NO_CHANGE_OR_REVIEW,feminism,on_researched,EXACT_BLOCK,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:feminism,human_rights,DEFER_TO_OTHER_SYSTEM,Keep ideology amendment post-1836.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla/current feminism on_researched block inspected.,vanilla 1.13.9;TECH2H;Society design,,
labor_movement,era_6,VANILLA_RETIME,state_expected_sol_from_literacy=1;country_institution_workplace_safety_max_investment_add=3;country_agitator_slots_add=1;on_researched=labour_movement_researched,labor_movement,on_researched,scripted_effect,labor_movement.on_researched,on_researched on labor_movement,labor_movement,KEEP_CURRENT,NO_CHANGE_OR_REVIEW,labor_movement,on_researched,EXACT_BLOCK,common/technology/technologies/30_tech3a_society.txt,labor_movement,KEEP_ON_CURRENT_TECH,Global variable effect already retained.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,NO_CHANGE,Vanilla/current labor_movement on_researched block inspected.,vanilla 1.13.9;TECH2H;Society design,,
early_socialism_cooperativism,era_6,VANILLA_RETIME_NEW_ID,NONE,anarchism;dialectics;socialism,on_researched,scripted_effect,socialism.on_researched,on_researched on socialism,early_socialism_cooperativism,DEFER_POST1836,NO_CHANGE_OR_REVIEW,socialism,on_researched,EXACT_BLOCK,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:socialism,early_socialism_cooperativism,DEFER_TO_OTHER_SYSTEM,Keep socialist ideology activation post-1836.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla/current socialism on_researched block inspected.,vanilla 1.13.9;TECH2H;Society design,,
institutionalized_scientific_exchange,era_1,VANILLA_SPLIT,NONE,academia;empiricism,building,building,building_university,academia,institutionalized_scientific_exchange,ALREADY_HANDLED_BY_TECH5,NO_CHANGE,academia,,,common/buildings/07_government.txt,institutionalized_scientific_exchange,DEFER_TO_OTHER_SYSTEM,TECH5 already transferred the gate.,common/buildings/07_government.txt,common/buildings/07_government.txt,NO_CHANGE,TECH5 already transferred the gate.,TECH5B1R2_SAME_PATH_TRANSFER_LOG.csv,,
systematic_administrative_statistics,era_2,VANILLA_SPLIT,NONE,central_archives;tech_bureaucracy,building,building,building_government_administration,tech_bureaucracy,systematic_administrative_statistics,ALREADY_HANDLED_BY_TECH5,NO_CHANGE,tech_bureaucracy,,,common/buildings/07_government.txt,systematic_administrative_statistics,DEFER_TO_OTHER_SYSTEM,TECH5 already transferred the gate.,common/buildings/07_government.txt,common/buildings/07_government.txt,NO_CHANGE,TECH5 already transferred the gate.,TECH5B1R2_SAME_PATH_TRANSFER_LOG.csv,,
systematic_population_registration,era_3,VANILLA_SPLIT,NONE,centralization,production_method,production_method,pm_horizontal_drawer_cabinets,centralization,systematic_population_registration,ALREADY_HANDLED_BY_TECH5,NO_CHANGE,centralization,,,common/production_methods/07_government.txt,systematic_population_registration,DEFER_TO_OTHER_SYSTEM,TECH5 already transferred the gate.,common/production_methods/07_government.txt,common/production_methods/07_government.txt,NO_CHANGE,TECH5 already transferred the gate.,TECH5B1R2_SAME_PATH_TRANSFER_LOG.csv,,
central_statistical_offices,era_5,VANILLA_KEEP_CONCEPT_NEW_ID,NONE,central_archives;military_statistics,production_method,production_method,pm_vertical_filing_cabinets,central_archives,central_statistical_offices,ALREADY_HANDLED_BY_TECH5,NO_CHANGE,central_archives,,,common/production_methods/07_government.txt,central_statistical_offices,DEFER_TO_OTHER_SYSTEM,TECH5 already transferred the gate.,common/production_methods/07_government.txt,common/production_methods/07_government.txt,NO_CHANGE,TECH5 already transferred the gate.,TECH5B1R2_SAME_PATH_TRANSFER_LOG.csv,,
codified_practical_knowledge,era_3,VANILLA_SPLIT,NONE,rationalism,production_method,production_method,pm_philosophy_department,dialectics,codified_practical_knowledge,ALREADY_HANDLED_BY_TECH5,NO_CHANGE,dialectics,,,common/production_methods/07_government.txt,codified_practical_knowledge,DEFER_TO_OTHER_SYSTEM,TECH4C4/TECH5 already fixed the gate.,common/production_methods/07_government.txt,common/production_methods/07_government.txt,NO_CHANGE,TECH4C4/TECH5 already fixed the gate.,TECH4C4_FINAL_PM_GATE_AUDIT.md,,
medical_degrees,era_3,VANILLA_RETIME,country_institution_health_system_max_investment_add=1,medical_degrees;modern_nursing;psychiatry,military_production_method,mobilization_option,mobilization_option_field_hospitals,modern_nursing,medical_degrees,DEFER_TECH6C,DEFER,modern_nursing,,,common/mobilization_options/00_mobilization_option.txt,medical_degrees,DEFER_TO_OTHER_SYSTEM,Military medical logistics is outside TECH6B1.,common/mobilization_options/00_mobilization_option.txt,common/mobilization_options/00_mobilization_option.txt,DEFER,Military medical logistics is outside TECH6B1.,scope TECH6C,,
organized_elementary_schooling,era_3,NEW_CUSTOM_WITH_TRANSFERRED_RESPONSIBILITIES,NONE,academia;empiricism;rationalism,education_laws,law,law_religious_schools;law_private_schools;law_public_schools,rationalism;academia;empiricism,organized_elementary_schooling,TRANSFER_REQUIRED,REPLACE_GATES,rationalism;academia;empiricism,,,common/laws/00_education_system.txt,organized_elementary_schooling,TRANSFER_TO_NEW_TECH,Three exact TECH2H assignments.,common/laws/00_education_system.txt,common/laws/00_education_system.txt,SAME_PATH_SHADOW,Three exact TECH2H assignments.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
institutionalized_scientific_exchange,era_1,VANILLA_SPLIT,NONE,academia;empiricism,church_state_laws,law,law_total_separation;law_state_atheism,empiricism,institutionalized_scientific_exchange,TRANSFER_REQUIRED,REPLACE_GATES,empiricism,,,common/laws/00_church_and_state.txt,institutionalized_scientific_exchange,TRANSFER_TO_NEW_TECH,Exact TECH2H assignments.,common/laws/00_church_and_state.txt,common/laws/00_church_and_state.txt,SAME_PATH_SHADOW,Exact TECH2H assignments.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,SPLIT: law_total_separation -> liberal_constitutionalism; law_state_atheism -> socialism.
institutionalized_scientific_exchange,era_1,VANILLA_SPLIT,NONE,academia;empiricism,education_law,law,law_terakoya,academia,institutionalized_scientific_exchange,TRANSFER_REQUIRED,REPLACE_GATE,academia,,,common/laws/00_education_system.txt,institutionalized_scientific_exchange,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/laws/00_education_system.txt,common/laws/00_education_system.txt,SAME_PATH_SHADOW,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,SUPERSEDED: law_terakoya has no unlocking_technologies.
institutionalized_scientific_exchange,era_1,VANILLA_SPLIT,NONE,academia;empiricism,party,party,liberal_party,empiricism,institutionalized_scientific_exchange,TRANSFER_REQUIRED,REPLACE_GATE,empiricism,,,common/parties/liberal_party.txt,institutionalized_scientific_exchange,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/parties/liberal_party.txt,common/parties/liberal_party.txt,SAME_PATH_SHADOW,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
abolitionist_mobilization,era_4,NEW_CUSTOM,NONE,empiricism:movement_anti_slavery,political_movement,political_movement,movement_anti_slavery,empiricism,abolitionist_mobilization,NEW_HOOK_REQUIRED,REPLACE_GATE,empiricism,,,common/political_movements/00_ideological_movements.txt,abolitionist_mobilization,TRANSFER_TO_NEW_TECH,Exact existing anti-slavery movement matches frozen role.,common/political_movements/00_ideological_movements.txt,common/political_movements/00_ideological_movements.txt,SAME_PATH_SHADOW,Exact existing anti-slavery movement matches frozen role.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9 + effective HEAD,,
institutionalized_public_credit,era_1,VANILLA_SPLIT,NONE,banking;central_banking,diplomacy,diplomatic_action,fund_lobbies,central_banking,institutionalized_public_credit,TRANSFER_REQUIRED,REPLACE_GATE,central_banking,,,common/diplomatic_actions/30_fund_lobby.txt,institutionalized_public_credit,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/diplomatic_actions/30_fund_lobby.txt,common/diplomatic_actions/30_fund_lobby.txt,SAME_PATH_SHADOW,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
institutionalized_public_credit,era_1,VANILLA_SPLIT,NONE,banking;central_banking,treaty,treaty_article,take_on_debt;money_transfer,central_banking,institutionalized_public_credit,TRANSFER_REQUIRED,REPLACE_GATES,central_banking,,,common/treaty_articles/04_take_on_debt.txt;common/treaty_articles/05_transfer_money.txt,institutionalized_public_credit,TRANSFER_TO_NEW_TECH,Exact TECH2H assignments.,common/treaty_articles/04_take_on_debt.txt;common/treaty_articles/05_transfer_money.txt,common/treaty_articles/04_take_on_debt.txt;common/treaty_articles/05_transfer_money.txt,SAME_PATH_SHADOW,Exact TECH2H assignments.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
institutionalized_public_credit,era_1,VANILLA_SPLIT,NONE,banking;central_banking,decision,decision,macao_decision,central_banking,institutionalized_public_credit,STALE_ALIAS_REFERENCE,REPLACE_GATE,central_banking,,,common/decisions/goa_macao_decisions.txt,institutionalized_public_credit,TRANSFER_TO_NEW_TECH,Decision tests unresearchable central_banking.,common/decisions/goa_macao_decisions.txt,common/decisions/goa_macao_decisions.txt,SAME_PATH_SHADOW,Decision tests unresearchable central_banking.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;vanilla 1.13.9 + effective HEAD,,
stock_exchange,era_1,VANILLA_MERGE,state_market_access_price_impact=0.1,corporate_charters;joint_stock_companies;stock_exchange,companies,company_type,company_misr;company_egyptian_rail,corporate_charters,stock_exchange,TRANSFER_REQUIRED,REPLACE_GATES,corporate_charters,,,common/company_types/00_companies_africa.txt,stock_exchange,TRANSFER_TO_NEW_TECH,Consumed MERGE source gates.,common/company_types/00_companies_africa.txt,common/company_types/00_companies_africa.txt,SAME_PATH_SHADOW,Consumed MERGE source gates.,TECH4C2_PRE1836_VANILLA_RESIDUAL_AUDIT.csv,,
stock_exchange,era_1,VANILLA_MERGE,state_market_access_price_impact=0.1,corporate_charters;joint_stock_companies;stock_exchange,companies,company_type,company_nam_dinh;company_imperial_tobacco;company_san_miguel,corporate_charters,stock_exchange,TRANSFER_REQUIRED,REPLACE_GATES,corporate_charters,,,common/company_types/00_companies_asia.txt,stock_exchange,TRANSFER_TO_NEW_TECH,Effective mod gates use consumed MERGE source.,common/company_types/00_companies_asia.txt,common/company_types/00_companies_asia.txt,EXISTING_MOD_FILE,Effective mod gates use consumed MERGE source.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9 + effective HEAD,,
stock_exchange,era_1,VANILLA_MERGE,state_market_access_price_impact=0.1,corporate_charters;joint_stock_companies;stock_exchange,companies,company_type,company_united_tobacco_factories;company_guinness;company_cgv;company_savva_morozov,corporate_charters;joint_stock_companies,stock_exchange,TRANSFER_REQUIRED,REPLACE_GATES,corporate_charters;joint_stock_companies,,,common/company_types/00_companies_ip3.txt;common/company_types/00_companies_soi.txt;common/company_types/00_companies_france.txt;common/company_types/00_companies_russia.txt,stock_exchange,TRANSFER_TO_NEW_TECH,Consumed MERGE source gates.,common/company_types/00_companies_ip3.txt;common/company_types/00_companies_soi.txt;common/company_types/00_companies_france.txt;common/company_types/00_companies_russia.txt,common/company_types/00_companies_ip3.txt;common/company_types/00_companies_soi.txt;common/company_types/00_companies_france.txt;common/company_types/00_companies_russia.txt,SAME_PATH_SHADOW,Consumed MERGE source gates.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;TECH4C2,,joint_stock_companies is now visible and researchable in era_6; it is not a hidden redistribution source.
stock_exchange,era_1,VANILLA_MERGE,state_market_access_price_impact=0.1,corporate_charters;joint_stock_companies;stock_exchange,treaty,treaty_article,acquire_monopoly_for_company,corporate_charters,stock_exchange,TRANSFER_REQUIRED,REPLACE_GATE,corporate_charters,,,common/treaty_articles/18_acquire_monopoly_for_company.txt,stock_exchange,TRANSFER_TO_NEW_TECH,Consumed MERGE source gate.,common/treaty_articles/18_acquire_monopoly_for_company.txt,common/treaty_articles/18_acquire_monopoly_for_company.txt,SAME_PATH_SHADOW,Consumed MERGE source gate.,TECH4C2,,
commercial_insurance_markets,era_1,VANILLA_SPLIT,NONE,international_trade,trade_diplomacy,diplomatic_action,embargo,international_trade,commercial_insurance_markets,TRANSFER_REQUIRED,REPLACE_GATE,international_trade,,,common/diplomatic_actions/13_embargo.txt,commercial_insurance_markets,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/diplomatic_actions/13_embargo.txt,common/diplomatic_actions/13_embargo.txt,SAME_PATH_SHADOW,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
commercial_insurance_markets,era_1,VANILLA_SPLIT,NONE,international_trade,economic_laws,law,law_laissez_faire;law_mercantilism;law_free_trade,international_trade,commercial_insurance_markets,TRANSFER_REQUIRED,REPLACE_GATES,international_trade,,,common/laws/00_economic_system.txt;common/laws/00_trade_policy.txt,commercial_insurance_markets,TRANSFER_TO_NEW_TECH,Exact TECH2H assignments.,common/laws/00_economic_system.txt;common/laws/00_trade_policy.txt,common/laws/00_economic_system.txt;common/laws/00_trade_policy.txt,SAME_PATH_SHADOW,Exact TECH2H assignments.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
commercial_insurance_markets,era_1,VANILLA_SPLIT,NONE,international_trade,trade_law,law,law_mercantilism_navigation_acts,international_trade,commercial_insurance_markets,STALE_ALIAS_REFERENCE,REPLACE_GATE,international_trade,,,common/laws/00_inject_laws.txt,commercial_insurance_markets,TRANSFER_TO_NEW_TECH,Custom law tests unresearchable alias.,common/laws/00_inject_laws.txt,common/laws/00_inject_laws.txt,EXISTING_MOD_FILE,Custom law tests unresearchable alias.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9 + effective HEAD,,
commercial_insurance_markets,era_1,VANILLA_SPLIT,NONE,international_trade,treaties,treaty_article,goods_transfer;prohibit_trade_with_global_market;no_tariffs;no_subventions,international_trade,commercial_insurance_markets,TRANSFER_REQUIRED,REPLACE_GATES,international_trade,,,common/treaty_articles/13_goods_transfer.txt;common/treaty_articles/17_prohibit_trade_with_global_market.txt;common/treaty_articles/21_no_tariffs.txt;common/treaty_articles/26_no_subventions.txt,commercial_insurance_markets,TRANSFER_TO_NEW_TECH,Exact TECH2H assignments.,common/treaty_articles/13_goods_transfer.txt;common/treaty_articles/17_prohibit_trade_with_global_market.txt;common/treaty_articles/21_no_tariffs.txt;common/treaty_articles/26_no_subventions.txt,common/treaty_articles/13_goods_transfer.txt;common/treaty_articles/17_prohibit_trade_with_global_market.txt;common/treaty_articles/21_no_tariffs.txt;common/treaty_articles/26_no_subventions.txt,SAME_PATH_SHADOW,Exact TECH2H assignments.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
commercial_insurance_markets,era_1,VANILLA_SPLIT,NONE,international_trade,journal_entry,journal_entry,je_liberalism_1,international_trade,commercial_insurance_markets,TRANSFER_REQUIRED,REPLACE_GATE,international_trade,,,common/journal_entries/00_liberalism.txt,commercial_insurance_markets,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/journal_entries/00_liberalism.txt,common/journal_entries/00_liberalism.txt,EXISTING_MOD_FILE,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
periodical_print_networks,era_1,VANILLA_SPLIT,NONE,mass_communication,journal_entry,journal_entry,je_springtime_of_the_peoples,mass_communication,periodical_print_networks,TRANSFER_REQUIRED,REPLACE_GATE,mass_communication,,,common/journal_entries/00_peoples_springtime_je.txt,periodical_print_networks,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/journal_entries/00_peoples_springtime_je.txt,common/journal_entries/00_peoples_springtime_je.txt,EXISTING_MOD_FILE,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
periodical_print_networks,era_1,VANILLA_SPLIT,NONE,mass_communication,information_events,event_or_button,agitator_legal_events.15;ig_petitions.22;ig_suppression_events.3;lobby_events.51;lobby_events.53;lobby_events.59;lobby_events.60,mass_communication,periodical_print_networks,STALE_ALIAS_REFERENCE,REPLACE_GATES,mass_communication,,,events/agitators_events/agitator_law_events_2.txt;events/ig_petitions.txt;events/ig_suppression_events.txt;events/soi_events/00_lobbies_events_03.txt,periodical_print_networks,TRANSFER_TO_NEW_TECH,Effective hooks test consumed mass_communication.,events/agitators_events/agitator_law_events_2.txt;events/ig_petitions.txt;events/ig_suppression_events.txt;events/soi_events/00_lobbies_events_03.txt,events/agitators_events/agitator_law_events_2.txt;events/ig_petitions.txt;events/ig_suppression_events.txt;events/soi_events/00_lobbies_events_03.txt,EXISTING_MOD_FILE,Effective hooks test consumed mass_communication.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;vanilla 1.13.9 + effective HEAD,,
periodical_print_networks,era_1,VANILLA_SPLIT,NONE,mass_communication,information_event,event,vampire_panic.1,mass_communication,periodical_print_networks,STALE_ALIAS_REFERENCE,REPLACE_GATE,mass_communication,,,C:/Games/Victoria 3/game/events/vampire_panic_events.txt,periodical_print_networks,TRANSFER_TO_NEW_TECH,Vanilla event tests consumed mass_communication.,C:/Games/Victoria 3/game/events/vampire_panic_events.txt,events/vampire_panic_events.txt,SAME_PATH_SHADOW,Vanilla event tests consumed mass_communication.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;vanilla 1.13.9 + effective HEAD,,
systematic_administrative_statistics,era_2,VANILLA_SPLIT,NONE,central_archives;tech_bureaucracy,decrees,decree,decree_road_maintenance;decree_emergency_relief,centralization,systematic_administrative_statistics,TRANSFER_REQUIRED,REPLACE_GATES,centralization,,,common/decrees/00_decree.txt,systematic_administrative_statistics,TRANSFER_TO_NEW_TECH,Exact TECH2H assignments.,common/decrees/00_decree.txt,common/decrees/00_decree.txt,SAME_PATH_SHADOW,Exact TECH2H assignments.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
systematic_administrative_statistics,era_2,VANILLA_SPLIT,NONE,central_archives;tech_bureaucracy,journal_entry,journal_entry,je_age_of_princes,centralization,systematic_administrative_statistics,TRANSFER_REQUIRED,REPLACE_GATE,centralization,,,common/journal_entries/00_ethiopia.txt,systematic_administrative_statistics,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/journal_entries/00_ethiopia.txt,common/journal_entries/00_ethiopia.txt,EXISTING_MOD_FILE,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
central_statistical_offices,era_5,VANILLA_KEEP_CONCEPT_NEW_ID,NONE,central_archives;military_statistics,law,law,law_technocracy,central_archives,central_statistical_offices,TRANSFER_REQUIRED,REPLACE_GATES,central_archives,,,common/laws/00_distribution_of_power.txt,central_statistical_offices,TRANSFER_TO_NEW_TECH,Exact TECH2H law assignment.,common/laws/00_distribution_of_power.txt,common/laws/00_distribution_of_power.txt,SAME_PATH_SHADOW,Exact TECH2H assignments; future law shadow plus existing JE edit.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
central_statistical_offices,era_5,VANILLA_KEEP_CONCEPT_NEW_ID,NONE,central_archives;military_statistics,journal_entry,journal_entry,je_technocracy,central_archives,central_statistical_offices,TRANSFER_REQUIRED,REPLACE_GATES,central_archives,,,common/journal_entries/05_technocracy.txt,central_statistical_offices,TRANSFER_TO_NEW_TECH,Exact TECH2H journal-entry assignment.,common/journal_entries/05_technocracy.txt,common/journal_entries/05_technocracy.txt,EXISTING_MOD_FILE,Exact TECH2H assignments; future law shadow plus existing JE edit.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
professional_civil_policing,era_6,VANILLA_RETIME_NEW_ID,NONE,law_enforcement;tech_bureaucracy;central_archives,internal_security,law,law_secret_police,central_archives,professional_civil_policing,TRANSFER_REQUIRED,REPLACE_GATE,central_archives,,,common/laws/00_internal_security.txt,professional_civil_policing,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/laws/00_internal_security.txt,common/laws/00_internal_security.txt,SAME_PATH_SHADOW,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
professional_civil_policing,era_6,VANILLA_RETIME_NEW_ID,NONE,law_enforcement;tech_bureaucracy;central_archives,policing,law,law_local_police;law_dedicated_police;law_shinsengumi,tech_bureaucracy;law_enforcement,professional_civil_policing,TRANSFER_REQUIRED,REPLACE_GATES,tech_bureaucracy;law_enforcement,,,common/laws/00_policing.txt;common/laws/00_internal_security.txt,professional_civil_policing,TRANSFER_TO_NEW_TECH,Frozen/local and direct civil-policing responsibilities.,common/laws/00_policing.txt;common/laws/00_internal_security.txt,common/laws/00_policing.txt;common/laws/00_internal_security.txt,SAME_PATH_SHADOW,Frozen/local and direct civil-policing responsibilities.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv,,
periodical_print_networks,era_1,VANILLA_SPLIT,NONE,mass_communication,free_speech,law,law_censorship,law_enforcement,periodical_print_networks,WRONG_TECH_TARGET,REPLACE_GATE,law_enforcement,,,common/laws/00_free_speech.txt,periodical_print_networks,TRANSFER_TO_NEW_TECH,Press/censorship role is frozen on periodical networks.,common/laws/00_free_speech.txt,common/laws/00_free_speech.txt,SAME_PATH_SHADOW,Press/censorship role is frozen on periodical networks.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9 + effective HEAD,,
professional_civil_policing,era_6,VANILLA_RETIME_NEW_ID,NONE,law_enforcement;tech_bureaucracy;central_archives,internal_security,law,law_national_guard,law_enforcement,professional_civil_policing,DEFER_TECH6C,DEFER,law_enforcement,,,common/laws/00_internal_security.txt,professional_civil_policing,DEFER_TO_OTHER_SYSTEM,National Guard needs military review.,common/laws/00_internal_security.txt,common/laws/00_internal_security.txt,DEFER,National Guard needs military review.,scope TECH6C,,
codified_practical_knowledge,era_3,VANILLA_SPLIT,NONE,rationalism,church_state,law,law_freedom_of_conscience,rationalism,codified_practical_knowledge,TRANSFER_REQUIRED,REPLACE_GATE,rationalism,,,common/laws/00_church_and_state.txt,codified_practical_knowledge,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/laws/00_church_and_state.txt,common/laws/00_church_and_state.txt,SAME_PATH_SHADOW,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
codified_practical_knowledge,era_3,VANILLA_SPLIT,NONE,rationalism,journal_entry,journal_entry,je_romanticism,rationalism,codified_practical_knowledge,TRANSFER_REQUIRED,REPLACE_GATE,rationalism,,,common/journal_entries/00_art_jes.txt,codified_practical_knowledge,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/journal_entries/00_art_jes.txt,common/journal_entries/00_art_jes.txt,EXISTING_MOD_FILE,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
scientific_metrology,era_4,VANILLA_SPLIT,NONE,currency_standards,tax_law,law,law_per_capita_based_taxation,currency_standards,scientific_metrology,TRANSFER_REQUIRED,REPLACE_GATE,currency_standards,,,common/laws/00_taxation.txt,scientific_metrology,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/laws/00_taxation.txt,common/laws/00_taxation.txt,SAME_PATH_SHADOW,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
scientific_metrology,era_4,VANILLA_SPLIT,NONE,currency_standards,events,event,french_revolution_mod_events.14;french_revolution_mod_events.18,currency_standards,scientific_metrology,STALE_ALIAS_REFERENCE,REPLACE_GRANTED_TECH,currency_standards,,,events/french_revolution_mod_events.txt,scientific_metrology,TRANSFER_TO_NEW_TECH,Events test/grant consumed currency_standards.,events/french_revolution_mod_events.txt,events/french_revolution_mod_events.txt,EXISTING_MOD_FILE,Events test/grant consumed currency_standards.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9 + effective HEAD,,
