relative_path,object_type,object_id,vanilla_11311_state,old_steam_state,current_steam_state,fork_current_state,steam_delta_type,steam_change_classification,new_or_updated_shadow,same_object_fork_collision,tech_tree_collision,vanilla_11311_collision,tree_requirement_collision,fork_status,proposed_action,exact_future_path,evidence,notes
events/japan_events/japan_religion_events.txt,FILE,,PRESENT:174f08d34c30a5a5b619864458bc2bff,PRESENT:174f08d34c30a5a5b619864458bc2bff,ABSENT,ABSENT,REMOVED,STEAM_SHADOW_ARCHITECTURE_CHANGE,REMOVED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; upstream removal is already reflected by absence in fork.,events/japan_events/japan_religion_events.txt,XXH3 old=174f08d34c30a5a5b619864458bc2bff; current=ABSENT; fork=ABSENT; vanilla=174f08d34c30a5a5b619864458bc2bff.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/japan_events/ryukyu_rivalry_events.txt,FILE,,PRESENT:f0e88f50a49698b3cae13b9ad633c6d3,PRESENT:f0e88f50a49698b3cae13b9ad633c6d3,PRESENT:b5b190e7b95fbd8e5b9b2802e9ec12f3,PRESENT:b5b190e7b95fbd8e5b9b2802e9ec12f3,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/japan_events/ryukyu_rivalry_events.txt,XXH3 old=f0e88f50a49698b3cae13b9ad633c6d3; current=b5b190e7b95fbd8e5b9b2802e9ec12f3; fork=b5b190e7b95fbd8e5b9b2802e9ec12f3; vanilla=f0e88f50a49698b3cae13b9ad633c6d3.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/karl_marx_events.txt,FILE,,PRESENT:2a67b1e84773c14627805e21a57e058b,PRESENT:2a67b1e84773c14627805e21a57e058b,PRESENT:3d7d251b2a9852a18de0305ea4f2e91f,PRESENT:3d7d251b2a9852a18de0305ea4f2e91f,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/karl_marx_events.txt,XXH3 old=2a67b1e84773c14627805e21a57e058b; current=3d7d251b2a9852a18de0305ea4f2e91f; fork=3d7d251b2a9852a18de0305ea4f2e91f; vanilla=2a67b1e84773c14627805e21a57e058b.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/krakatoa_events.txt,FILE,,PRESENT:8394415badd52ce184d6742f47f3b41d,PRESENT:8394415badd52ce184d6742f47f3b41d,PRESENT:6603ec48766bee8e30cf8b5fecfa1775,PRESENT:132e59e536d6da448418a27e0eb4ae48,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,events/krakatoa_events.txt,XXH3 old=8394415badd52ce184d6742f47f3b41d; current=6603ec48766bee8e30cf8b5fecfa1775; fork=132e59e536d6da448418a27e0eb4ae48; vanilla=8394415badd52ce184d6742f47f3b41d.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/anarchy_law.txt,FILE,,PRESENT:6eacffb6080878285d690fded6f837fb,PRESENT:6eacffb6080878285d690fded6f837fb,PRESENT:3762ac67c9008cdc7d2b02d639034473,PRESENT:3762ac67c9008cdc7d2b02d639034473,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/anarchy_law.txt,XXH3 old=6eacffb6080878285d690fded6f837fb; current=3762ac67c9008cdc7d2b02d639034473; fork=3762ac67c9008cdc7d2b02d639034473; vanilla=6eacffb6080878285d690fded6f837fb.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/anti_state_religion_law_events.txt,FILE,,PRESENT:e6ec4d97cb43eb24754d25fab9c5b9db,PRESENT:e6ec4d97cb43eb24754d25fab9c5b9db,PRESENT:a9ec44d42dd3658ebe9abc4bb8d0ce18,PRESENT:a9ec44d42dd3658ebe9abc4bb8d0ce18,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/anti_state_religion_law_events.txt,XXH3 old=e6ec4d97cb43eb24754d25fab9c5b9db; current=a9ec44d42dd3658ebe9abc4bb8d0ce18; fork=a9ec44d42dd3658ebe9abc4bb8d0ce18; vanilla=e6ec4d97cb43eb24754d25fab9c5b9db.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/citizenship_laws.txt,FILE,,PRESENT:f36f06f2d52ff9390c18d5e201a4243e,PRESENT:f36f06f2d52ff9390c18d5e201a4243e,PRESENT:4cc4baeb6bb21eee8b559731a867989d,PRESENT:4cc4baeb6bb21eee8b559731a867989d,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/citizenship_laws.txt,XXH3 old=f36f06f2d52ff9390c18d5e201a4243e; current=4cc4baeb6bb21eee8b559731a867989d; fork=4cc4baeb6bb21eee8b559731a867989d; vanilla=f36f06f2d52ff9390c18d5e201a4243e.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/colonization_laws.txt,FILE,,PRESENT:26fb8ba1f22135a940d60d2709986a25,PRESENT:26fb8ba1f22135a940d60d2709986a25,PRESENT:df576db1b28b2298f9c61cfa780d3851,PRESENT:df576db1b28b2298f9c61cfa780d3851,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/colonization_laws.txt,XXH3 old=26fb8ba1f22135a940d60d2709986a25; current=df576db1b28b2298f9c61cfa780d3851; fork=df576db1b28b2298f9c61cfa780d3851; vanilla=26fb8ba1f22135a940d60d2709986a25.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/corporate_state_events.txt,FILE,,PRESENT:558af869c5d203a34d784e9d364b44a5,PRESENT:558af869c5d203a34d784e9d364b44a5,PRESENT:0dcd4927ce86b96d29dae4ad7f00e7ff,PRESENT:0dcd4927ce86b96d29dae4ad7f00e7ff,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/corporate_state_events.txt,XXH3 old=558af869c5d203a34d784e9d364b44a5; current=0dcd4927ce86b96d29dae4ad7f00e7ff; fork=0dcd4927ce86b96d29dae4ad7f00e7ff; vanilla=558af869c5d203a34d784e9d364b44a5.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/distribution_of_power_laws.txt,FILE,,PRESENT:4eb8f3c5c79375c3d3f505c3d259f0f7,PRESENT:4eb8f3c5c79375c3d3f505c3d259f0f7,PRESENT:db937dafb07425bc32ed3e3bf4379b23,PRESENT:db937dafb07425bc32ed3e3bf4379b23,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/distribution_of_power_laws.txt,XXH3 old=4eb8f3c5c79375c3d3f505c3d259f0f7; current=db937dafb07425bc32ed3e3bf4379b23; fork=db937dafb07425bc32ed3e3bf4379b23; vanilla=4eb8f3c5c79375c3d3f505c3d259f0f7.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/free_speech_laws.txt,FILE,,PRESENT:30910122b26d83e9326939f9b80084de,PRESENT:30910122b26d83e9326939f9b80084de,PRESENT:93de9d300a7bc12094554ad32b3237a6,PRESENT:93de9d300a7bc12094554ad32b3237a6,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/free_speech_laws.txt,XXH3 old=30910122b26d83e9326939f9b80084de; current=93de9d300a7bc12094554ad32b3237a6; fork=93de9d300a7bc12094554ad32b3237a6; vanilla=30910122b26d83e9326939f9b80084de.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/internal_security_events.txt,FILE,,PRESENT:caa2afebf5b61c9ed83e0a5f36661b97,PRESENT:caa2afebf5b61c9ed83e0a5f36661b97,PRESENT:a75a693dc7ebd55b0f7e015d4cbe6fb0,PRESENT:a75a693dc7ebd55b0f7e015d4cbe6fb0,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/internal_security_events.txt,XXH3 old=caa2afebf5b61c9ed83e0a5f36661b97; current=a75a693dc7ebd55b0f7e015d4cbe6fb0; fork=a75a693dc7ebd55b0f7e015d4cbe6fb0; vanilla=caa2afebf5b61c9ed83e0a5f36661b97.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/isolationism_law.txt,FILE,,PRESENT:95aa1b044d13866f61bee428e091878f,PRESENT:95aa1b044d13866f61bee428e091878f,PRESENT:5ea88bcf2758f73ed67d95da3da6fbd1,PRESENT:5ea88bcf2758f73ed67d95da3da6fbd1,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/isolationism_law.txt,XXH3 old=95aa1b044d13866f61bee428e091878f; current=5ea88bcf2758f73ed67d95da3da6fbd1; fork=5ea88bcf2758f73ed67d95da3da6fbd1; vanilla=95aa1b044d13866f61bee428e091878f.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/labor_rights_laws.txt,FILE,,PRESENT:604b36a2cc44e47088fc623e1f90841b,PRESENT:604b36a2cc44e47088fc623e1f90841b,PRESENT:881083e178a3aac4a8cd8aa24e9efa71,PRESENT:881083e178a3aac4a8cd8aa24e9efa71,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/labor_rights_laws.txt,XXH3 old=604b36a2cc44e47088fc623e1f90841b; current=881083e178a3aac4a8cd8aa24e9efa71; fork=881083e178a3aac4a8cd8aa24e9efa71; vanilla=604b36a2cc44e47088fc623e1f90841b.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/law_events_01.txt,FILE,,PRESENT:085f06768b7e00f6300b78ff405092e9,PRESENT:085f06768b7e00f6300b78ff405092e9,PRESENT:1ff182de5e366877b9232c709c913198,PRESENT:1ff182de5e366877b9232c709c913198,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/law_events_01.txt,XXH3 old=085f06768b7e00f6300b78ff405092e9; current=1ff182de5e366877b9232c709c913198; fork=1ff182de5e366877b9232c709c913198; vanilla=085f06768b7e00f6300b78ff405092e9.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/laws_police.txt,FILE,,PRESENT:20be2054a57a7269601f62d28968acf7,PRESENT:20be2054a57a7269601f62d28968acf7,PRESENT:b26c89c0abfe122b53f8cf4a9ff5a73d,PRESENT:b26c89c0abfe122b53f8cf4a9ff5a73d,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/laws_police.txt,XXH3 old=20be2054a57a7269601f62d28968acf7; current=b26c89c0abfe122b53f8cf4a9ff5a73d; fork=b26c89c0abfe122b53f8cf4a9ff5a73d; vanilla=20be2054a57a7269601f62d28968acf7.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/migration_laws.txt,FILE,,PRESENT:c267f55badb3419fc75fba15a6eeda2d,PRESENT:c267f55badb3419fc75fba15a6eeda2d,PRESENT:d826ce8b751e3af991212e83ab2f83b1,PRESENT:d826ce8b751e3af991212e83ab2f83b1,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/migration_laws.txt,XXH3 old=c267f55badb3419fc75fba15a6eeda2d; current=d826ce8b751e3af991212e83ab2f83b1; fork=d826ce8b751e3af991212e83ab2f83b1; vanilla=c267f55badb3419fc75fba15a6eeda2d.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/monarchy_laws.txt,FILE,,PRESENT:d591a54fb069fe67ed293eee9b470965,PRESENT:d591a54fb069fe67ed293eee9b470965,PRESENT:9ed11b9574b30ab18ef22a0265e256e0,PRESENT:9ed11b9574b30ab18ef22a0265e256e0,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/monarchy_laws.txt,XXH3 old=d591a54fb069fe67ed293eee9b470965; current=9ed11b9574b30ab18ef22a0265e256e0; fork=9ed11b9574b30ab18ef22a0265e256e0; vanilla=d591a54fb069fe67ed293eee9b470965.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/single_party_state_laws.txt,FILE,,PRESENT:69e023d750289686fcfa43b8435eaa96,PRESENT:69e023d750289686fcfa43b8435eaa96,PRESENT:494f1caa4d489a117a9265e39e5a0b30,PRESENT:494f1caa4d489a117a9265e39e5a0b30,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/single_party_state_laws.txt,XXH3 old=69e023d750289686fcfa43b8435eaa96; current=494f1caa4d489a117a9265e39e5a0b30; fork=494f1caa4d489a117a9265e39e5a0b30; vanilla=69e023d750289686fcfa43b8435eaa96.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/state_atheism.txt,FILE,,PRESENT:8acaaed0604d189687da4764a912394a,PRESENT:8acaaed0604d189687da4764a912394a,PRESENT:7bf6b87fb75df760b24d8015c94b967c,PRESENT:7bf6b87fb75df760b24d8015c94b967c,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/state_atheism.txt,XXH3 old=8acaaed0604d189687da4764a912394a; current=7bf6b87fb75df760b24d8015c94b967c; fork=7bf6b87fb75df760b24d8015c94b967c; vanilla=8acaaed0604d189687da4764a912394a.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/tax_laws.txt,FILE,,PRESENT:95e7076405d78c0edd8ce5eb4acd1a16,PRESENT:95e7076405d78c0edd8ce5eb4acd1a16,PRESENT:f5c118e1bd5a91e031c75d38c4520f8b,PRESENT:f5c118e1bd5a91e031c75d38c4520f8b,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/tax_laws.txt,XXH3 old=95e7076405d78c0edd8ce5eb4acd1a16; current=f5c118e1bd5a91e031c75d38c4520f8b; fork=f5c118e1bd5a91e031c75d38c4520f8b; vanilla=95e7076405d78c0edd8ce5eb4acd1a16.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/technocracy_law.txt,FILE,,PRESENT:9b2d3a0f3d91f00cd896dd231a8d7ad2,PRESENT:9b2d3a0f3d91f00cd896dd231a8d7ad2,PRESENT:782105e59a44fd205d3b03aab7cd4270,PRESENT:782105e59a44fd205d3b03aab7cd4270,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/technocracy_law.txt,XXH3 old=9b2d3a0f3d91f00cd896dd231a8d7ad2; current=782105e59a44fd205d3b03aab7cd4270; fork=782105e59a44fd205d3b03aab7cd4270; vanilla=9b2d3a0f3d91f00cd896dd231a8d7ad2.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/law_events/welfare_laws_events.txt,FILE,,PRESENT:e2105b120ded8497d3a621630d548a36,PRESENT:e2105b120ded8497d3a621630d548a36,PRESENT:b2e191b2a791797b7754ca71a9639d56,PRESENT:b2e191b2a791797b7754ca71a9639d56,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/law_events/welfare_laws_events.txt,XXH3 old=e2105b120ded8497d3a621630d548a36; current=b2e191b2a791797b7754ca71a9639d56; fork=b2e191b2a791797b7754ca71a9639d56; vanilla=e2105b120ded8497d3a621630d548a36.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/major_railways.txt,FILE,,PRESENT:13ec84f6621babbdaef615a8ae0a445d,PRESENT:13ec84f6621babbdaef615a8ae0a445d,PRESENT:8ff8bbba2c191d182e4d32af4c5d71fe,PRESENT:81c0ccd62cd76851721436ed5c38b98e,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,events/major_railways.txt,XXH3 old=13ec84f6621babbdaef615a8ae0a445d; current=8ff8bbba2c191d182e4d32af4c5d71fe; fork=81c0ccd62cd76851721436ed5c38b98e; vanilla=13ec84f6621babbdaef615a8ae0a445d.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/manifest_destiny_events.txt,FILE,,PRESENT:be802d782c12751153b95fbf4d765544,PRESENT:be802d782c12751153b95fbf4d765544,PRESENT:c901f8ca04690623468fdabacfeeb978,PRESENT:87b58da43de487688779b18f453354d5,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,events/manifest_destiny_events.txt,XXH3 old=be802d782c12751153b95fbf4d765544; current=c901f8ca04690623468fdabacfeeb978; fork=87b58da43de487688779b18f453354d5; vanilla=be802d782c12751153b95fbf4d765544.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/meiji_restoration.txt,FILE,,PRESENT:d8b8ba5889aa1d9e05251d20fa9ad63b,PRESENT:d8b8ba5889aa1d9e05251d20fa9ad63b,PRESENT:d6702c436326b4efd71685203fdb5586,PRESENT:d6702c436326b4efd71685203fdb5586,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/meiji_restoration.txt,XXH3 old=d8b8ba5889aa1d9e05251d20fa9ad63b; current=d6702c436326b4efd71685203fdb5586; fork=d6702c436326b4efd71685203fdb5586; vanilla=d8b8ba5889aa1d9e05251d20fa9ad63b.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/misc_unifications.txt,FILE,,PRESENT:c337aba58a8d4b8d6b6e959a0a02d635,PRESENT:c337aba58a8d4b8d6b6e959a0a02d635,PRESENT:6fe783ddd602b7ac08783e4f379e3be5,PRESENT:c481fc48feaf336bcc2ddc7ccf2ee6be,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,events/misc_unifications.txt,XXH3 old=c337aba58a8d4b8d6b6e959a0a02d635; current=6fe783ddd602b7ac08783e4f379e3be5; fork=c481fc48feaf336bcc2ddc7ccf2ee6be; vanilla=c337aba58a8d4b8d6b6e959a0a02d635.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/movement_events.txt,FILE,,PRESENT:2dfa73d05347a1671526d3cc39b7eca0,PRESENT:2dfa73d05347a1671526d3cc39b7eca0,PRESENT:22cd8d05bc2a68d4468a4ce98b91dee7,PRESENT:22cd8d05bc2a68d4468a4ce98b91dee7,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/movement_events.txt,XXH3 old=2dfa73d05347a1671526d3cc39b7eca0; current=22cd8d05bc2a68d4468a4ce98b91dee7; fork=22cd8d05bc2a68d4468a4ce98b91dee7; vanilla=2dfa73d05347a1671526d3cc39b7eca0.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/native_resettlement.txt,FILE,,PRESENT:1222f1ad5277d00446b47d2cf148e319,PRESENT:1222f1ad5277d00446b47d2cf148e319,ABSENT,ABSENT,REMOVED,STEAM_SHADOW_ARCHITECTURE_CHANGE,REMOVED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; upstream removal is already reflected by absence in fork.,events/native_resettlement.txt,XXH3 old=1222f1ad5277d00446b47d2cf148e319; current=ABSENT; fork=ABSENT; vanilla=1222f1ad5277d00446b47d2cf148e319.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/neighbor_events.txt,FILE,,PRESENT:6eff3d0e2fcb2d43f60f5cdbbbf51c81,PRESENT:6eff3d0e2fcb2d43f60f5cdbbbf51c81,PRESENT:9e688ef9080f525f273b5d8ec7fc7ad0,PRESENT:9e688ef9080f525f273b5d8ec7fc7ad0,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/neighbor_events.txt,XXH3 old=6eff3d0e2fcb2d43f60f5cdbbbf51c81; current=9e688ef9080f525f273b5d8ec7fc7ad0; fork=9e688ef9080f525f273b5d8ec7fc7ad0; vanilla=6eff3d0e2fcb2d43f60f5cdbbbf51c81.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/new_imperialism_events_mod.txt,FILE,,ABSENT,PRESENT:b23683fc1d88717c49f27cdb4e59d723,PRESENT:3ea55d5c43799e5575fe70d621e99cf0,PRESENT:a71d92e8c28c61b292395e15ecdbf56d,MODIFIED,STEAM_UNKNOWN_INTENT,,FILE_SCOPE_REVIEW,NO,NO,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,events/new_imperialism_events_mod.txt,XXH3 old=b23683fc1d88717c49f27cdb4e59d723; current=3ea55d5c43799e5575fe70d621e99cf0; fork=a71d92e8c28c61b292395e15ecdbf56d; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/nihilism.txt,FILE,,PRESENT:e8321061a6b4289665f5eda1619544b9,PRESENT:e8321061a6b4289665f5eda1619544b9,PRESENT:7b5be15ea2fe6bb7568da5e3356ac074,PRESENT:7b5be15ea2fe6bb7568da5e3356ac074,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/nihilism.txt,XXH3 old=e8321061a6b4289665f5eda1619544b9; current=7b5be15ea2fe6bb7568da5e3356ac074; fork=7b5be15ea2fe6bb7568da5e3356ac074; vanilla=e8321061a6b4289665f5eda1619544b9.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/obligation_events.txt,FILE,,PRESENT:950352899c215a3448fabfbbd534905f,PRESENT:950352899c215a3448fabfbbd534905f,PRESENT:963938e6a0b65edd48535da3aca58501,PRESENT:963938e6a0b65edd48535da3aca58501,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/obligation_events.txt,XXH3 old=950352899c215a3448fabfbbd534905f; current=963938e6a0b65edd48535da3aca58501; fork=963938e6a0b65edd48535da3aca58501; vanilla=950352899c215a3448fabfbbd534905f.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/oil_rush_events.txt,FILE,,PRESENT:046a243a0a44d38d0b01aa3e0c343ff6,PRESENT:046a243a0a44d38d0b01aa3e0c343ff6,PRESENT:82b8c99b88bfffd96245d2b4a62ecc38,PRESENT:82b8c99b88bfffd96245d2b4a62ecc38,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/oil_rush_events.txt,XXH3 old=046a243a0a44d38d0b01aa3e0c343ff6; current=82b8c99b88bfffd96245d2b4a62ecc38; fork=82b8c99b88bfffd96245d2b4a62ecc38; vanilla=046a243a0a44d38d0b01aa3e0c343ff6.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/opium_events.txt,FILE,,PRESENT:402fcbbed352f335c29ab1f4c0588466,PRESENT:402fcbbed352f335c29ab1f4c0588466,PRESENT:d6205c3ead7d1318aa0bea0d6a357779,PRESENT:d6205c3ead7d1318aa0bea0d6a357779,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/opium_events.txt,XXH3 old=402fcbbed352f335c29ab1f4c0588466; current=d6205c3ead7d1318aa0bea0d6a357779; fork=d6205c3ead7d1318aa0bea0d6a357779; vanilla=402fcbbed352f335c29ab1f4c0588466.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/opium_wars_events.txt,FILE,,PRESENT:459d2f84e251d66713a9af444a64feb0,PRESENT:459d2f84e251d66713a9af444a64feb0,PRESENT:66b183146f1814d8ef1d59ecfe2f4d24,PRESENT:66b183146f1814d8ef1d59ecfe2f4d24,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/opium_wars_events.txt,XXH3 old=459d2f84e251d66713a9af444a64feb0; current=66b183146f1814d8ef1d59ecfe2f4d24; fork=66b183146f1814d8ef1d59ecfe2f4d24; vanilla=459d2f84e251d66713a9af444a64feb0.,Exact temporal comparison against local 2.3.0.1 snapshot.
