index,hidden_tech_id,grant_type,country_tag,country_name,tier_effect,source_file,effective_layer,current_grant,hidden_tech_era,tech6b3e_recommended_successor,successor_era,other_visible_starting_techs,historical_fit_1776,runtime_effect_if_alias_retained,duplicate_or_redundant,recommended_action,recommended_target_tech,recommended_target_era,confidence,human_review_required,historical_rationale,gameplay_rationale,source_evidence,notes
168,line_infantry,DIRECT_COUNTRY,POR,Portugal,,common/history/countries/por - portugal.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Portugal grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
169,line_infantry,DIRECT_COUNTRY,PRU,Prussia,,common/history/countries/pru - prussia.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Prussia grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
170,line_infantry,DIRECT_COUNTRY,QUE,Quebec,,common/history/countries/que - quebec.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=8,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Quebec grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
171,line_infantry,DIRECT_COUNTRY,RUS,Russia,,common/history/countries/rus - russia.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=4,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Russia grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
172,line_infantry,DIRECT_COUNTRY,SPA,Spain,,common/history/countries/spa - spain.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=6,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Spain grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
173,line_infantry,DIRECT_COUNTRY,SWE,Sweden,,common/history/countries/swe - sweden.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Sweden grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
174,line_infantry,DIRECT_COUNTRY,TRS,Transylvania,,common/history/countries/trs - transylvania.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=6,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Transylvania grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
175,line_infantry,DIRECT_COUNTRY,USA,Usa,,common/history/countries/usa - usa.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=6,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Usa grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
176,line_infantry,DIRECT_COUNTRY,VEN,Venetia,,common/history/countries/ven - venetia.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Venetia grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
177,line_infantry,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> line_infantry; occurrences=1; lines=62,era_7,regulated_small_arms,era_2,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,Tier 3: The explicit old unit capability now belongs to regulated_small_arms. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,H6;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
178,mandatory_service,DIRECT_COUNTRY,BUR,Burma,,common/history/countries/bur - burma.txt,mod,add_technology_researched -> mandatory_service; occurrences=1; lines=7,era_7,corps_organization,era_5,shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,HIGH,NO,The Burma grant reflects later reserve/conscription organization rather than a defensible 1776 corps system.,Do not replace it with era-5 corps_organization or an unrelated tactical node.,H4;B3E,OLD_VANILLA_ROLE=conscription and reserve organization
179,mandatory_service,DIRECT_COUNTRY,GBR,Great Britain,,common/history/countries/gbr - great britain.txt,mod,add_technology_researched -> mandatory_service; occurrences=1; lines=14,era_7,corps_organization,era_5,colonization;distillation;international_relations;romanticism;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,HIGH,NO,The Great Britain grant reflects later reserve/conscription organization rather than a defensible 1776 corps system.,Do not replace it with era-5 corps_organization or an unrelated tactical node.,H4;B3E,OLD_VANILLA_ROLE=conscription and reserve organization
180,mandatory_service,DIRECT_COUNTRY,HBC,Hudson Bay Company,,common/history/countries/hbc - hudson bay company.txt,mod,add_technology_researched -> mandatory_service; occurrences=1; lines=7,era_7,corps_organization,era_5,colonization;distillation;international_relations;shaft_mining,UNCERTAIN,NO: no non-starting runtime responsibility remains after TECH6B3F,YES: multiple effective country files initialize the same tag,REMOVE_STARTING_GRANT,,,HIGH,NO,"Two distinct mod files ('hubson' and 'hudson') both initialize HBC, so historical intent cannot be separated safely from the duplicate setup.",Choose the authoritative country file first; then keep one education/arms grant and remove duplicate or anachronistic service grants.,B3F;D2,OLD_VANILLA_ROLE=conscription and reserve organization; START-01: mandatory_service explicitly removed.
181,mandatory_service,DIRECT_COUNTRY,PAN,Panjab,,common/history/countries/pan - panjab.txt,vanilla,add_technology_researched -> mandatory_service; occurrences=1; lines=5,era_7,corps_organization,era_5,distillation;international_relations;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,HIGH,NO,The Panjab grant reflects later reserve/conscription organization rather than a defensible 1776 corps system.,Do not replace it with era-5 corps_organization or an unrelated tactical node.,H4;B3E,OLD_VANILLA_ROLE=conscription and reserve organization
182,mandatory_service,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> mandatory_service; occurrences=1; lines=60,era_7,corps_organization,era_5,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 3: Mass-service organization and corps capacity are post-revolutionary rather than a 1776 baseline. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,H4;D1;B3E,OLD_VANILLA_ROLE=conscription and reserve organization
183,manufacturies,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> manufacturies; occurrences=1; lines=45,era_4,interchangeable_manufacture,era_6,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,organized_textile_production,era_1,MEDIUM,NO,Tier 3: Proto-industrial organized production is appropriate; interchangeable manufacture is not. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=organized proto-industrial production
184,manufacturies,SCRIPTED_TIER,,,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> manufacturies; occurrences=1; lines=87,era_4,interchangeable_manufacture,era_6,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,organized_textile_production,era_1,MEDIUM,NO,Tier 4: Organized craft and textile production is earlier than interchangeable manufacture. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=organized proto-industrial production
185,manufacturies,SCRIPTED_TIER,,,effect_starting_technology_tier_5_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> manufacturies; occurrences=1; lines=116,era_4,interchangeable_manufacture,era_6,shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,organized_textile_production,era_1,MEDIUM,NO,Tier 5: Organized artisanal production is a safer early abstraction. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=organized proto-industrial production
186,mass_communication,DIRECT_COUNTRY,GRE,Greece,,common/history/countries/gre - greece.txt,vanilla,add_technology_researched -> mass_communication; occurrences=1; lines=4,era_7,periodical_print_networks,era_1,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,periodical_print_networks,era_1,MEDIUM,NO,Print and periodical circulation is the period-compatible communication capacity for Greece; mass mechanized circulation is later.,Use the visible era-1 media owner and preserve later mechanized printing progression.,D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=periodical print circulation
187,mass_communication,DIRECT_COUNTRY,PRG,Paraguay,,common/history/countries/prg - paraguay.txt,vanilla_shadowed_by_mod_casefold,add_technology_researched -> mass_communication; occurrences=1; lines=19,era_7,periodical_print_networks,era_1,colonization;distillation;international_relations;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,YES: case-insensitive mod shadow makes this vanilla occurrence inactive,REMOVE_STARTING_GRANT,,,HIGH,NO,The vanilla Paraguay row is shadowed by the mod file whose name differs only by case; it is not an effective 1776 grant on the target Windows installation.,Record the stale provenance but do not implement a change against the inactive vanilla file.,B3E;B3F;D2,CURRENT_GRANT_INACTIVE_UNDER_WINDOWS_CASEFOLD=YES; OLD_VANILLA_ROLE=periodical print circulation
188,mass_communication,DIRECT_COUNTRY,SPC,Carlist Spain,,common/history/countries/spc - carlist spain.txt,vanilla,add_technology_researched -> mass_communication; occurrences=1; lines=11,era_7,periodical_print_networks,era_1,atmospheric_engine;colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining;stock_exchange,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,periodical_print_networks,era_1,MEDIUM,NO,Print and periodical circulation is the period-compatible communication capacity for Carlist Spain; mass mechanized circulation is later.,Use the visible era-1 media owner and preserve later mechanized printing progression.,D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=periodical print circulation
189,military_drill,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> military_drill; occurrences=1; lines=53,era_7,light_infantry_tactics,era_3,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,light_infantry_tactics,era_3,MEDIUM,NO,Tier 3: The visible era-3 tactics node is the closest period-compatible military practice. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular infantry tactics and drill
190,military_drill,SCRIPTED_TIER,,,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> military_drill; occurrences=1; lines=94,era_7,light_infantry_tactics,era_3,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,light_infantry_tactics,era_3,MEDIUM,NO,Tier 4: The era-3 tactics abstraction is compatible with regular 18th-century forces. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular infantry tactics and drill
191,military_drill,SCRIPTED_TIER,,,effect_starting_technology_tier_5_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> military_drill; occurrences=1; lines=122,era_7,light_infantry_tactics,era_3,shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 5: The visible era-3 tactics capacity should be assigned by country at this tier. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,OLD_VANILLA_ROLE=regular infantry tactics and drill
192,napoleonic_warfare,DIRECT_COUNTRY,EGY,Egypt,,common/history/countries/egy - egypt.txt,vanilla,add_technology_researched -> napoleonic_warfare; occurrences=1; lines=5,era_7,corps_organization,era_5,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,HIGH,NO,Napoleonic corps warfare cannot be a starting capability for Egypt on 1776-01-01.,Remove the alias; corps_organization remains an era-5 progression node.,H4;B3E,OLD_VANILLA_ROLE=corps-scale Napoleonic organization
193,napoleonic_warfare,DIRECT_COUNTRY,SPC,Carlist Spain,,common/history/countries/spc - carlist spain.txt,vanilla,add_technology_researched -> napoleonic_warfare; occurrences=1; lines=9,era_7,corps_organization,era_5,atmospheric_engine;colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining;stock_exchange,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,HIGH,NO,Napoleonic corps warfare cannot be a starting capability for Carlist Spain on 1776-01-01.,Remove the alias; corps_organization remains an era-5 progression node.,H4;B3E,OLD_VANILLA_ROLE=corps-scale Napoleonic organization
194,navigation,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> navigation; occurrences=1; lines=55,era_7,marine_chronometry,era_3,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 3: Marine chronometry was specialized and a generic tier also contains landlocked countries. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,OLD_VANILLA_ROLE=scientific maritime navigation
195,navigation,SCRIPTED_TIER,,,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> navigation; occurrences=1; lines=96,era_7,marine_chronometry,era_3,distillation;international_relations;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 4: Marine chronometry and naval navigation are not universal across this tier. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,OLD_VANILLA_ROLE=scientific maritime navigation
196,navigation,SCRIPTED_TIER,,,effect_starting_technology_tier_5_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> navigation; occurrences=1; lines=123,era_7,marine_chronometry,era_3,shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 5: Marine chronometry is neither universal nor required for every centralized polity. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,OLD_VANILLA_ROLE=scientific maritime navigation
197,power_of_the_purse,SCRIPTED_TIER,,,effect_starting_technology_tier_1_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> power_of_the_purse; occurrences=1; lines=17,era_7,state_dockyard_systems,era_1,atmospheric_engine;coke_smelting;commercial_insurance_markets;distillation;enclosed_dock_systems;general_staff;improved_husbandry;institutionalized_public_credit;institutionalized_scientific_exchange;international_relations;mechanical_tools;organized_forestry;organized_textile_production;percussion_cap;periodical_print_networks;railways;scientific_fortification_siegecraft;shaft_mining;stock_exchange;traditional_food_processing;traditional_papermaking,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,YES: add_era_researched = era_1 already supplies the covering visible technology,ALREADY_REPRESENTED_BY_OTHER_STARTING_TECH,state_dockyard_systems,era_1,MEDIUM,NO,"Tier 1: Tier 1 already researches every era-1 node, including state_dockyard_systems. Reference date is strictly 1776-01-01.",Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=state naval finance and dockyard organization
198,prospecting,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> prospecting; occurrences=1; lines=49,era_7,applied_mineralogy,era_3,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,applied_mineralogy,era_3,MEDIUM,NO,Tier 3: Applied mineralogy is a valid mid-18th-century knowledge capacity for this tier. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=applied mineral knowledge
199,prospecting,SCRIPTED_TIER,,,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> prospecting; occurrences=1; lines=91,era_7,applied_mineralogy,era_3,distillation;international_relations;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 4: Applied mineralogy would overstate a very broad tier; assign it directly where evidenced. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,OLD_VANILLA_ROLE=applied mineral knowledge
200,rationalism,DIRECT_COUNTRY,BST,Basuto,,common/history/countries/bst - basuto.txt,vanilla,add_technology_researched -> rationalism; occurrences=1; lines=6,era_7,codified_practical_knowledge,era_3,,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,The direct rationalism grant for Basuto is a coarse vanilla tier correction and lacks sufficient evidence for codified_practical_knowledge at the reference date.,Avoid duplicating or inflating the broad tier-level knowledge architecture.,D1;B3E,OLD_VANILLA_ROLE=codified practical knowledge
201,rationalism,DIRECT_COUNTRY,KAU,Kaurna,,common/history/countries/kau - kaurna.txt,vanilla,add_technology_researched -> rationalism; occurrences=1; lines=4,era_7,codified_practical_knowledge,era_3,,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,The direct rationalism grant for Kaurna is a coarse vanilla tier correction and lacks sufficient evidence for codified_practical_knowledge at the reference date.,Avoid duplicating or inflating the broad tier-level knowledge architecture.,D1;B3E,OLD_VANILLA_ROLE=codified practical knowledge
202,rationalism,DIRECT_COUNTRY,PHL,Philippolis,,common/history/countries/phl - philippolis.txt,mod,add_technology_researched -> rationalism; occurrences=1; lines=6,era_7,codified_practical_knowledge,era_3,,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,The direct rationalism grant for Philippolis is a coarse vanilla tier correction and lacks sufficient evidence for codified_practical_knowledge at the reference date.,Avoid duplicating or inflating the broad tier-level knowledge architecture.,D1;B3E,OLD_VANILLA_ROLE=codified practical knowledge
203,rationalism,DIRECT_COUNTRY,WBL,Waterboersland,,common/history/countries/wbl - waterboersland.txt,mod,add_technology_researched -> rationalism; occurrences=1; lines=6,era_7,codified_practical_knowledge,era_3,,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,The direct rationalism grant for Waterboersland is a coarse vanilla tier correction and lacks sufficient evidence for codified_practical_knowledge at the reference date.,Avoid duplicating or inflating the broad tier-level knowledge architecture.,D1;B3E,OLD_VANILLA_ROLE=codified practical knowledge
204,rationalism,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> rationalism; occurrences=1; lines=66,era_7,codified_practical_knowledge,era_3,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,codified_practical_knowledge,era_3,MEDIUM,NO,Tier 3: Codified practical knowledge preserves the non-ideological knowledge role. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=codified practical knowledge
205,rationalism,SCRIPTED_TIER,,,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> rationalism; occurrences=1; lines=104,era_7,codified_practical_knowledge,era_3,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,codified_practical_knowledge,era_3,MEDIUM,NO,Tier 4: The visible era-3 node preserves practical knowledge without ideological anachronism. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=codified practical knowledge
206,rationalism,SCRIPTED_TIER,,,effect_starting_technology_tier_5_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> rationalism; occurrences=1; lines=127,era_7,codified_practical_knowledge,era_3,shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,codified_practical_knowledge,era_3,MEDIUM,NO,Tier 5: Codified practical knowledge represents established learned and administrative practice. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=codified practical knowledge
