Change_Type,Target,Current_Value,Proposed_Value,Affected_TAG_Count,Affected_TAGs,Reason,Depends_On,Risk,Validation_Required
COUNTRY_TECH_ADD,SWZ:traditional_food_processing,ABSENT,PRESENT,1,SWZ,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TAS:improved_husbandry,PRESENT,ABSENT,1,TAS,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TAS:international_relations,PRESENT,ABSENT,1,TAS,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TBI:traditional_food_processing,ABSENT,PRESENT,1,TBI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TEX:light_infantry_tactics,ABSENT,PRESENT,1,TEX,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TEX:standardized_field_artillery,ABSENT,PRESENT,1,TEX,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TEX:systematic_administrative_statistics,PRESENT,ABSENT,1,TEX,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TEX:traditional_food_processing,ABSENT,PRESENT,1,TEX,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TGI:improved_agricultural_implements,ABSENT,PRESENT,1,TGI,REVIEW arbitré PRESENT : capacité institutionnelle ou productive établie avant le 1er janvier 1776.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TGI:shaft_mining,PRESENT,ABSENT,1,TGI,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TGI:systematic_administrative_statistics,PRESENT,ABSENT,1,TGI,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TGI:traditional_food_processing,ABSENT,PRESENT,1,TGI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TGI:organized_workshops,ABSENT,PRESENT,1,TGI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TGR:distillation,ABSENT,PRESENT,1,TGR,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TGR:improved_agricultural_implements,ABSENT,PRESENT,1,TGR,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TGR:international_relations,ABSENT,PRESENT,1,TGR,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TGR:shaft_mining,PRESENT,ABSENT,1,TGR,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TGR:systematic_administrative_statistics,PRESENT,ABSENT,1,TGR,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TGR:traditional_food_processing,ABSENT,PRESENT,1,TGR,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TGR:organized_workshops,ABSENT,PRESENT,1,TGR,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TGR:variolation_networks,ABSENT,PRESENT,1,TGR,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TIB:codified_practical_knowledge,ABSENT,PRESENT,1,TIB,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TIB:distillation,ABSENT,PRESENT,1,TIB,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TIB:international_relations,ABSENT,PRESENT,1,TIB,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TIB:traditional_food_processing,ABSENT,PRESENT,1,TIB,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TID:shaft_mining,PRESENT,ABSENT,1,TID,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TID:systematic_administrative_statistics,PRESENT,ABSENT,1,TID,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TIP:sugar_refining,ABSENT,PRESENT,1,TIP,REVIEW arbitré PRESENT pour la capacité traditionnelle; les PM modernes attachés au nœud restent un bloqueur de classification.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TKE:improved_agricultural_implements,ABSENT,PRESENT,1,TKE,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TKE:international_relations,ABSENT,PRESENT,1,TKE,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TKE:organized_textile_production,ABSENT,PRESENT,1,TKE,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TKE:traditional_food_processing,ABSENT,PRESENT,1,TKE,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TKE:organized_workshops,ABSENT,PRESENT,1,TKE,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TMN:improved_agricultural_implements,ABSENT,PRESENT,1,TMN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TMN:organized_textile_production,ABSENT,PRESENT,1,TMN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TMN:traditional_food_processing,ABSENT,PRESENT,1,TMN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TMN:organized_workshops,ABSENT,PRESENT,1,TMN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TNG:scientific_naval_architecture,ABSENT,PRESENT,1,TNG,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRA:advanced_crop_rotations,ABSENT,PRESENT,1,TRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRA:codified_practical_knowledge,ABSENT,PRESENT,1,TRA,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRA:improved_agricultural_implements,ABSENT,PRESENT,1,TRA,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRA:permanent_engineer_services,ABSENT,PRESENT,1,TRA,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRA:sugar_refining,ABSENT,PRESENT,1,TRA,REVIEW arbitré PRESENT pour la capacité traditionnelle; les PM modernes attachés au nœud restent un bloqueur de classification.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRA:traditional_food_processing,ABSENT,PRESENT,1,TRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRA:organized_workshops,ABSENT,PRESENT,1,TRA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRI:codified_practical_knowledge,ABSENT,PRESENT,1,TRI,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRI:distillation,ABSENT,PRESENT,1,TRI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRI:improved_agricultural_implements,ABSENT,PRESENT,1,TRI,REVIEW arbitré PRESENT : capacité institutionnelle ou productive établie avant le 1er janvier 1776.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRI:institutionalized_scientific_exchange,ABSENT,PRESENT,1,TRI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRI:organized_elementary_schooling,ABSENT,PRESENT,1,TRI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TRI:shaft_mining,PRESENT,ABSENT,1,TRI,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRI:standardized_field_artillery,ABSENT,PRESENT,1,TRI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TRI:systematic_administrative_statistics,PRESENT,ABSENT,1,TRI,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRI:traditional_food_processing,ABSENT,PRESENT,1,TRI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRI:organized_workshops,ABSENT,PRESENT,1,TRI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRI:traditional_glassmaking,ABSENT,PRESENT,1,TRI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRI:variolation_networks,ABSENT,PRESENT,1,TRI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TRN:distillation,PRESENT,ABSENT,1,TRN,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TRN:organized_textile_production,PRESENT,ABSENT,1,TRN,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRS:applied_mineralogy,ABSENT,PRESENT,1,TRS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRS:armament_standardization_inspection,ABSENT,PRESENT,1,TRS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRS:codified_practical_knowledge,ABSENT,PRESENT,1,TRS,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRS:permanent_engineer_services,ABSENT,PRESENT,1,TRS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TRS:systematic_legal_codification,PRESENT,ABSENT,1,TRS,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRS:traditional_food_processing,ABSENT,PRESENT,1,TRS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRS:organized_workshops,ABSENT,PRESENT,1,TRS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TRS:traditional_glassmaking,ABSENT,PRESENT,1,TRS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TSW:improved_agricultural_implements,ABSENT,PRESENT,1,TSW,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TSW:traditional_food_processing,ABSENT,PRESENT,1,TSW,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUA:improved_agricultural_implements,ABSENT,PRESENT,1,TUA,REVIEW arbitré PRESENT : capacité institutionnelle ou productive établie avant le 1er janvier 1776.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUA:organized_textile_production,ABSENT,PRESENT,1,TUA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUA:traditional_food_processing,ABSENT,PRESENT,1,TUA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUA:organized_workshops,ABSENT,PRESENT,1,TUA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUG:improved_agricultural_implements,ABSENT,PRESENT,1,TUG,REVIEW arbitré PRESENT : capacité institutionnelle ou productive établie avant le 1er janvier 1776.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUG:organized_textile_production,ABSENT,PRESENT,1,TUG,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUG:traditional_food_processing,ABSENT,PRESENT,1,TUG,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUG:organized_workshops,ABSENT,PRESENT,1,TUG,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:codified_practical_knowledge,ABSENT,PRESENT,1,TUN,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:distillation,ABSENT,PRESENT,1,TUN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:improved_agricultural_implements,ABSENT,PRESENT,1,TUN,REVIEW arbitré PRESENT : capacité institutionnelle ou productive établie avant le 1er janvier 1776.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:institutionalized_scientific_exchange,ABSENT,PRESENT,1,TUN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:medical_degrees,ABSENT,PRESENT,1,TUN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:organized_elementary_schooling,ABSENT,PRESENT,1,TUN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:standardized_field_artillery,ABSENT,PRESENT,1,TUN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,TUN:systematic_administrative_statistics,PRESENT,ABSENT,1,TUN,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:traditional_food_processing,ABSENT,PRESENT,1,TUN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:organized_workshops,ABSENT,PRESENT,1,TUN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:traditional_glassmaking,ABSENT,PRESENT,1,TUN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUN:variolation_networks,ABSENT,PRESENT,1,TUN,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUR:codified_practical_knowledge,ABSENT,PRESENT,1,TUR,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUR:institutionalized_public_credit,ABSENT,PRESENT,1,TUR,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUR:medical_degrees,ABSENT,PRESENT,1,TUR,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUR:organized_workshops,ABSENT,PRESENT,1,TUR,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUR:traditional_glassmaking,ABSENT,PRESENT,1,TUR,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:codified_practical_knowledge,ABSENT,PRESENT,1,TUS,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:enclosed_dock_systems,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:improved_agricultural_implements,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:industrial_ceramics,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:institutionalized_scientific_exchange,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:medical_degrees,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:periodical_print_networks,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:political_economy,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:sugar_refining,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:traditional_food_processing,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:organized_workshops,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:traditional_glassmaking,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:traditional_papermaking,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:turnpike_road_networks,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,TUS:variolation_networks,ABSENT,PRESENT,1,TUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,UBD:advanced_crop_rotations,ABSENT,PRESENT,1,UBD,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,UBD:codified_practical_knowledge,ABSENT,PRESENT,1,UBD,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,UBD:improved_agricultural_implements,ABSENT,PRESENT,1,UBD,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,UBD:industrial_ceramics,ABSENT,PRESENT,1,UBD,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,UBD:institutionalized_scientific_exchange,ABSENT,PRESENT,1,UBD,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,UBD:military_topographic_surveying,ABSENT,PRESENT,1,UBD,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,UBD:organized_elementary_schooling,ABSENT,PRESENT,1,UBD,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,UBD:organized_forestry,PRESENT,ABSENT,1,UBD,"REVIEW arbitré ABSENT selon le seuil strict du nœud : gestion forestière rationalisée ou manufacture de meubles, non simple coupe/travail artisanal.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,UBD:permanent_engineer_services,ABSENT,PRESENT,1,UBD,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,UBD:political_economy,ABSENT,PRESENT,1,UBD,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
