TAG,Country,Region,Subregion,Current_Tier,Tier_Action,Recommended_Tier,Technology_ID,Current_Status,Decision,Confidence,Historical_Status,Prerequisite_Note,Gameplay_Note,Reason,Source_1,Source_2
OMA,Oman,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Oman / Mascate,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,urbanization,TIER,KEEP,HIGH,ABSTRACT,Nœud/alias de compatibilité; ne pas l’interpréter comme une urbanisation industrielle du XIXe siècle.,"society, era_7, classe E; déblocages: bâtiment:building_construction_sector, bâtiment:building_urban_center.",Le nœud est explicitement signalé comme exception de compatibilité dans le CSV; le conserver évite de confondre architecture de l’arbre et capacité historique.,https://www.cambridge.org/core/journals/journal-of-the-royal-asiatic-society/article/arabians-for-guns-wahhabi-matchlocks-world-trade-and-the-rise-of-the-first-saudi-state/3606B23BB80F31DF6FF46C8ACC0BE651,https://www.cambridge.org/core/journals/itinerario/article/tolerated-terror-rahmah-bin-jabir-and-the-age-of-revolutions-in-the-gulf-17601830/4C332006F7B0981A66C3728281C458F9
OMA,Oman,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Oman / Mascate,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,state_dockyard_systems,ABSENT,REVIEW,MEDIUM,SECTORAL,Pas de prérequis direct.,"military, era_1, classe A; déblocages: bâtiment:building_naval_administration, bâtiment:building_shipyard.","Oman est une puissance maritime et dispose de savoir-faire navals, mais les sources réunies ne suffisent pas à prouver au 1er janvier 1776 une administration de chantier d’État aussi institutionnalisée que le nœud gameplay.",https://www.cambridge.org/core/journals/itinerario/article/tolerated-terror-rahmah-bin-jabir-and-the-age-of-revolutions-in-the-gulf-17601830/4C332006F7B0981A66C3728281C458F9,https://www.cambridge.org/core/journals/journal-of-the-royal-asiatic-society/article/arabians-for-guns-wahhabi-matchlocks-world-trade-and-the-rise-of-the-first-saudi-state/3606B23BB80F31DF6FF46C8ACC0BE651
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,regulated_small_arms,TIER,REMOVE,HIGH,ABSENT,L’enfant est injustifié: les corps permanents d’infanterie à armes à feu et artillerie des khanats apparaissent surtout au début/milieu du XIXe siècle.,"military, era_2, classe A; déblocages: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry.",Les armes à feu existaient mais restaient limitées ou de qualité médiocre; le nœud débloque une industrie d’armes et une fonderie d’artillerie trop institutionnalisées.,https://www.iranicaonline.org/articles/central-asia-vii/,https://www.iranicaonline.org/articles/firearms-i-history/
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,light_infantry_tactics,TIER,REMOVE,HIGH,ABSENT,"Dépend de `regulated_small_arms`, lui-même retiré; les unités régulières à armes à feu séparées des milices tribales apparaissent surtout au XIXe siècle.","military, era_3, classe B; déblocages: —.",Ne pas traduire automatiquement la mobilité cavalière/irrégulière en « infanterie légère » au sens du nœud B.,https://www.iranicaonline.org/articles/central-asia-vii/,https://www.iranicaonline.org/articles/firearms-i-history/
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,standardized_field_artillery,TIER,REMOVE,HIGH,ABSENT,Dépend d’un système d’armes réglementaires non établi; les corps d’artillerie permanents apparaissent surtout au XIXe siècle.,"military, era_3, classe B; déblocages: PM:pm_cannons.","Le nœud débloque des canons de campagne standardisés, au-delà des pièces occasionnelles ou importées.",https://www.iranicaonline.org/articles/central-asia-vii/,https://www.iranicaonline.org/articles/firearms-i-history/
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,distillation,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: PM:pm_pot_stills, PM:pm_spiced_food_preparations.",La distillation et les préparations alimentaires associées sont des techniques anciennes et largement diffusées; aucune innovation postérieure à 1776 n’est requise.,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,improved_husbandry,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: bâtiment:building_banana_plantation, bâtiment:building_coffee_plantation, bâtiment:building_dye_plantation, bâtiment:building_livestock_ranch, bâtiment:building_maize_farm, bâtiment:building_millet_farm, bâtiment:building_opium_plantation, bâtiment:building_rice_farm, bâtiment:building_rye_farm, bâtiment:building_silk_plantation, bâtiment:building_spice_plantation, bâtiment:building_sugar_plantation, bâtiment:building_tea_plantation, bâtiment:building_tobacco_plantation, bâtiment:building_vineyard, bâtiment:building_wheat_farm, décret:decree_encourage_agricultural_industry.",Agriculture et élevage organisés sont antérieurs à 1776 dans l’ensemble de ces sociétés; le nœud reste assez générique pour représenter ces capacités sans imposer une mécanisation.,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,organized_textile_production,TIER,KEEP,MEDIUM,SECTORAL,—,"production, era_1, classe A; déblocages: PM:pm_craftsman_sewing, bâtiment:building_textile_mill.","Production textile artisanale/proto-industrielle attestée ou plausible à l’échelle des villes, oasis ou foyers domestiques; ne pas confondre avec filature mécanisée.",https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,shaft_mining,TIER,REMOVE,MEDIUM,ABSENT,—,"production, era_1, classe A; déblocages: bâtiment:building_coal_mine, bâtiment:building_copper_mine, bâtiment:building_iron_mine, bâtiment:building_lead_mine, bâtiment:building_limestone_quarry, bâtiment:building_salt_mine, bâtiment:building_sulfur_mine, décret:decree_encourage_resource_industry.",Aucune preuve suffisante d’un système local de puits de mine correspondant au large déblocage gameplay; ne pas déduire cette capacité d’un tier générique.,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,international_relations,TIER,KEEP,HIGH,ABSTRACT,—,"society, era_1, classe A; déblocages: —.","Diplomatie, tribut, commerce caravanier ou maritime et relations avec voisins/Empires justifient ce nœud abstrait sans supposer un ministère moderne des Affaires étrangères.",https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,codified_practical_knowledge,TIER,REVIEW,MEDIUM,ABSTRACT,"Les parents `institutionalized_scientific_exchange` et `periodical_print_networks` manquent souvent; ne pas les ajouter automatiquement. Si le nœud est conservé, tolérer l’abstraction C (traditions manuscrites/pratiques sans presse périodique).","society, era_2, classe A; déblocages: —.","Des savoirs codifiés existent, mais le nœud agrège écriture, transmission pratique et réseaux imprimés; l’échelle réellement institutionnalisée est incertaine pour ce TAG.",https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,systematic_administrative_statistics,TIER,REMOVE,MEDIUM,ABSENT,—,"society, era_2, classe A; déblocages: bâtiment:building_government_administration, décret:decree_emergency_relief, décret:decree_road_maintenance.",Le bundle générique projette une bureaucratie statistique systématique que les sources ne montrent pas à l’échelle de ce TAG en 1776.,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/
OZH,Orta Zhuz,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Steppe kazakhe — Moyenne Jüz,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,urbanization,TIER,KEEP,HIGH,ABSTRACT,Nœud/alias de compatibilité; ne pas l’interpréter comme une urbanisation industrielle du XIXe siècle.,"society, era_7, classe E; déblocages: bâtiment:building_construction_sector, bâtiment:building_urban_center.",Le nœud est explicitement signalé comme exception de compatibilité dans le CSV; le conserver évite de confondre architecture de l’arbre et capacité historique.,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,state_dockyard_systems,EXPLICIT,REMOVE,HIGH,ABSENT,"Aucun prérequis direct, mais la capacité doit exister en 1776 et non être héritée d’un projet antérieur effondré.","military, era_1, classe A; déblocages: bâtiment:building_naval_administration, bâtiment:building_shipyard.","Nāder Shah avait créé une flotte et tenté la construction à Būšehr, mais la plupart des navires étaient perdus ou pourrissaient déjà à sa mort en 1747; Karim Khan dépend encore largement de capacités navales étrangères/arabes.",https://www.iranicaonline.org/articles/navy-i-nader-shah/,https://www.iranicaonline.org/articles/karim-khan-zand/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,regulated_small_arms,TIER,KEEP,MEDIUM,SECTORAL,Le parent de fortification reste manquant; ne pas l’ajouter automatiquement: la capacité persane repose davantage sur arsenaux/corps et savoir-faire d’armes que sur la même chaîne institutionnelle européenne.,"military, era_2, classe A; déblocages: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry.","Les tofangchi/jazayerchi et la diffusion des armes à feu sont réelles, mais l’uniformité et l’industrie d’armement restent sectorielles.",https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/firearms-i-history/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,light_infantry_tactics,TIER,KEEP,MEDIUM,SECTORAL,Prérequis `regulated_small_arms` conservé sectoriellement.,"military, era_3, classe B; déblocages: —.","Les tofangchi/jazayerchi donnent une base à l’infanterie à feu, mais sans homogénéité nationale.",https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/firearms-i-history/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,standardized_field_artillery,TIER,REMOVE,HIGH,ABSENT,"La Zand possède seulement une artillerie de campagne résiduelle, principalement des zanburaks; l’enfant est trop fort.","military, era_3, classe B; déblocages: PM:pm_cannons.",Iranica décrit explicitement l’artillerie de campagne de Karim Khan comme vestigiale; la standardisation de campagne du nœud n’est pas justifiée.,https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/firearms-i-history/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,distillation,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: PM:pm_pot_stills, PM:pm_spiced_food_preparations.",La distillation et les préparations alimentaires associées sont des techniques anciennes et largement diffusées; aucune innovation postérieure à 1776 n’est requise.,https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/navy-i-nader-shah/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,improved_husbandry,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: bâtiment:building_banana_plantation, bâtiment:building_coffee_plantation, bâtiment:building_dye_plantation, bâtiment:building_livestock_ranch, bâtiment:building_maize_farm, bâtiment:building_millet_farm, bâtiment:building_opium_plantation, bâtiment:building_rice_farm, bâtiment:building_rye_farm, bâtiment:building_silk_plantation, bâtiment:building_spice_plantation, bâtiment:building_sugar_plantation, bâtiment:building_tea_plantation, bâtiment:building_tobacco_plantation, bâtiment:building_vineyard, bâtiment:building_wheat_farm, décret:decree_encourage_agricultural_industry.",Agriculture et élevage organisés sont antérieurs à 1776 dans l’ensemble de ces sociétés; le nœud reste assez générique pour représenter ces capacités sans imposer une mécanisation.,https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/navy-i-nader-shah/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,organized_textile_production,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: PM:pm_craftsman_sewing, bâtiment:building_textile_mill.","Production textile artisanale/proto-industrielle attestée ou plausible à l’échelle des villes, oasis ou foyers domestiques; ne pas confondre avec filature mécanisée.",https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/navy-i-nader-shah/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,shaft_mining,TIER,REVIEW,MEDIUM,SECTORAL,—,"production, era_1, classe A; déblocages: bâtiment:building_coal_mine, bâtiment:building_copper_mine, bâtiment:building_iron_mine, bâtiment:building_lead_mine, bâtiment:building_limestone_quarry, bâtiment:building_salt_mine, bâtiment:building_sulfur_mine, décret:decree_encourage_resource_industry.","L’extraction et la métallurgie existent, mais les preuves réunies ne suffisent pas à valider uniformément l’échelle de « puits de mine » correspondant aux bâtiments miniers du jeu.",https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/navy-i-nader-shah/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,international_relations,TIER,KEEP,HIGH,ABSTRACT,—,"society, era_1, classe A; déblocages: —.","Diplomatie, tribut, commerce caravanier ou maritime et relations avec voisins/Empires justifient ce nœud abstrait sans supposer un ministère moderne des Affaires étrangères.",https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/navy-i-nader-shah/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,codified_practical_knowledge,TIER,KEEP,MEDIUM,ABSTRACT,Chaîne de prérequis incomplète: les traditions savantes/manuscrites peuvent justifier l’enfant sans imposer presse périodique et échange scientifique institutionnalisé; tolérance C.,"society, era_2, classe A; déblocages: —.","Les administrations, juristes, artisans et traditions manuscrites fournissent un socle de savoir pratique codifié, mais le nœud doit rester une abstraction préindustrielle.",https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/navy-i-nader-shah/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,systematic_administrative_statistics,TIER,REVIEW,MEDIUM,ABSTRACT,—,"society, era_2, classe A; déblocages: bâtiment:building_government_administration, décret:decree_emergency_relief, décret:decree_road_maintenance.","Il existe une administration fiscale/civile, mais « statistiques d’État » et ses bonus de capacité fiscale/institutionnelle sont plus forts que les preuves disponibles pour 1776.",https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/navy-i-nader-shah/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,urbanization,TIER,KEEP,HIGH,ABSTRACT,Nœud/alias de compatibilité; ne pas l’interpréter comme une urbanisation industrielle du XIXe siècle.,"society, era_7, classe E; déblocages: bâtiment:building_construction_sector, bâtiment:building_urban_center.",Le nœud est explicitement signalé comme exception de compatibilité dans le CSV; le conserver évite de confondre architecture de l’arbre et capacité historique.,https://www.iranicaonline.org/articles/army-iv/,https://www.iranicaonline.org/articles/navy-i-nader-shah/
PER,Persia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Perse zand,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,traditional_food_processing,ABSENT,ADD,MEDIUM,ESTABLISHED,Pas de prérequis direct.,"production, era_1, classe A; déblocages: bâtiment:building_food_industry.","L’économie urbaine et artisanale zand conserve des métiers de transformation traditionnels; ajout prudent, distinct de toute industrialisation.",https://www.iranicaonline.org/articles/karim-khan-zand/,https://www.iranicaonline.org/articles/army-iv/
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,regulated_small_arms,TIER,REVIEW,MEDIUM,SECTORAL,Parent de fortification manquant; ne pas ajouter automatiquement. La distinction entre armes possédées et industrie réglementaire est décisive.,"military, era_2, classe A; déblocages: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry.","Des armes à feu sont disponibles et parfois fabriquées/réparées, mais les preuves ne suffisent pas pour une production/standardisation étatique locale complète.",https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,light_infantry_tactics,TIER,REVIEW,MEDIUM,SECTORAL,Le prérequis armes réglementaires est parfois REVIEW/sectoriel; accepter au besoin une abstraction locale plutôt que supposer une armée européenne standard.,"military, era_3, classe B; déblocages: —.","La guerre locale emploie fantassins armés, tirailleurs, milices ou forces irrégulières; l’équivalence exacte avec ce nœud frontière reste contextuelle.",https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,standardized_field_artillery,TIER,REMOVE,MEDIUM,ABSENT,L’enfant `standardized_field_artillery` est trop institutionnalisé pour la capacité locale attestée; ne pas confondre armes à feu ou petites pièces avec artillerie de campagne standardisée.,"military, era_3, classe B; déblocages: PM:pm_cannons.","Les forces locales reposent surtout sur milices, cavalerie, mousquets ou artillerie occasionnelle; aucune base suffisante pour le PM de canons standardisés.",https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,distillation,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: PM:pm_pot_stills, PM:pm_spiced_food_preparations.",La distillation et les préparations alimentaires associées sont des techniques anciennes et largement diffusées; aucune innovation postérieure à 1776 n’est requise.,https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,improved_husbandry,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: bâtiment:building_banana_plantation, bâtiment:building_coffee_plantation, bâtiment:building_dye_plantation, bâtiment:building_livestock_ranch, bâtiment:building_maize_farm, bâtiment:building_millet_farm, bâtiment:building_opium_plantation, bâtiment:building_rice_farm, bâtiment:building_rye_farm, bâtiment:building_silk_plantation, bâtiment:building_spice_plantation, bâtiment:building_sugar_plantation, bâtiment:building_tea_plantation, bâtiment:building_tobacco_plantation, bâtiment:building_vineyard, bâtiment:building_wheat_farm, décret:decree_encourage_agricultural_industry.",Agriculture et élevage organisés sont antérieurs à 1776 dans l’ensemble de ces sociétés; le nœud reste assez générique pour représenter ces capacités sans imposer une mécanisation.,https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,organized_textile_production,TIER,KEEP,HIGH,ESTABLISHED,—,"production, era_1, classe A; déblocages: PM:pm_craftsman_sewing, bâtiment:building_textile_mill.","Production textile artisanale/proto-industrielle attestée ou plausible à l’échelle des villes, oasis ou foyers domestiques; ne pas confondre avec filature mécanisée.",https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,shaft_mining,TIER,REVIEW,LOW,SECTORAL,—,"production, era_1, classe A; déblocages: bâtiment:building_coal_mine, bâtiment:building_copper_mine, bâtiment:building_iron_mine, bâtiment:building_lead_mine, bâtiment:building_limestone_quarry, bâtiment:building_salt_mine, bâtiment:building_sulfur_mine, décret:decree_encourage_resource_industry.","La région possède un héritage minier ancien, mais les sources utilisées indiquent un déclin/une forte variabilité; l’activité exacte en 1776 doit être distinguée du simple héritage médiéval.",https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,international_relations,TIER,KEEP,HIGH,ABSTRACT,—,"society, era_1, classe A; déblocages: —.","Diplomatie, tribut, commerce caravanier ou maritime et relations avec voisins/Empires justifient ce nœud abstrait sans supposer un ministère moderne des Affaires étrangères.",https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,codified_practical_knowledge,TIER,KEEP,MEDIUM,ABSTRACT,Chaîne de prérequis incomplète: les traditions savantes/manuscrites peuvent justifier l’enfant sans imposer presse périodique et échange scientifique institutionnalisé; tolérance C.,"society, era_2, classe A; déblocages: —.","Les administrations, juristes, artisans et traditions manuscrites fournissent un socle de savoir pratique codifié, mais le nœud doit rester une abstraction préindustrielle.",https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,systematic_administrative_statistics,TIER,REMOVE,MEDIUM,ABSENT,—,"society, era_2, classe A; déblocages: bâtiment:building_government_administration, décret:decree_emergency_relief, décret:decree_road_maintenance.",Le bundle générique projette une bureaucratie statistique systématique que les sources ne montrent pas à l’échelle de ce TAG en 1776.,https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
SER,Serbia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Balkans ottomans,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,urbanization,TIER,KEEP,HIGH,ABSTRACT,Nœud/alias de compatibilité; ne pas l’interpréter comme une urbanisation industrielle du XIXe siècle.,"society, era_7, classe E; déblocages: bâtiment:building_construction_sector, bâtiment:building_urban_center.",Le nœud est explicitement signalé comme exception de compatibilité dans le CSV; le conserver évite de confondre architecture de l’arbre et capacité historique.,https://www.cambridge.org/core/journals/byzantine-and-modern-greek-studies/article/abs/westernisation-in-the-eighteenthcentury-ottoman-empire-how-far-how-fast/1B61F340FB3AA2A6150F4B92A604909A,https://www.ceeol.com/search/article-detail?id=116947
TRM,Turkmenia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Turkménistan — steppe et oasis,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,regulated_small_arms,TIER,REMOVE,HIGH,ABSENT,L’enfant est injustifié: les corps permanents d’infanterie à armes à feu et artillerie des khanats apparaissent surtout au début/milieu du XIXe siècle.,"military, era_2, classe A; déblocages: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry.",Les armes à feu existaient mais restaient limitées ou de qualité médiocre; le nœud débloque une industrie d’armes et une fonderie d’artillerie trop institutionnalisées.,https://www.iranicaonline.org/articles/central-asia-vii/,https://www.iranicaonline.org/articles/firearms-i-history/
TRM,Turkmenia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Turkménistan — steppe et oasis,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,light_infantry_tactics,TIER,REMOVE,HIGH,ABSENT,"Dépend de `regulated_small_arms`, lui-même retiré; les unités régulières à armes à feu séparées des milices tribales apparaissent surtout au XIXe siècle.","military, era_3, classe B; déblocages: —.",Ne pas traduire automatiquement la mobilité cavalière/irrégulière en « infanterie légère » au sens du nœud B.,https://www.iranicaonline.org/articles/central-asia-vii/,https://www.iranicaonline.org/articles/firearms-i-history/
TRM,Turkmenia,"Empire ottoman, Balkans, Moyen-Orient, Caucase et Asie centrale",Turkménistan — steppe et oasis,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,standardized_field_artillery,TIER,REMOVE,HIGH,ABSENT,Dépend d’un système d’armes réglementaires non établi; les corps d’artillerie permanents apparaissent surtout au XIXe siècle.,"military, era_3, classe B; déblocages: PM:pm_cannons.","Le nœud débloque des canons de campagne standardisés, au-delà des pièces occasionnelles ou importées.",https://www.iranicaonline.org/articles/central-asia-vii/,https://www.iranicaonline.org/articles/firearms-i-history/
